COMID,StreamOrde,TotDASqKM,logQ_m3_div_s,logDA_km2,logw_m,length_m,logwbkf_m,logd_m,logdbkf_m,logSlope,logK_m_div_s,D50_m,pred_annual_DOC,pred_annual_DO,no3_conc_mg_l,logRT_total_hz_s,logq_hz_total_m_s,totco2g_m2_day,totco2_o2g_m2_day,totco2_ang_m2_day
23107492,3,22.7592,-2.178739255,1.357156992,0.582688992,1315,0.800173845,-0.905174418,-0.352919782,-1.600017192,-4.243555602,0.000125655,3.265726434,9.827066113,2.516931812,6.705654474,-6.938170693,0.017063993,0.015991197,0.001072796
23107494,1,1.0458,-3.506562444,0.019448637,-0.121465837,2049,0.181564432,-1.427527399,-0.746946926,-1.436977895,-4.404224993,2.12E-05,2.300141653,9.863906282,6.230469919,6.242283159,-7.725842151,0.002091916,0.002057532,3.44E-05
23107496,3,20.6667,-2.223672659,1.315271135,0.560640742,1026,0.780804163,-0.921530152,-0.365257423,-1.614250951,-4.304479799,0.000115232,3.424385075,9.852796615,2.560154771,6.783185011,-6.987584625,0.013731775,0.012671351,0.001060424
23107498,1,0.8091,-3.593712635,-0.091997799,-0.180130004,1863,0.130027178,-1.471045388,-0.779773903,-1.526869078,-4.404224993,1.36E-05,2.351354408,8.657013955,5.094061161,6.241628459,-8.207608311,0.000718467,0.000695606,2.29E-05
23107512,1,0.8415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23107514,1,0.8253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23107522,1,2.1663,-3.205532449,0.3357186,0.04501516,4104,0.327820209,-1.304029211,-0.653788392,-1.485816836,-4.404224993,3.26E-05,3.753020084,9.559545706,3.547631314,6.379790315,-7.539102157,0.004975113,0.004318767,0.000656346
23107524,3,18.1161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23107526,1,0.6156,-3.769803809,-0.210701389,-0.242614256,1455,0.075133929,-1.517397176,-0.814738502,-1.322239338,-4.404224993,1.98E-05,3.637811269,10.08368725,7.06851521,6.082877362,-7.838631998,0.002639404,0.002402665,0.000236739
23107528,3,17.4186,-2.29998185,1.241013246,0.521552213,1449,0.746464369,-0.950526629,-0.38713037,-1.604404201,-4.356767488,0.000106978,3.505280429,9.785682205,2.548527745,6.806789252,-7.026872146,0.014622631,0.013325282,0.001297349
23107530,1,0.7902,-3.702857129,-0.102262975,-0.185533479,1409,0.125280153,-1.47505377,-0.78279755,-1.360216181,-4.404224993,2.02E-05,4.421657947,9.44107204,3.383118838,6.146266257,-7.860120914,0.002989377,0.002302472,0.000686904
23107532,3,14.2479,-2.386587105,1.153750858,0.475618261,330,0.706110779,-0.984601148,-0.412833842,-1.758846156,-4.404224993,5.73E-05,3.687442536,9.758246229,2.849298103,6.961331823,-7.181774106,0.011191144,0.009940861,0.001250283
23107534,1,1.7712,-3.317506183,0.248267604,-0.001018073,2722,0.287379399,-1.338177378,-0.679547419,-1.391861795,-4.404224993,3.66E-05,3.691032906,9.337291249,1.718855629,6.23755903,-7.793174124,0.002734733,0.002364156,0.000370577
23107536,2,8.2674,-2.628877014,0.917368951,0.351189449,1393,0.596798407,-1.076904372,-0.482461043,-1.830295008,-4.404224993,3.02E-05,3.701087769,9.669343384,3.16487031,6.946498973,-7.205511953,0.010359902,0.00913498,0.001224921
23107538,2,4.887,-2.857759027,0.689042339,0.231000855,1492,0.491211124,-1.166062136,-0.549715525,-1.523169965,-4.404224993,5.40E-05,3.393742311,9.840625478,2.628249292,6.569893307,-7.1123827,0.014070434,0.013023169,0.001047265
23107540,3,16.0308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23107542,1,2.6928,-3.116591324,0.430204099,0.094751278,5851,0.371514052,-1.267134187,-0.625957324,-1.581513261,-4.404224993,3.03E-05,3.709666417,9.676373653,3.84074912,6.477506751,-7.552841969,0.004772477,0.00420371,0.000568767
23107544,2,4.6323,-2.885197295,0.665796678,0.218764597,1796,0.480461408,-1.175139183,-0.556562624,-1.598112358,-4.404224993,4.11E-05,3.580667294,9.629005228,3.916977916,6.601749099,-7.239577517,0.010722016,0.009596812,0.001125204
23107546,1,1.4517,-3.401827024,0.161876877,-0.046493193,3259,0.2474289,-1.371911528,-0.70499414,-1.53736605,-4.404224993,2.12E-05,3.671665399,9.242015207,3.728780405,6.340330281,-7.785156152,0.002989063,0.002571518,0.000417545
23107574,2,18.0531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23107580,2,23.742,-1.400588004,1.375517301,0.592353654,108,0.80866438,-0.898005021,-0.347511683,-2.194575269,-4.53575196,8.29E-05,1.572300864,10.09045322,0.526134759,7.143516194,-7.714442691,0.001246781,0.001238399,8.38E-06
23107584,4,303.903,0.233663851,2.482734987,1.175180754,111,1.320685764,-0.465654832,-0.021376453,-2.790050908,-3.829828968,0.000226238,2.123134399,10.31592534,0.299121472,7.546966087,-6.42136079,0.032767849,0.032436596,0.000331253
23107594,3,43.1496,-0.544839395,1.634976774,0.728930241,3808,0.928648734,-0.796690389,-0.271086897,-1.765185696,-2.514147498,0.00151913,0.781818182,10.35552094,0.277075816,5.166435767,-4.730718896,0.655663685,0.653406588,0.002257097
23107602,3,65.2689,-1.780799245,1.814706293,0.823537865,127,1.011762794,-0.726508985,-0.218146875,-1.478491354,-3.608340438,0.000309947,1.133516701,10.34589769,1.586092011,6.043826314,-6.191924132,0.030731382,0.030588118,0.000143264
23107606,4,345.6099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23107610,2,8.9874,-2.64486513,0.953634071,0.370279005,102,0.613568837,-1.062743442,-0.440835692,-1.628388963,-4.404224993,4.34E-05,3.483974635,8.652762014,1.523103974,6.715570338,-7.314258261,0.007728375,0.00659146,0.001136915
23107614,2,23.3271,-2.229891776,1.367860751,0.588323332,92,0.805123688,-0.900994777,-0.349766949,-1.373838315,-3.902885743,0.000203924,2.623224078,9.4908134,1.486464849,6.0433873,-6.539553216,0.029689359,0.028803603,0.000885756
23107618,2,7.947,-2.690622606,0.900203213,0.342153595,113,0.588860289,-1.083607309,-0.487517277,-1.448852406,-4.608334621,7.48E-05,4.049744781,9.542633171,1.824219375,6.68814171,-7.401209493,0.008260636,0.006845347,0.001415289
23107622,4,159.6528,-1.338708264,2.20317654,1.02802429,135,1.191406847,-0.574817781,-0.103721469,-2.077255344,-4.338405936,0.000109807,2.919295063,9.992341165,2.164379357,7.539712509,-7.138465589,0.008835987,0.008527119,0.000308868
23107626,3,89.1612,-1.594678776,1.950175905,0.894847565,2796,1.074409317,-0.673610343,-0.17824378,-1.718914793,-3.792245834,0.000238652,2.547420572,9.921854316,2.057786533,6.612752759,-6.388170521,0.044500927,0.043530762,0.000970165
24125037,6,5509.1196,1.652344511,3.741082201,1.837560759,961,1.902595437,0.025708937,0.349274562,-2.969886247,-2.416828487,0.001685731,2.134494846,10.88777392,0.559410416,7.0777802,-4.895260307,1.642945972,1.628351041,0.014594931
24125039,6,5508.3852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24125041,6,5470.4106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24125043,6,5470.3962,1.652261258,3.738018782,1.835948209,6415,1.901178791,0.024512722,0.34837222,-2.634594389,-1.651447504,0.005003174,2.122922386,10.88681046,0.514730661,6.012350647,-3.967845594,11.95982378,11.85471537,0.105108403
24125047,6,5418.2943,1.652154704,3.73386259,1.833760436,1075,1.899256803,0.022889798,0.347147998,-3.283220631,-3.10608945,0.000632876,2.215287376,11.53949127,0.513771685,7.749021361,-5.778977195,0.19201659,0.190562404,0.001454186
24125049,6,5413.4343,1.652145115,3.73347287,1.833555292,430,1.899076581,0.022737619,0.347033204,-3.020688412,-2.536899493,0.00142125,2.213552444,10.89024134,0.513519395,7.098506168,-5.045974692,0.986294123,0.976912695,0.009381428
24125051,6,4916.2608,1.618530654,3.691634913,1.811532256,1442,1.87972905,0.006400589,0.334709673,-2.213989355,-1.164225398,0.016956204,2.260059058,10.88617091,0.529895152,5.041659321,-3.233283327,37.81681305,37.43408145,0.382731603
24125053,6,4911.8985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24125055,6,4911.7176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24125057,3,245.2464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24125059,3,245.2401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24125061,3,245.2086,-1.175779826,2.389535698,1.126121683,3044,1.277586715,-0.502047613,-0.048828662,-1.952988905,-3.611470402,0.000308571,0.781818182,10.11838001,1.249501519,6.789482345,-6.220403509,0.0146881,0.014630437,5.77E-05
24125063,3,235.6344,-1.194423553,2.372238693,1.117016731,97,1.269587894,-0.508801807,-0.053923561,-1.297462885,-2.203100227,0.002284122,0.781818182,10.08863163,1.262841013,4.76269882,-4.418680805,1.078330753,1.074073323,0.00425743
24125065,3,233.0973,-1.199650249,2.367537243,1.11454194,1826,1.267413757,-0.510637645,-0.055308391,-1.815118997,-3.325495347,0.000463322,0.781818182,10.08229609,1.254542762,6.407773763,-5.786482243,0.046349907,0.046167037,0.00018287
24125067,3,220.6386,-1.226356682,2.343681493,1.101984538,767,1.256381912,-0.519952921,-0.062335194,-1.86776209,-3.472494091,0.000375961,0.781818182,10.06993108,1.2648447,6.573677549,-6.016960384,0.026092245,0.025988722,0.000103523
24125069,3,214.0488,-1.240459074,2.330512797,1.095052683,4861,1.250292185,-0.525095079,-0.066214084,-1.659539228,-3.421103016,0.000451357,0.781818182,10.05606717,1.267268014,6.342436036,-5.712358115,0.099312872,0.098919989,0.000392883
24125071,3,201.6423,-1.268516323,2.304581643,1.081402811,1444,1.23830059,-0.535220766,-0.073852206,-1.690187212,-3.106530584,0.000632479,0.781818182,10.08130218,1.300826087,6.036235043,-5.535793716,0.076492532,0.076191052,0.000301481
24125073,3,195.0363,-1.284792647,2.290115449,1.073787967,815,1.231610848,-0.540869575,-0.078113279,-1.875327893,-3.528221741,0.000347331,0.781818182,10.06703442,1.300880632,6.563532764,-6.111371275,0.02088568,0.02080277,8.29E-05
24125075,3,155.0547,-1.340320744,2.190484935,1.021343571,2947,1.185537746,-0.579773642,-0.10745983,-1.900123315,-3.653214707,0.000290795,0.781818182,10.06971725,1.274323366,6.746525093,-6.177113052,0.017665158,0.017595038,7.01E-05
24125077,2,137.3796,-1.396891858,2.137922248,0.993675155,2830,1.161230674,-0.600298502,-0.122942372,-2.217522359,-4.398184368,0.000100862,0.781818182,10.05318922,1.282294386,7.731408322,-7.171340103,0.001893503,0.001885892,7.61E-06
24125079,2,127.0701,-1.43267752,2.104043372,0.975841691,986,1.145563738,-0.613527643,-0.132921525,-2.161368111,-4.335751135,0.000110222,0.781818182,10.07655922,1.312795352,7.579734409,-7.108462542,0.002551246,0.002541129,1.01E-05
24125081,2,119.9394,-1.458403229,2.078961872,0.962639068,3752,1.133965057,-0.623321554,-0.140309378,-2.183504828,-4.416027443,9.83E-05,0.781818182,10.07839296,1.317285757,7.705574823,-7.177831921,0.002132561,0.002124028,8.53E-06
24125083,2,108.7974,-1.500680244,2.036618517,0.940349996,1553,1.11438381,-0.639855933,-0.152781776,-1.966897661,-3.995492478,0.000178774,0.781818182,10.11368649,1.373841819,7.079575682,-6.646468441,0.006773381,0.006746724,2.67E-05
24125085,2,105.2541,-1.514129418,2.022239022,0.93278079,97,1.107734161,-0.645470888,-0.157017311,-2.013643955,-4.139308711,0.000145723,0.781818182,10.11887696,1.392191877,7.216990514,-6.87095494,0.003803642,0.003788683,1.50E-05
24125087,2,100.5723,-1.532595356,2.002478382,0.922379008,1794,1.098596057,-0.653187091,-0.162837884,-2.182677295,-4.534646896,8.31E-05,0.781818182,10.08349833,1.386358698,7.78388257,-7.308918508,0.00151271,0.001506599,6.11E-06
24125089,2,91.6065,-1.572523304,1.96192629,0.901032837,492,1.079843161,-0.669022012,-0.174782658,-2.052479036,-4.276169305,0.000119963,0.781818182,10.10477829,1.405836639,7.362304879,-7.026410377,0.002461917,0.002452183,9.73E-06
24125091,2,84.6855,-1.606940868,1.927809056,0.883073904,1068,1.064065998,-0.682344228,-0.184832021,-2.196702018,-4.62588248,7.30E-05,0.781818182,10.10377131,1.39860467,7.85637779,-7.379863945,0.001167329,0.00116253,4.80E-06
24125093,2,79.0857,-1.636797503,1.898097963,0.867434314,237,1.05032641,-0.693945918,-0.193583538,-2.383522386,-4.404224993,3.60E-05,0.781818182,10.12845292,1.40594156,7.812424704,-7.319664487,0.001388073,0.001382452,5.62E-06
24125095,2,76.9635,-1.648681926,1.886284809,0.861216001,1733,1.044863539,-0.698558759,-0.197063148,-2.221348152,-4.73598542,6.24E-05,0.781818182,10.13930646,1.406686425,7.952774918,-7.55129368,0.00078815,0.000784935,3.21E-06
24125097,2,62.6148,-1.739744138,1.796676998,0.814047444,1822,1.003425332,-0.733549127,-0.223457474,-1.967407024,-4.276942682,0.000119831,0.781818182,10.21805826,1.402425199,7.256838886,-7.000869459,0.0033081,0.003295378,1.27E-05
24125099,2,48.1698,-1.854228164,1.682774843,0.754090614,1869,0.950752457,-0.778026034,-0.257007791,-1.931959299,-4.372574739,0.000104601,0.781818182,10.2065486,1.424291392,7.279428409,-7.111259039,0.00248847,0.002478856,9.61E-06
24125101,2,38.2869,-1.954669044,1.583050204,0.701596671,1237,0.904635828,-0.816966855,-0.286382068,-1.767881492,-4.137563886,0.000146085,0.781818182,10.1606104,1.455172408,6.86169224,-6.792365633,0.005377279,0.00535631,2.10E-05
24125103,2,29.5029,-2.067948168,1.469864707,0.642017082,1620,0.852294364,-0.861163919,-0.319721291,-1.799751039,-4.298250737,0.000116256,0.781818182,10.15901288,1.476385715,6.996563991,-6.998699067,0.003220881,0.003208319,1.26E-05
24125105,2,21.555,-2.201602141,1.333548027,0.570261495,184,0.789256123,-0.914393328,-0.359873894,-1.776267118,-4.45274479,9.33E-05,0.781818182,10.18909744,1.476319266,7.068345993,-7.197226275,0.002249395,0.002240683,8.71E-06
24125107,2,17.1297,-2.297535109,1.233749757,0.517728793,2965,0.743105443,-0.953362901,-0.389269859,-1.671513977,-4.263781236,0.000122094,0.781818182,10.01671329,1.501237628,6.683674704,-7.196542884,0.002221694,0.002212746,8.95E-06
24125109,1,4.5954,-2.885197295,0.66232332,0.21693626,2863,0.478855189,-1.176495471,-0.714609274,-1.586432699,-4.404224993,5.85E-05,0.781818182,10.29892437,1.523194535,6.416198713,-7.752026734,0.000580527,0.000578325,2.20E-06
24125111,6,4666.1751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24125113,6,4663.6515,1.618013522,3.66872609,1.799473305,6486,1.869135101,-0.002544928,0.327961791,-2.51377928,-1.540328883,0.006160309,2.285906071,10.87896532,0.529086927,5.77036638,-3.735268706,33.9844789,33.63030176,0.354177139
24125115,6,4653.6345,1.628820056,3.66779227,1.798981753,3118,1.868703266,-0.002909569,0.327686731,-2.443110392,-1.252664137,0.008931206,2.290828514,11.57186518,0.529001144,5.40222839,-3.420851582,51.7106689,51.28653573,0.424133169
24125117,6,4609.5435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24125119,6,4603.8348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24125121,6,4566.4884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24125123,6,4560.2856,1.852355396,3.658992042,1.794349411,5055,1.864633691,-0.006345912,0.32509459,-2.699400169,-1.542198065,0.005843641,2.331949667,10.86618198,0.300530679,5.956855606,-3.788486208,16.21354321,16.04393162,0.169611585
24125125,3,270.9774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24125127,3,270.9279,-1.148454451,2.432853731,1.148923814,372,1.297618692,-0.485132638,-0.036069169,-2.019093054,-3.779079808,0.00024316,0.781818182,10.03541974,0.962480246,7.050617545,-6.428757149,0.009035244,0.008999388,3.59E-05
24125129,3,270.6174,-1.148800778,2.432355717,1.148661665,346,1.297388391,-0.485327104,-0.03621586,-2.386788415,-4.59500559,7.62E-05,0.781818182,10.03526335,0.952669161,8.138273449,-7.469800302,0.000971442,0.000967528,3.91E-06
24125131,3,270.3537,-1.149320787,2.431932318,1.148438793,734,1.297192594,-0.485492434,-0.036340574,-1.868309814,-3.455231446,0.0003853,0.781818182,10.03512699,0.93625058,6.55013546,-6.032218092,0.026952824,0.026846077,0.000106747
24125133,3,258.633,-1.167020649,2.412683937,1.138306659,1004,1.28829138,-0.493008608,-0.042010259,-1.895202984,-3.531984574,0.000345478,0.781818182,10.0144903,0.94855195,6.693852397,-6.097072904,0.025242044,0.025141585,0.000100459
24125135,3,256.329,-1.170466729,2.408797743,1.13626101,2975,1.286494249,-0.494526103,-0.043154952,-1.950261136,-3.634021652,0.000298837,0.781818182,10.018131,0.952838158,6.852379369,-6.21346152,0.015301109,0.015240115,6.10E-05
24125137,3,230.3316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24125139,3,229.239,-1.215718697,2.360288505,1.110726285,956,1.264061653,-0.513468157,-0.057443535,-2.153735895,-4.135283093,0.000146559,0.781818182,9.993151549,0.945921324,7.514981936,-6.860435734,0.00362712,0.003612546,1.46E-05
24125141,3,225.891,-1.222029156,2.353898928,1.107362883,927,1.261106859,-0.515963182,-0.05932561,-1.862934353,-3.496975522,0.000363104,0.781818182,9.976557867,0.957904496,6.610028286,-6.032732908,0.022233471,0.022143862,8.96E-05
24125143,3,221.0319,-1.231775013,2.344454957,1.102391681,1944,1.256739592,-0.519650896,-0.062107368,-1.939613453,-3.674902413,0.000281968,0.781818182,9.959004114,0.963299915,6.852510591,-6.264560797,0.013461483,0.013407109,5.44E-05
24125145,3,215.2593,-1.24303395,2.332961924,1.096341876,139,1.251424758,-0.524138736,-0.065492685,-1.907486379,-3.617904395,0.000305762,0.781818182,9.940808056,0.971857498,6.714568645,-6.224608028,0.01596901,0.015904265,6.47E-05
24125147,3,171.8451,-1.288600184,2.235137153,1.044848003,449,1.206186703,-0.56233769,-0.094307347,-1.962050273,-3.788074383,0.000240071,0.781818182,9.900320739,1.031078874,6.928579516,-6.418391634,0.010153458,0.010111808,4.17E-05
24125149,3,167.2749,-1.299981845,2.223430779,1.038685897,1045,1.200773211,-0.566908835,-0.097755505,-1.926045326,-3.729168664,0.000261037,0.781818182,9.882048068,1.016086138,6.842876403,-6.329846955,0.014050174,0.0139924,5.78E-05
24125151,3,164.2734,-1.30765553,2.215567246,1.034546621,500,1.197136801,-0.569979415,-0.100071739,-1.961777362,-3.821387323,0.000228969,0.781818182,9.879575919,1.0207462,6.948520744,-6.464452721,0.008832477,0.008796102,3.64E-05
24125153,3,157.4541,-1.32680179,2.197153974,1.024854079,2708,1.188621774,-0.577169493,-0.105495439,-2.020188124,-3.954357091,0.000189538,0.781818182,9.85920089,1.014975573,7.150962754,-6.605548319,0.006849972,0.006821628,2.83E-05
24125155,3,127.3005,-1.41697842,2.104830109,0.976255821,700,1.145927556,-0.613220435,-0.132689789,-2.142667504,-4.343121153,0.000109073,0.781818182,9.786416965,1.033545886,7.623340544,-7.021819483,0.00284304,0.002830917,1.21E-05
24125157,3,121.9968,-1.435685344,2.086348439,0.966527275,1301,1.137380899,-0.620437221,-0.138133636,-2.008426628,-4.035439627,0.000168906,0.781818182,9.780608041,1.034259306,7.178611205,-6.698752911,0.006171021,0.006145043,2.60E-05
24125159,3,112.1373,-1.471314668,2.049750095,0.947262313,1264,1.120456373,-0.634728269,-0.148913819,-2.110521254,-4.327078688,0.000111589,0.781818182,9.779451261,1.024179246,7.528712183,-7.077274542,0.002794488,0.002782706,1.18E-05
24125161,3,100.3266,-1.519790693,2.001416095,0.921819832,130,1.098104813,-0.653601897,-0.163150785,-1.785563892,-3.672031846,0.000283121,0.781818182,9.79827656,1.012807388,6.483104074,-6.285754089,0.017688138,0.017614116,7.40E-05
24125163,3,88.4628,-1.5706889,1.946760681,0.893049829,1558,1.072829982,-0.674943931,-0.179249747,-2.065786964,-4.332780602,0.000110688,0.781818182,9.756772277,1.011436024,7.420885165,-7.092051478,0.002290991,0.002281283,9.71E-06
24125165,3,81.7191,-1.602979204,1.912323575,0.874922518,859,1.056904898,-0.688391052,-0.189393329,-1.896965353,-3.992581267,0.000179515,0.781818182,9.799416753,1.009463019,6.90897191,-6.673664139,0.005701462,0.005677531,2.39E-05
24125167,3,74.4651,-1.643239567,1.871952777,0.853671779,639,1.038235839,-0.70415518,-0.201284703,-2.001361474,-4.273397475,0.000120437,0.781818182,9.815891983,0.998827778,7.33489671,-6.955068454,0.003738696,0.003723092,1.56E-05
24125169,3,70.9074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24125171,3,64.2132,-1.704722333,1.807624313,0.819809989,1502,1.008487805,-0.729274381,-0.2202329,-1.808941537,-3.91896394,0.000199317,0.781818182,9.776199396,0.990306303,6.733655848,-6.564792897,0.008431673,0.008396173,3.55E-05
24125173,3,51.9966,-1.78753263,1.715974947,0.77156678,344,0.966105502,-0.765061943,-0.247228573,-2.222691374,-4.404224993,4.80E-05,0.781818182,9.713362475,0.973428586,7.585144173,-7.307153081,0.0016358,0.001628793,7.01E-06
24125175,2,35.2746,-1.96475634,1.547462098,0.682863487,2713,0.888178476,-0.830863422,-0.296864681,-1.942088296,-4.502829759,8.69E-05,0.781818182,9.495062904,1.044516135,7.377875719,-7.240332155,0.001818126,0.001809924,8.20E-06
24125177,2,28.3401,-2.055194722,1.452401378,0.632824579,789,0.844218628,-0.867983061,-0.324865182,-1.859650683,-4.398882364,0.000100762,0.781818182,9.611009072,1.06346044,7.150384362,-7.116338565,0.002688275,0.002676488,1.18E-05
24125179,2,20.1087,-2.191929253,1.303383995,0.554383483,314,0.775307078,-0.926171883,-0.368758826,-1.731261303,-4.249116099,0.000124666,0.781818182,9.510679401,1.028248377,6.797013352,-6.946537395,0.004044877,0.004026711,1.82E-05
24125181,1,7.308,-2.639470088,0.863798539,0.322990578,6886,0.572025323,-1.097822731,-0.498240414,-1.868662403,-4.404224993,3.97E-05,0.781818182,9.372455845,1.140866439,6.916869,-7.468521083,0.001096542,0.001091427,5.12E-06
24125183,2,43.3971,-1.894742597,1.637460709,0.730237757,11476,0.929797404,-0.795720453,-0.270355244,-1.719584634,-3.963094171,0.000187199,0.781818182,9.7755315,0.854234349,6.64973321,-6.632085261,0.007571385,0.007539673,3.17E-05
24125185,1,8.5248,-2.579472169,0.930684199,0.358198447,5543,0.602955906,-1.071704988,-0.478538985,-1.367772874,-3.908485478,0.000203773,0.781818182,10.10243793,0.804271672,6.022032993,-6.406759,0.012499111,0.012450849,4.83E-05
24125187,6,4281.1047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24125189,6,4263.5457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24125191,6,4259.6892,1.855628295,3.629377913,1.778760862,4560,1.850938943,-0.01790974,0.316371634,-2.617968541,-1.344157086,0.007743389,2.46453838,10.89026075,0.299395591,5.662672031,-3.533396594,38.59804663,38.1360494,0.461997226
24125193,6,4115.0259,1.851255692,3.614372573,1.770862217,12036,1.843999879,-0.023769077,0.311951753,-2.707387333,-1.563995542,0.005888307,2.524149312,10.87581935,0.29851414,5.964582372,-3.747977348,33.07256685,32.64709834,0.425468511
24125195,5,1010.4435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24125197,5,1010.4336,0.712667146,3.004507779,1.44983616,1373,1.561974203,-0.261911189,0.132313731,-3.0171004,-3.648527409,0.000292739,2.335389691,9.959922074,0.760535791,8.019557754,-6.259242677,0.065819404,0.06477286,0.001046543
24125199,5,560.7846,0.072201772,2.748796079,1.315232359,277,1.443722968,-0.361762378,0.056992866,-2.037646294,-2.325448641,0.001919533,2.137518989,9.75923477,1.169508562,5.699981042,-4.611382004,2.745606642,2.706690978,0.038915664
24125201,5,435.1122,0.059789344,2.638601261,1.25722703,2322,1.392764513,-0.404791631,0.024534558,-2.334454654,-3.044809159,0.000690472,2.069594691,9.744019076,1.048068699,6.630395138,-5.493440853,0.257600741,0.254267462,0.003333279
24125203,4,212.8068,0.006957839,2.327985501,1.093722342,2183,1.249123463,-0.526081946,-0.066958509,-2.277601384,-2.916567188,0.000828529,2.137574888,9.699793455,0.857938882,6.285674495,-5.31339054,0.418383252,0.412394317,0.005988935
24125205,4,101.7783,-0.493456965,2.007655193,0.925104024,3288,1.10099002,-0.651165632,-0.161313034,-2.205389978,-3.444765245,0.000391074,1.95644584,9.827503255,0.89956223,6.661900965,-5.959595471,0.09666575,0.095607021,0.001058728
24125207,4,98.5527,-0.494415716,1.993668527,0.917741598,2634,1.09452203,-0.656627194,-0.165432861,-1.958068335,-2.886214593,0.000865055,1.868075501,9.919683454,0.831283359,5.874346179,-5.274202671,0.400760282,0.396852162,0.003908119
24125209,4,96.912,-0.494876668,1.986377556,0.913903712,1592,1.091150396,-0.659474197,-0.167580444,-1.968185711,-2.864741819,0.000891864,1.976873085,9.985444028,0.807015392,5.888568685,-5.224229406,0.498959036,0.493647922,0.005311113
24125211,4,95.2605,-0.495376587,1.978912857,0.909974377,659,1.087698423,-0.662389039,-0.1697792,-1.806470249,-2.498576617,0.001500812,2.256338102,10.02684654,0.764093496,5.347924877,-4.771186591,1.679804367,1.655652209,0.024152158
24125213,4,87.4143,-0.497652708,1.941582484,0.890324083,2222,1.070435378,-0.676965932,-0.180775005,-1.941056471,-2.775499439,0.00101248,1.517747422,10.09287376,0.658060199,5.728462156,-5.120766453,0.462806914,0.459763109,0.003043805
24125215,4,73.1556,-0.502514772,1.864247577,0.849615847,1108,1.034672649,-0.707163934,-0.2035543,-1.887990886,-2.608848576,0.001283091,1.696352105,10.26236848,0.455587513,5.484229255,-4.900284838,0.905248413,0.898763645,0.006484768
24125217,4,72.4311,-0.502749526,1.859925081,0.847340533,540,1.032673755,-0.708851797,-0.204827507,-1.785450725,-2.396978948,0.001733968,1.643278991,10.28044232,0.420698436,5.1655094,-4.632290078,1.575215782,1.564555403,0.010660379
24125219,4,72.189,-0.502788664,1.858471026,0.846575134,1661,1.032001342,-0.709419581,-0.205255805,-1.80489553,-2.399157129,0.001728608,1.216131191,10.27998895,0.40931731,5.167412174,-4.640524999,1.222413361,1.216535138,0.005878223
