Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,18O
638,461.088427,461.08840684512495,461.0882949612991,1223015.1,-9999,329947.7,12.26,-1,0.2426516289589056,0.989373202921794,0,0.5936239217530763,21,0.6785714285714286,0.03571428571428571,N2 S1 P1 O1,de-protonated,0,-9999,C28 H19 O1 N2 P1 S1,28,19,1,2,1,1,-9999,N/A
639,461.100533,461.10051285014066,461.1005599217891,1758571.8,-9999,343593.8,18.4,-1,-0.10208542895901232,0.9981108310752744,0,0.5988664986451646,25,0.5454545454545454,0.0303030303030303,S1 O1,de-protonated,0,-9999,C33 H18 O1 S1,33,18,1,-9999,-9999,1,-9999,N/A
639,461.100533,461.10051285014066,461.1006928635191,1758571.8,-9999,343593.8,18.4,-1,-0.3903992798667568,0.972724011319717,0,0.5836344067918302,12,1.0454545454545454,0.4090909090909091,P1 O9,de-protonated,0,-9999,C22 H23 O9 P1,22,23,9,-9999,1,-9999,-9999,N/A
640,461.11401,461.1139898557245,461.1142952345291,1523569.1,-9999,388916,15.7,-1,-0.6622627138760152,0.9235023594194776,0,0.5541014156516865,21,0.6428571428571429,0.17857142857142858,N2 O5,de-protonated,0,-9999,C28 H18 O5 N2,28,18,5,2,-9999,-9999,-9999,N/A
640,461.11401,461.1139898557245,461.1136437858491,1523569.1,-9999,388916,15.7,-1,0.7505088605396365,0.9028458660139032,0,0.5417075196083418,12,1.1,0.35,N4 S1 O7,de-protonated,0,-9999,C20 H22 O7 N4 S1,20,22,7,4,-9999,1,-9999,N/A
641,461.115704,461.1156838564264,461.11594900480907,7500146,-9999,298124.1,84.24,-1,-0.5750145560604916,0.9445060498725186,0.9843526580738317,0.960444693153044,16,0.8846153846153846,0.2307692307692308,P1 O6,de-protonated,0,-9999,C26 H23 O6 P1,26,23,6,-9999,1,-9999,-9999,N/A
641,461.115704,461.1156838564264,461.1156776786491,7500146,-9999,298124.1,84.24,-1,0.01339745657065502,0.9998342494708148,0.9436827819995224,0.9773736624822976,2,1.875,0.6875,S2 O11,de-protonated,0,-9999,C16 H30 O11 S2,16,30,11,-9999,-9999,2,-9999,N/A
641,461.115704,461.1156838564264,461.11529755612906,7500146,-9999,298124.1,84.24,-1,0.8377520748950027,0.8769910322584336,0.9591181115040538,0.9098418639566817,7,1.5,0.4444444444444444,N2 S1 P1 O8,de-protonated,0,-9999,C18 H27 O8 N2 P1 S1,18,27,8,2,1,1,-9999,N/A
642,461.152124,461.152103871516,461.15233451415907,6449536,-9999,294466.4,72.19,-1,-0.5001441515679003,0.9560154827708824,0.9760988303444688,0.9640488218003168,15,1,0.18518518518518515,P1 O5,de-protonated,0,-9999,C27 H27 O5 P1,27,27,5,-9999,1,-9999,-9999,N/A
642,461.152124,461.152103871516,461.1520631879991,6449536,-9999,294466.4,72.19,-1,0.0882214786263121,0.9985362248867022,0.9531909950204348,0.9803981329401952,1,2,0.5882352941176471,S2 O10,de-protonated,0,-9999,C17 H34 O10 S2,17,34,10,-9999,-9999,2,-9999,N/A
642,461.152124,461.152103871516,461.1516830654791,6449536,-9999,294466.4,72.19,-1,0.9125111157778248,0.8595670090717304,0.9683480879633478,0.9030794406283772,6,1.631578947368421,0.3684210526315789,N2 S1 P1 O7,de-protonated,0,-9999,C19 H31 O7 N2 P1 S1,19,31,7,2,1,1,-9999,N/A
642,461.152124,461.152103871516,461.1525312186491,6449536,-9999,294466.4,72.19,-1,-0.9266936732803808,0.8564922875744879,0.9531909950204348,0.8951717705528668,7,1.5294117647058822,0.6470588235294118,N4 O11,de-protonated,0,-9999,C17 H26 O11 N4,17,26,11,4,-9999,-9999,-9999,N/A
643,461.188378,461.1883578865368,461.18872002350906,3371406.3,-9999,281511.4,36.89,-1,-0.7852251292411992,0.44707695513631635,0.7675537279851021,0.5752676642758306,14,1.1071428571428572,0.14285714285714285,P1 O4,de-protonated,0,-9999,C28 H31 O4 P1,28,31,4,-9999,1,-9999,-9999,N/A
643,461.188378,461.1883578865368,461.1884486973491,3371406.3,-9999,281511.4,36.89,-1,-0.196906085931646,0.9929895589178503,0,0.5957937353507102,0,2.111111111111111,0.5,S2 O9,de-protonated,0,-9999,C18 H38 O9 S2,18,38,9,-9999,-9999,2,-9999,N/A
643,461.188378,461.1883578865368,461.1880685748291,3371406.3,-9999,281511.4,36.89,-1,0.627318283742759,0.9310845586610816,0,0.558650735196649,5,1.75,0.3,N2 S1 P1 O6,de-protonated,0,-9999,C20 H35 O6 N2 P1 S1,20,35,6,2,1,1,-9999,N/A
644,461.224756,461.224735901609,461.2251055328591,1266588.6,-9999,299244.9,12.76,-1,-0.8014118175468967,0.8899968133118674,0,0.5339980879871205,13,1.206896551724138,0.10344827586206896,P1 O3,de-protonated,0,-9999,C29 H35 O3 P1,29,35,3,-9999,1,-9999,-9999,N/A
644,461.224756,461.224735901609,461.2244540841791,1266588.6,-9999,299244.9,12.76,-1,0.6110201386418753,0.9345005435459466,0,0.5607003261275679,4,1.8571428571428572,0.23809523809523808,N2 S1 P1 O5,de-protonated,0,-9999,C21 H39 O5 N2 P1 S1,21,39,5,2,1,1,-9999,N/A
645,462.08273,462.0827102570864,462.08291833052914,1475566.1,-9999,406782.3,15.15,-1,-0.45029459963277735,0.9638770982217432,0.9835618369174975,0.9717509937000448,17,0.7916666666666666,0.2916666666666667,13C1 P1 O7,de-protonated,1,637,C24 H19 O7 P1 13C1,24,19,7,-9999,1,-9999,1,N/A
645,462.08273,462.0827102570864,462.0826470043691,1475566.1,-9999,406782.3,15.15,-1,0.13688615604864904,0.9966058205224644,0.9431855181423968,0.9752376995704372,3,1.8571428571428572,0.8571428571428571,13C1 S2 O12,de-protonated,1,637,C14 H26 O12 S2 13C1,14,26,12,-9999,-9999,2,1,N/A
645,462.08273,462.0827102570864,462.08305467614906,1475566.1,-9999,406782.3,15.15,-1,-0.7453618113515595,0.9041080515671848,0,0.542464830940311,17,0.7083333333333334,0.375,N1 O9,de-protonated,0,-9999,C24 H17 O9 N1,24,17,9,1,-9999,-9999,-9999,N/A
645,462.08273,462.0827102570864,462.08226688184914,1475566.1,-9999,406782.3,15.15,-1,0.959515802863439,0.8461535230351216,0.95890681666711,0.8912548404879169,8,1.4375,0.5625,13C1 N2 S1 P1 O9,de-protonated,1,637,C16 H23 O9 N2 P1 S1 13C1,16,23,9,2,1,1,1,N/A
645,462.08273,462.0827102570864,462.0824032274691,1475566.1,-9999,406782.3,15.15,-1,0.6644477590431535,0.9230167197016824,0,0.5538100318210094,8,1.3125,0.6875,N3 S1 O11,de-protonated,0,-9999,C16 H21 O11 N3 S1,16,21,11,3,-9999,1,-9999,N/A
646,462.119071,462.11905127214334,462.1193038398791,1920252.5,-9999,327221.7,20.25,-1,-0.5465422752174667,0.9472423952047302,0.9843526580738317,0.9620865003523708,16,0.92,0.24,13C1 P1 O6,de-protonated,1,641,C25 H23 O6 P1 13C1,25,23,6,-9999,1,-9999,1,N/A
646,462.119071,462.11905127214334,462.1190325137191,1920252.5,-9999,327221.7,20.25,-1,0.04059219143293825,0.9997010669703162,0.9436827819995224,0.9772937529819988,2,2,0.7333333333333333,13C1 S2 O11,de-protonated,1,641,C15 H30 O11 S2 13C1,15,30,11,-9999,-9999,2,1,N/A
646,462.119071,462.11905127214334,462.11944018549906,1920252.5,-9999,327221.7,20.25,-1,-0.8415862262032829,0.8794010880633117,0,0.527640652837987,16,0.84,0.32,N1 O8,de-protonated,0,-9999,C25 H21 O8 N1,25,21,8,1,-9999,-9999,-9999,N/A
646,462.119071,462.11905127214334,462.1186523911991,1920252.5,-9999,327221.7,20.25,-1,0.8631569883542826,0.873552955446162,0.9591181115040538,0.9077790178693186,7,1.588235294117647,0.4705882352941176,13C1 N2 S1 P1 O8,de-protonated,1,641,C17 H27 O8 N2 P1 S1 13C1,17,27,8,2,1,1,1,N/A
646,462.119071,462.11905127214334,462.1187887368191,1920252.5,-9999,327221.7,20.25,-1,0.568112205398061,0.943118980793566,0,0.5658713884761396,7,1.4705882352941178,0.5882352941176471,N3 S1 O10,de-protonated,0,-9999,C17 H25 O10 N3 S1,17,25,10,3,-9999,1,-9999,N/A
647,462.15548,462.1554602872284,462.1556893492291,1633802.8,-9999,322163,16.96,-1,-0.4956381712435021,0.9564046555339344,0.9760988303444688,0.9642823254581482,15,1.0384615384615383,0.19230769230769232,13C1 P1 O5,de-protonated,1,642,C26 H27 O5 P1 13C1,26,27,5,-9999,1,-9999,1,N/A
647,462.15548,462.1554602872284,462.1554180230691,1633802.8,-9999,322163,16.96,-1,0.09145010017867788,0.9984836734997452,0.9531909950204348,0.9803666021080212,1,2.125,0.625,13C1 S2 O10,de-protonated,1,642,C16 H34 O10 S2 13C1,16,34,10,-9999,-9999,2,1,N/A
647,462.15548,462.1554602872284,462.1558256948491,1633802.8,-9999,322163,16.96,-1,-0.7906589085718336,0.8927657007653623,0,0.5356594204592173,15,0.9615384615384616,0.2692307692307692,N1 O7,de-protonated,0,-9999,C26 H25 O7 N1,26,25,7,1,-9999,-9999,-9999,N/A
647,462.15548,462.1554602872284,462.15503790054913,1633802.8,-9999,322163,16.96,-1,0.9139501782042762,0.859362037481706,0.9683480879633478,0.9029564576743628,6,1.7222222222222223,0.3888888888888889,13C1 N2 S1 P1 O7,de-protonated,1,642,C18 H31 O7 N2 P1 S1 13C1,18,31,7,2,1,1,1,N/A
647,462.15548,462.1554602872284,462.1551742461691,1633802.8,-9999,322163,16.96,-1,0.618928609282477,0.9328526478876716,0,0.559711588732603,6,1.6111111111111112,0.5,N3 S1 O9,de-protonated,0,-9999,C18 H29 O9 N3 S1,18,29,9,3,-9999,1,-9999,N/A
647,462.15548,462.1554602872284,462.15588605371914,1633802.8,-9999,322163,16.96,-1,-0.9212616426886766,0.8572722987803553,0.9531909950204348,0.8956397772763871,7,1.625,0.6875,13C1 N4 O11,de-protonated,1,642,C16 H26 O11 N4 13C1,16,26,11,4,-9999,-9999,1,N/A
648,462.970194,462.9701746247822,462.9700165001691,2902604.5,-9999,272528.2,31.51,-1,0.34154396054988556,0.9790560337256172,0,0.5874336202353703,19,0.380952380952381,0.3333333333333333,N2 S2 O7,de-protonated,0,-9999,C21 H8 O7 N2 S2,21,8,7,2,-9999,2,-9999,N/A
649,463.02228,463.0222606463626,463.02244254121905,1496417.1,-9999,357201.7,15.38,-1,-0.3928424191295328,0.9723863260674313,0,0.5834317956404588,18,0.5652173913043478,0.391304347826087,P1 O9,de-protonated,0,-9999,C23 H13 O9 P1,23,13,9,-9999,1,-9999,-9999,N/A
650,463.050039,463.0500196578638,463.050314515919,1400172.1,-9999,341485.6,14.28,-1,-0.6367732534162988,0.929067535979116,0,0.5574405215874696,3,1.7857142857142858,0.7857142857142857,S2 P1 O11,de-protonated,0,-9999,C14 H25 O11 P1 S2,14,25,11,-9999,1,2,-9999,N/A
651,463.058775,463.0587556614833,463.05882805056905,6334575.5,-9999,276900.2,70.86,-1,-0.1563280545781037,0.997768217376506,0.962825707372716,0.98379121337499,17,0.7083333333333334,0.3333333333333333,P1 O8,de-protonated,0,-9999,C24 H17 O8 P1,24,17,8,-9999,1,-9999,-9999,N/A
651,463.058775,463.0587556614833,463.058556724409,6334575.5,-9999,276900.2,70.86,-1,0.4296153723945541,0.9549075289671332,0.9625986440816546,0.9579839750129416,3,1.7142857142857142,0.9285714285714286,S2 O13,de-protonated,0,-9999,C14 H24 O13 S2,14,24,13,-9999,-9999,2,-9999,N/A
652,463.086715,463.08669567305947,463.08670002526907,1256186.6,-9999,315203.3,12.63,-1,-0.00939826084505004,0.9999839732546252,0,0.599990383952775,2,1.9333333333333331,0.6666666666666666,S2 P1 O10,de-protonated,0,-9999,C15 H29 O10 P1 S2,15,29,10,-9999,1,2,-9999,N/A
652,463.086715,463.08669567305947,463.08703511418906,1256186.6,-9999,315203.3,12.63,-1,-0.7329963999390785,0.9071119336766068,0,0.5442671602059641,21,0.6153846153846154,0.1153846153846154,N4 S1 O3,de-protonated,0,-9999,C26 H16 O3 N4 S1,26,16,3,4,-9999,1,-9999,N/A
653,463.095103,463.0950836765348,463.0952135599191,9192574,-9999,300676.4,103.63,-1,-0.28046799127877026,0.9928693964010424,0.9770311696325816,0.9865341056936582,16,0.84,0.28,P1 O7,de-protonated,0,-9999,C25 H21 O7 P1,25,21,7,-9999,1,-9999,-9999,N/A
653,463.095103,463.0950836765348,463.0949422337591,9192574,-9999,300676.4,103.63,-1,0.305429325085999,0.6424781012024176,0.9285118293388496,0.7568915924569903,2,1.8666666666666667,0.8,S2 O12,de-protonated,0,-9999,C15 H28 O12 S2,15,28,12,-9999,-9999,2,-9999,N/A
653,463.095103,463.0950836765348,463.09541026440905,9192574,-9999,300676.4,103.63,-1,-0.7052280524289072,0.9391266666850672,0.9497161854273124,0.9433624741819652,8,1.3333333333333333,0.8666666666666667,N4 O13,de-protonated,0,-9999,C15 H20 O13 N4,15,20,13,4,-9999,-9999,-9999,N/A
654,463.1297,463.12968069086907,463.129945298989,2202251.8,-9999,531199.9,23.48,-1,-0.5713474645537732,0.942488338482638,0,0.5654930030895828,20,0.7142857142857143,0.17857142857142858,N2 O5,de-protonated,0,-9999,C28 H20 O5 N2,28,20,5,2,-9999,-9999,-9999,N/A
654,463.1297,463.12968069086907,463.1292938503091,2202251.8,-9999,531199.9,23.48,-1,0.8352755160971763,0.8810912695103306,0,0.5286547617061983,11,1.2,0.35,N4 S1 O7,de-protonated,0,-9999,C20 H24 O7 N4 S1,20,24,7,4,-9999,1,-9999,N/A
655,463.131448,463.13142869159327,463.1315990692691,11040908,-9999,283141.7,124.83,-1,-0.3678817773856451,0.985939132861325,0.9590268664511644,0.9751742262972608,15,0.9615384615384616,0.2307692307692308,P1 O6,de-protonated,0,-9999,C26 H25 O6 P1,26,25,6,-9999,1,-9999,-9999,N/A
655,463.131448,463.13142869159327,463.13132774310907,11040908,-9999,283141.7,124.83,-1,0.2179694573780582,0.652375510980262,0.9291242454535252,0.7630750047695674,1,2,0.6875,S2 O11,de-protonated,0,-9999,C16 H32 O11 S2,16,32,11,-9999,-9999,2,-9999,N/A
655,463.131448,463.13142869159327,463.1317957737591,11040908,-9999,283141.7,124.83,-1,-0.7926084306610507,0.9175202783040228,0.9690085736221896,0.9381155964312896,7,1.5,0.75,N4 O12,de-protonated,0,-9999,C16 H24 O12 N4,16,24,12,4,-9999,-9999,-9999,N/A
656,463.167802,463.16778270665554,463.1679845786191,7866522.5,-9999,286794,88.43,-1,-0.4358504263588654,0.9026448318302602,0.9578308023699916,0.9247192200461528,14,1.0740740740740742,0.18518518518518515,P1 O5,de-protonated,0,-9999,C27 H29 O5 P1,27,29,5,-9999,1,-9999,-9999,N/A
656,463.167802,463.16778270665554,463.16771325245907,7866522.5,-9999,286794,88.43,-1,0.14995474531226413,0.9837634939198528,0.971459022994912,0.9788417055498764,0,2.1176470588235294,0.5882352941176471,S2 O10,de-protonated,0,-9999,C17 H36 O10 S2,17,36,10,-9999,-9999,2,-9999,N/A
656,463.167802,463.16778270665554,463.1673331299391,7866522.5,-9999,286794,88.43,-1,0.9706572210315886,0.905646053115806,0.9866161159378248,0.9380340782446136,5,1.736842105263158,0.3684210526315789,N2 S1 P1 O7,de-protonated,0,-9999,C19 H33 O7 N2 P1 S1,19,33,7,2,1,1,-9999,N/A
656,463.167802,463.16778270665554,463.1681812831091,7866522.5,-9999,286794,88.43,-1,-0.8605436851439381,0.4371336207865807,0.8446892076502734,0.6001558555320579,6,1.6470588235294117,0.6470588235294118,N4 O11,de-protonated,0,-9999,C17 H28 O11 N4,17,28,11,4,-9999,-9999,-9999,N/A
657,463.204326,463.2043067217882,463.20437008796904,3194537.3,-9999,279596.8,34.86,-1,-0.13679961787300854,0.4983050517122445,0.7675537279851021,0.6060045222213876,13,1.1785714285714286,0.14285714285714285,P1 O4,de-protonated,0,-9999,C28 H33 O4 P1,28,33,4,-9999,1,-9999,-9999,N/A
657,463.204326,463.2043067217882,463.2045667924591,3194537.3,-9999,279596.8,34.86,-1,-0.5614596433953678,0.9444058049940206,0,0.5666434829964123,5,1.7777777777777777,0.5555555555555556,N4 O10,de-protonated,0,-9999,C18 H32 O10 N4,18,32,10,4,-9999,-9999,-9999,N/A
658,464.062195,464.06217607722215,464.0621828856391,1287421.5,-9999,378484.7,12.98,-1,-0.01467134625671305,0.9999609442231074,0.962825707372716,0.9851068494829508,17,0.7391304347826086,0.34782608695652173,13C1 P1 O8,de-protonated,1,651,C23 H17 O8 P1 13C1,23,17,8,-9999,1,-9999,1,N/A
658,464.062195,464.06217607722215,464.0619115594791,1287421.5,-9999,378484.7,12.98,-1,0.5700052869526206,0.9427503497998124,0.9625986440816546,0.9506896675125494,3,1.8461538461538465,1,13C1 S2 O13,de-protonated,1,651,C13 H24 O13 S2 13C1,13,24,13,-9999,-9999,2,1,N/A
658,464.062195,464.06217607722215,464.0623192312591,1287421.5,-9999,378484.7,12.98,-1,-0.30848019978271723,0.9828815514477386,0,0.5897289308686431,17,0.6521739130434783,0.43478260869565216,N1 O10,de-protonated,0,-9999,C23 H15 O10 N1,23,15,10,1,-9999,-9999,-9999,N/A
659,464.098577,464.098558092296,464.0985683949891,2154508,-9999,302195.3,22.93,-1,-0.02219936413183236,0.9999105839499768,0.9770311696325816,0.9907588182230188,16,0.875,0.2916666666666667,13C1 P1 O7,de-protonated,1,653,C24 H21 O7 P1 13C1,24,21,7,-9999,1,-9999,1,N/A
659,464.098577,464.098558092296,464.09829706882914,2154508,-9999,302195.3,22.93,-1,0.5624314256502998,0.6294791111441375,0.9285118293388496,0.7490921984220223,2,2,0.8571428571428571,13C1 S2 O12,de-protonated,1,653,C14 H28 O12 S2 13C1,14,28,12,-9999,-9999,2,1,N/A
659,464.098577,464.098558092296,464.0987047406091,2154508,-9999,302195.3,22.93,-1,-0.3159851807239039,0.9820460863182612,0,0.5892276517909566,16,0.7916666666666666,0.375,N1 O9,de-protonated,0,-9999,C24 H19 O9 N1,24,19,9,1,-9999,-9999,-9999,N/A
659,464.098577,464.098558092296,464.09876509947907,2154508,-9999,302195.3,22.93,-1,-0.4460412279271246,0.9645441043234456,0.9497161854273124,0.9586129367649924,8,1.4285714285714286,0.9285714285714286,13C1 N4 O13,de-protonated,1,653,C14 H20 O13 N4 13C1,14,20,13,4,-9999,-9999,1,N/A
660,464.134905,464.13488610734754,464.1349539043391,2399258.5,-9999,297376.1,25.73,-1,-0.146071721171749,0.9961359236955744,0.9590268664511644,0.9812923007978104,15,1,0.24,13C1 P1 O6,de-protonated,1,655,C25 H25 O6 P1 13C1,25,25,6,-9999,1,-9999,1,N/A
660,464.134905,464.13488610734754,464.13468257817914,2399258.5,-9999,297376.1,25.73,-1,0.4385131644802275,0.6438068213829878,0.9291242454535252,0.7579337910112027,1,2.1333333333333333,0.7333333333333333,13C1 S2 O11,de-protonated,1,655,C15 H32 O11 S2 13C1,15,32,11,-9999,-9999,2,1,N/A
660,464.134905,464.13488610734754,464.1350902499591,2399258.5,-9999,297376.1,25.73,-1,-0.439834470264175,0.965506891190748,0,0.5793041347144487,15,0.92,0.32,N1 O8,de-protonated,0,-9999,C25 H23 O8 N1,25,23,8,1,-9999,-9999,-9999,N/A
660,464.134905,464.13488610734754,464.1344388012791,2399258.5,-9999,297376.1,25.73,-1,0.9637424656680048,0.8449063751491382,0,0.5069438250894829,6,1.588235294117647,0.5882352941176471,N3 S1 O10,de-protonated,0,-9999,C17 H27 O10 N3 S1,17,27,10,3,-9999,1,-9999,N/A
660,464.134905,464.13488610734754,464.1351506088291,2399258.5,-9999,297376.1,25.73,-1,-0.5698803058424516,0.9427747201509298,0.9690085736221896,0.9532682615394336,7,1.6,0.8,13C1 N4 O12,de-protonated,1,655,C15 H24 O12 N4 13C1,15,24,12,4,-9999,-9999,1,N/A
661,464.170902,464.1708831222619,464.1713394136891,1772072.8,-9999,278906.3,18.54,-1,-0.983023699371822,0.8391713820212434,0.9578308023699916,0.8866351501607428,14,1.1153846153846154,0.19230769230769232,13C1 P1 O5,de-protonated,1,656,C26 H29 O5 P1 13C1,26,29,5,-9999,1,-9999,1,N/A
661,464.170902,464.1708831222619,464.17106808752914,1772072.8,-9999,278906.3,18.54,-1,-0.3984851274762751,0.9715988078011728,0.971459022994912,0.9715428938786684,0,2.25,0.625,13C1 S2 O10,de-protonated,1,656,C16 H36 O10 S2 13C1,16,36,10,-9999,-9999,2,1,N/A
661,464.170902,464.1708831222619,464.1706879650091,1772072.8,-9999,278906.3,18.54,-1,0.42044286261518454,0.9684338658504796,0.9866161159378248,0.9757067658854176,5,1.8333333333333333,0.3888888888888889,13C1 N2 S1 P1 O7,de-protonated,1,656,C18 H33 O7 N2 P1 S1 13C1,18,33,7,2,1,1,1,N/A
661,464.170902,464.1708831222619,464.17082431062914,1772072.8,-9999,278906.3,18.54,-1,0.1267025622350156,0.9970913447458574,0,0.5982548068475144,5,1.7222222222222223,0.5,N3 S1 O9,de-protonated,0,-9999,C18 H31 O9 N3 S1,18,31,9,3,-9999,1,-9999,N/A
662,465.038103,465.03808448156224,465.0380926056791,3661698.3,-9999,268175.6,40.2,-1,-0.01746978790575931,0.4999723122877699,0.8007932653391621,0.6203006935083268,17,0.6521739130434783,0.391304347826087,P1 O9,de-protonated,0,-9999,C23 H15 O9 P1,23,15,9,-9999,1,-9999,-9999,N/A
663,465.074497,465.0744784966411,465.0744781150291,9630609,-9999,301655.6,108.65,-1,8.2053962903458e-4,0.9971336459410052,0.9528183694423392,0.9794075353415388,16,0.7916666666666666,0.3333333333333333,P1 O8,de-protonated,0,-9999,C24 H19 O8 P1,24,19,8,-9999,1,-9999,-9999,N/A
663,465.074497,465.0744784966411,465.07420678886905,9630609,-9999,301655.6,108.65,-1,0.5842245562224818,0.6134701012275564,0.9278887375715256,0.739237555765144,2,1.8571428571428572,0.9285714285714286,S2 O13,de-protonated,0,-9999,C14 H26 O13 S2,14,26,13,-9999,-9999,2,-9999,N/A
664,465.110712,465.11069351164576,465.1108636243791,13909919,-9999,304496.3,157.72,-1,-0.3657466350910499,0.9877159860157224,0.973516627341642,0.9820362425460905,15,0.92,0.28,P1 O7,de-protonated,0,-9999,C25 H23 O7 P1,25,23,7,-9999,1,-9999,-9999,N/A
664,465.110712,465.11069351164576,465.1105922982191,13909919,-9999,304496.3,157.72,-1,0.21761152795968933,0.6475432565782028,0.9285118293388496,0.7599306856824615,1,2,0.8,S2 O12,de-protonated,0,-9999,C15 H30 O12 S2,15,30,12,-9999,-9999,2,-9999,N/A
664,465.110712,465.11069351164576,465.1110603288691,13909919,-9999,304496.3,157.72,-1,-0.7886658792073354,0.9262551079854332,0.9532307277182522,0.9370453558785607,7,1.4666666666666666,0.8666666666666667,N4 O13,de-protonated,0,-9999,C15 H22 O13 N4,15,22,13,4,-9999,-9999,-9999,N/A
665,465.147226,465.1472075267743,465.1472491337291,12566446,-9999,284028.4,142.31,-1,-0.0894489967302517,0.9986079295512884,0.9977266528987472,0.998255418890272,14,1.0384615384615383,0.2307692307692308,P1 O6,de-protonated,0,-9999,C26 H27 O6 P1,26,27,6,-9999,1,-9999,-9999,N/A
665,465.147226,465.1472075267743,465.1469778075691,12566446,-9999,284028.4,142.31,-1,0.4938636950648888,0.6263254055178235,0.9198530102005812,0.7437364473909267,0,2.125,0.6875,S2 O11,de-protonated,0,-9999,C16 H34 O11 S2,16,34,11,-9999,-9999,2,-9999,N/A
665,465.147226,465.1472075267743,465.1474458382191,12566446,-9999,284028.4,142.31,-1,-0.5123352754217838,0.9665926450726654,0.9303087871746069,0.952079101913442,6,1.625,0.75,N4 O12,de-protonated,0,-9999,C16 H26 O12 N4,16,26,12,4,-9999,-9999,-9999,N/A
666,465.183629,465.18361054185686,465.1836346430791,6569916,-9999,303070.8,73.55,-1,-0.05181012489309771,0.9954725747310924,0.9820849118423046,0.9901175095755772,13,1.148148148148148,0.18518518518518515,P1 O5,de-protonated,0,-9999,C27 H31 O5 P1,27,31,5,-9999,1,-9999,-9999,N/A
666,465.183629,465.18361054185686,465.1838313475691,6569916,-9999,303070.8,73.55,-1,-0.47466334239918906,0.9441892962597624,0.9472049135225992,0.945395543164897,5,1.7647058823529411,0.6470588235294118,N4 O11,de-protonated,0,-9999,C17 H30 O11 N4,17,30,11,4,-9999,-9999,-9999,N/A
667,465.219882,465.21986355687727,465.2200201524291,2318282.8,-9999,325108.7,24.8,-1,-0.3366053587914302,0.9796511785739086,0,0.5877907071443451,12,1.25,0.14285714285714285,P1 O4,de-protonated,0,-9999,C28 H35 O4 P1,28,35,4,-9999,1,-9999,-9999,N/A
