Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,18O
2226,504.130654,504.1307195658835,504.1304941268791,1686437.9,-9999,384236.8,13.56,-1,0.44718382843773824,0.9643655003905272,0,0.5786193002343163,21,0.8,0.03333333333333333,N3 S1 P1 O1,de-protonated,0,-9999,C30 H24 O1 N3 P1 S1,30,24,1,3,1,1,-9999,N/A,-9999
2226,504.130654,504.1307195658835,504.13120593442915,1686437.9,-9999,384236.8,13.56,-1,-0.9647657988868208,0.8446038766419021,0.973075811464052,0.895992650570762,22,0.75,0.10714285714285714,13C1 N4 P1 O3,de-protonated,1,2212,C28 H21 O3 N4 P1 13C1,28,21,3,4,1,-9999,1,N/A,-9999
2226,504.130654,504.1307195658835,504.1309346082691,1686437.9,-9999,384236.8,13.56,-1,-0.42656058345675413,0.9675237546069376,0.9586262997442522,0.9639647726618634,8,1.5555555555555556,0.4444444444444444,13C1 N4 S2 O8,de-protonated,1,2212,C18 H28 O8 N4 S2 13C1,18,28,8,4,-9999,2,1,N/A,-9999
2227,504.133897,504.1339625660247,504.13386543019914,1757095.6,-9999,286316,14.2,-1,0.1926786360341096,0.9932863451770394,0,0.5959718071062237,16,1.037037037037037,0.03703703703703703,N3 S2 P1 O1,de-protonated,0,-9999,C27 H28 O1 N3 P1 S2,27,28,1,3,1,2,-9999,N/A,-9999
2228,504.159152,504.15921756712424,504.1590175502591,2193846.3,-9999,348065.5,18.13,-1,0.39673368560715816,0.9718443793521406,0,0.5831066276112844,15,1.103448275862069,0.03448275862068965,N1 S2 P1 O1,de-protonated,0,-9999,C29 H32 O1 N1 P1 S2,29,32,1,1,1,2,-9999,N/A,-9999
2229,504.167253,504.16731856747697,504.1671234131291,1578426.9,-9999,354739.3,12.59,-1,0.38708265335277614,0.9731792424396352,0.9361753193453326,0.958377673201914,15,1.137931034482759,0.03448275862068965,13C1 S2 P1 O1,de-protonated,1,2214,C29 H33 O1 P1 S2 13C1,29,33,1,-9999,1,2,1,N/A,-9999
2229,504.167253,504.16731856747697,504.167259758749,1578426.9,-9999,354739.3,12.59,-1,0.11664527357576956,0.9975342324392508,0,0.5985205394635504,15,1.0689655172413792,0.10344827586206896,N1 S2 O3,de-protonated,0,-9999,C29 H31 O3 N1 S2,29,31,3,1,-9999,2,-9999,N/A,-9999
2229,504.167253,504.16731856747697,504.167392700479,1578426.9,-9999,354739.3,12.59,-1,-0.1470404535770991,0.996084602244377,0,0.5976507613466262,2,2,0.6111111111111112,N1 S1 P1 O11,de-protonated,0,-9999,C18 H36 O11 N1 P1 S1,18,36,11,1,1,1,-9999,N/A,-9999
2229,504.167253,504.16731856747697,504.16759144377914,1578426.9,-9999,354739.3,12.59,-1,-0.5412412594688903,0.9482340117201292,0.9361753193453326,0.9434105347702106,21,0.8620689655172413,0.06896551724137931,13C1 N4 P1 O2,de-protonated,1,2214,C29 H25 O2 N4 P1 13C1,29,25,2,4,1,-9999,1,N/A,-9999
2229,504.167253,504.16731856747697,504.1673201176192,1578426.9,-9999,354739.3,12.59,-1,-0.00307465823232245,0.9999982846720972,0.996686877092644,0.998673721640316,7,1.6842105263157894,0.3684210526315789,13C1 N4 S2 O7,de-protonated,1,2214,C19 H32 O7 N4 S2 13C1,19,32,7,4,-9999,2,1,N/A,-9999
2231,504.203545,504.20361056905705,504.20364526809914,2126799.8,-9999,349471.7,17.53,-1,-0.06881949865904675,0.9991410057785922,0,0.5994846034671553,14,1.1666666666666667,0.06666666666666667,N1 S2 O2,de-protonated,0,-9999,C30 H35 O2 N1 S2,30,35,2,1,-9999,2,-9999,N/A,-9999
2231,504.203545,504.20361056905705,504.20377820982907,2126799.8,-9999,349471.7,17.53,-1,-0.3324861479913972,0.9801412207132388,0,0.5880847324279432,1,2.1052631578947367,0.5263157894736842,N1 S1 P1 O10,de-protonated,0,-9999,C19 H40 O10 N1 P1 S1,19,40,10,1,1,1,-9999,N/A,-9999
2231,504.203545,504.20361056905705,504.20397695312914,2126799.8,-9999,349471.7,17.53,-1,-0.7266584335742359,0.9086359140307564,0.9658313630750184,0.9315140936484614,20,0.9666666666666668,0.03333333333333333,13C1 N4 P1 O1,de-protonated,1,2219,C30 H29 O1 N4 P1 13C1,30,29,1,4,1,-9999,1,N/A,-9999
2231,504.203545,504.20361056905705,504.2037056269692,2126799.8,-9999,349471.7,17.53,-1,-0.1885307685339154,0.9935713676325598,0.9681615931872064,0.9834074578544184,6,1.8,0.3,13C1 N4 S2 O6,de-protonated,1,2219,C20 H36 O6 N4 S2 13C1,20,36,6,4,-9999,2,1,N/A,-9999
2232,504.240053,504.2401185706465,504.2400307774491,1833444.8,-9999,381908.3,14.89,-1,0.17410993184980125,0.994514615792669,0,0.5967087694756014,13,1.2580645161290325,0.03225806451612903,N1 S2 O1,de-protonated,0,-9999,C31 H39 O1 N1 S2,31,39,1,1,-9999,2,-9999,N/A,-9999
2232,504.240053,504.2401185706465,504.24016371917907,1833444.8,-9999,381908.3,14.89,-1,-0.08953775569862098,0.9985463816507016,0,0.5991278289904209,0,2.2,0.45,N1 S1 P1 O9,de-protonated,0,-9999,C20 H44 O9 N1 P1 S1,20,44,9,1,1,1,-9999,N/A,-9999
2232,504.240053,504.2401185706465,504.2400911363191,1833444.8,-9999,381908.3,14.89,-1,0.05440727115270269,0.9994630286825004,0.963246159889968,0.9849762811654874,5,1.9047619047619049,0.23809523809523808,13C1 N4 S2 O5,de-protonated,1,2222,C21 H40 O5 N4 S2 13C1,21,40,5,4,-9999,2,1,N/A,-9999
2233,505.070345,505.0704106067955,505.070262114469,5120451,-9999,352097.9,44.51,-1,0.2940033053635565,0.4922191514601259,0.7739790330151771,0.6049231040821463,17,0.8518518518518519,0.14814814814814814,S2 P1 O4,de-protonated,0,-9999,C27 H23 O4 P1 S2,27,23,4,-9999,1,2,-9999,N/A,-9999
2233,505.070345,505.0704106067955,505.0707301451191,5120451,-9999,352097.9,44.51,-1,-0.6326605453912545,0.4649740336117544,0.7739790330151772,0.5885760333731236,23,0.5555555555555556,0.18518518518518515,N4 P1 O5,de-protonated,0,-9999,C27 H15 O5 N4 P1,27,15,5,4,1,-9999,-9999,N/A,-9999
2233,505.070345,505.0704106067955,505.070458818959,5120451,-9999,352097.9,44.51,-1,-0.09545631240967994,0.4991740111798584,0.8446892076502734,0.6373800897680244,9,1.2941176470588236,0.5882352941176471,N4 S2 O10,de-protonated,0,-9999,C17 H22 O10 N4 S2,17,22,10,4,-9999,2,-9999,N/A,-9999
2234,505.079352,505.0794176071876,505.0798417334791,1717192.3,-9999,343417.2,13.83,-1,-0.8397212805441584,0.879901557672837,0,0.5279409346037022,22,0.6428571428571429,0.07142857142857142,N4 S2 O2,de-protonated,0,-9999,C28 H18 O2 N4 S2,28,18,2,4,-9999,2,-9999,N/A,-9999
2234,505.079352,505.0794176071876,505.0789723536091,1717192.3,-9999,343417.2,13.83,-1,0.8815523965095196,0.8684805770840498,0,0.5210883462504299,23,0.5185185185185185,0.25925925925925924,N4 O7,de-protonated,0,-9999,C27 H14 O7 N4,27,14,7,4,-9999,-9999,-9999,N/A,-9999
2235,505.098024,505.09808960800063,505.0982512468991,2434003,-9999,339436.9,20.29,-1,-0.32001476559606296,0.954626012664174,0.799009212236247,0.8923792924930032,31,0.3888888888888889,0.05555555555555555,N2 O2,de-protonated,0,-9999,C36 H14 O2 N2,36,14,2,2,-9999,-9999,-9999,N/A,-9999
2235,505.098024,505.09808960800063,505.0975997982191,2434003,-9999,339436.9,20.29,-1,0.9697329421537582,0.8431325690046351,0,0.505879541402781,22,0.6428571428571429,0.14285714285714285,N4 S1 O4,de-protonated,0,-9999,C28 H18 O4 N4 S1,28,18,4,4,-9999,1,-9999,N/A,-9999
2235,505.098024,505.09808960800063,505.0977327399491,2434003,-9999,339436.9,20.29,-1,0.7065326735959417,0.9134039234335636,0,0.5480423540601381,9,1.3529411764705883,0.7058823529411765,N4 P1 O12,de-protonated,0,-9999,C17 H23 O12 N4 P1,17,23,12,4,1,-9999,-9999,N/A,-9999
2236,505.106716,505.10678160837904,505.10664762381913,7631320,-9999,340132.3,67.15,-1,0.26525994171607237,0.9935125512883234,0.977259996272888,0.9870115292821492,16,0.9642857142857144,0.10714285714285714,S2 P1 O3,de-protonated,0,-9999,C28 H27 O3 P1 S2,28,27,3,-9999,1,2,-9999,N/A,-9999
2236,505.106716,505.10678160837904,505.10711565446906,7631320,-9999,340132.3,67.15,-1,-0.6613371296201442,0.8956338594368536,0.977259996272888,0.9282843141712672,22,0.6785714285714286,0.14285714285714285,N4 P1 O4,de-protonated,0,-9999,C28 H19 O4 N4 P1,28,19,4,4,1,-9999,-9999,N/A,-9999
2236,505.106716,505.10678160837904,505.10684432830914,7631320,-9999,340132.3,67.15,-1,-0.12417161003376365,0.9876888336455276,0.9532516807772798,0.9739139724982284,8,1.4444444444444444,0.5,N4 S2 O9,de-protonated,0,-9999,C18 H26 O9 N4 S2,18,26,9,4,-9999,2,-9999,N/A,-9999
2237,505.10817,505.1082356084423,505.1081472256691,1532888.9,-9999,471977,12.17,-1,0.17497792052602623,0.9944599391479916,0,0.5966759634887948,26,0.5294117647058824,0.14705882352941177,O5,de-protonated,0,-9999,C34 H18 O5,34,18,5,-9999,-9999,-9999,-9999,N/A,-9999
2237,505.10817,505.1082356084423,505.10849809858905,1532888.9,-9999,471977,12.17,-1,-0.5196708186704664,0.9521795817009264,0,0.5713077490205559,3,1.9375,0.625,N2 S2 P1 O10,de-protonated,0,-9999,C16 H31 O10 N2 P1 S2,16,31,10,2,1,2,-9999,N/A,-9999
2238,505.115505,505.1155706087617,505.1153578629591,1679837.1,-9999,249500.7,13.5,-1,0.4211826056353133,0.9683244704629128,0,0.5809946822777478,22,0.6428571428571429,0.21428571428571427,N4 O6,de-protonated,0,-9999,C28 H18 O6 N4,28,18,6,4,-9999,-9999,-9999,N/A,-9999
2239,505.118006,505.11807160887054,505.1178810131091,1795550.6,-9999,387981.4,14.54,-1,0.37732927020445106,0.974496659232796,0,0.5846979955396776,16,1,0.07407407407407407,N2 S2 P1 O2,de-protonated,0,-9999,C27 H27 O2 N2 P1 S2,27,27,2,2,1,2,-9999,N/A,-9999
2240,505.134536,505.1346016095903,505.1346367562491,1693672.1,-9999,291029.4,13.62,-1,-0.06957879399639869,0.999121954771596,0,0.5994731728629576,30,0.4864864864864865,0.02702702702702703,N2 O1,de-protonated,0,-9999,C37 H18 O1 N2,37,18,1,2,-9999,-9999,-9999,N/A,-9999
2240,505.134536,505.1346016095903,505.1344983718191,1693672.1,-9999,291029.4,13.62,-1,0.20437679764397448,0.9924495598505728,0,0.5954697359103437,3,1.875,0.875,N2 S1 O14,de-protonated,0,-9999,C16 H30 O14 N2 S1,16,30,14,2,-9999,1,-9999,N/A,-9999
2240,505.134536,505.1346016095903,505.1349876291691,1693672.1,-9999,291029.4,13.62,-1,-0.7641909355946243,0.8994571929066753,0,0.5396743157440052,7,1.631578947368421,0.3157894736842105,N4 S2 P1 O6,de-protonated,0,-9999,C19 H31 O6 N4 P1 S2,19,31,6,4,1,2,-9999,N/A,-9999
2240,505.134536,505.1346016095903,505.1341182492991,1693672.1,-9999,291029.4,13.62,-1,0.9568949586293845,0.846925013775182,0,0.5081550082651092,8,1.5,0.6111111111111112,N4 P1 O11,de-protonated,0,-9999,C18 H27 O11 N4 P1,18,27,11,4,1,-9999,-9999,N/A,-9999
2241,505.143089,505.1431546099626,505.143033133169,9751021,-9999,342128.5,86.25,-1,0.24047999392282585,0.6597095720692202,0.9161958521719732,0.7623040841103215,15,1.0689655172413792,0.06896551724137931,S2 P1 O2,de-protonated,0,-9999,C29 H31 O2 P1 S2,29,31,2,-9999,1,2,-9999,N/A,-9999
2241,505.143089,505.1431546099626,505.14350116381905,9751021,-9999,342128.5,86.25,-1,-0.6860503117373863,0.9183458556069788,0.964742425348581,0.9369044835036198,21,0.7931034482758621,0.10344827586206896,N4 P1 O3,de-protonated,0,-9999,C29 H23 O3 N4 P1,29,23,3,4,1,-9999,-9999,N/A,-9999
2241,505.143089,505.1431546099626,505.143229837659,9751021,-9999,342128.5,86.25,-1,-0.14892349727764412,0.6640019151180602,0.9309001147828634,0.7707611949839814,7,1.5789473684210529,0.42105263157894735,N4 S2 O8,de-protonated,0,-9999,C19 H30 O8 N4 S2,19,30,8,4,-9999,2,-9999,N/A,-9999
2242,505.146712,505.1467776101203,505.14725258965905,1608687.1,-9999,262370.3,12.85,-1,-0.940279366579229,0.8517830915912573,0,0.5110698549547543,11,1.25,0.25,N2 S2 O6,de-protonated,0,-9999,C24 H30 O6 N2 S2,24,30,6,2,-9999,2,-9999,N/A,-9999
2242,505.146712,505.1467776101203,505.14638320978906,1608687.1,-9999,262370.3,12.85,-1,0.7807644366015963,0.8952879611353213,0,0.5371727766811928,12,1.1304347826086956,0.4782608695652174,N2 O11,de-protonated,0,-9999,C23 H26 O11 N2,23,26,11,2,-9999,-9999,-9999,N/A,-9999
2242,505.146712,505.1467776101203,505.1468724671391,1608687.1,-9999,262370.3,12.85,-1,-0.18778106703913244,0.9936222304327882,0,0.5961733382596729,16,1.0384615384615383,0.1153846153846154,N4 S1 P1 O3,de-protonated,0,-9999,C26 H27 O3 N4 P1 S1,26,27,3,4,1,1,-9999,N/A,-9999
2243,505.154325,505.1543906104518,505.15426652245907,1613043.5,-9999,291142.2,12.89,-1,0.2456437586583771,0.9891109505388214,0,0.5934665703232928,15,1.1071428571428572,0.03571428571428571,N2 S2 P1 O1,de-protonated,0,-9999,C28 H31 O1 N2 P1 S2,28,31,1,2,1,2,-9999,N/A,-9999
2244,505.179465,505.17953061154634,505.1794186425191,10492418,-9999,316342.9,92.94,-1,0.22164209998319753,0.6601461702203301,0.9145356743862676,0.761901971886705,14,1.1666666666666667,0.03333333333333333,S2 P1 O1,de-protonated,0,-9999,C30 H35 O1 P1 S2,30,35,1,-9999,1,2,-9999,N/A,-9999
2244,505.179465,505.17953061154634,505.1798866731691,10492418,-9999,316342.9,92.94,-1,-0.7048214550111607,0.9165174375664198,0.962317499320842,0.9348374622681888,20,0.9,0.06666666666666667,N4 P1 O2,de-protonated,0,-9999,C30 H27 O2 N4 P1,30,27,2,4,1,-9999,-9999,N/A,-9999
2244,505.179465,505.17953061154634,505.17961534700913,10492418,-9999,316342.9,92.94,-1,-0.1677333372487544,0.6636956155788746,0.931472458876528,0.7708063528979359,6,1.7,0.35,N4 S2 O7,de-protonated,0,-9999,C20 H34 O7 N4 S2,20,34,7,4,-9999,2,-9999,N/A,-9999
2245,505.215878,505.2159436131317,505.2162721825191,10072599,-9999,347925.7,89.15,-1,-0.6503539286274767,0.9002673407548275,0.970918778732508,0.9285279159458996,19,1,0.03225806451612903,N4 P1 O1,de-protonated,0,-9999,C31 H31 O1 N4 P1,31,31,1,4,1,-9999,-9999,N/A,-9999
2245,505.215878,505.2159436131317,505.2160008563591,10072599,-9999,347925.7,89.15,-1,-0.1133044624307162,0.6596004469388881,0.932035399574757,0.7685744279932356,5,1.8095238095238095,0.2857142857142857,N4 S2 O6,de-protonated,0,-9999,C21 H38 O6 N4 S2,21,38,6,4,-9999,2,-9999,N/A,-9999
2246,505.252293,505.25235861471714,505.25238636570913,6437420,-9999,359779,56.38,-1,-0.05492500924007328,0.99971162038765,0.9881109437988818,0.9950713497521426,4,1.9090909090909092,0.2272727272727273,N4 S2 O5,de-protonated,0,-9999,C22 H42 O5 N4 S2,22,42,5,4,-9999,2,-9999,N/A,-9999
2247,505.288554,505.2886196162958,505.288771875059,2658369,-9999,366109.1,22.32,-1,-0.3013301931997117,0.9836594591669912,0,0.5901956755001947,3,2,0.17391304347826086,N4 S2 O4,de-protonated,0,-9999,C23 H46 O4 N4 S2,23,46,4,4,-9999,2,-9999,N/A,-9999
2248,506.101866,506.1019316517056,506.1018965960191,2257943.8,-9999,334600.5,18.7,-1,0.06926606418394005,0.9991298265548416,0,0.5994778959329049,16,0.9629629629629628,0.1111111111111111,N1 S2 P1 O3,de-protonated,0,-9999,C27 H26 O3 N1 P1 S2,27,26,3,1,1,2,-9999,N/A,-9999
2248,506.101866,506.1019316517056,506.1016060819691,2257943.8,-9999,334600.5,18.7,-1,0.6432892773587959,0.9276625034785791,0.799009212236247,0.8762011869816464,31,0.4,0.05714285714285714,13C1 N2 O2,de-protonated,1,2235,C35 H14 O2 N2 13C1,35,14,2,2,-9999,-9999,1,N/A,-9999
2249,506.109957,506.11002265205786,506.11000245888914,2024988.4,-9999,352414.9,16.6,-1,0.039898774228566,0.999711191338572,0.977259996272888,0.99073071331229845,16,1,0.1111111111111111,13C1 S2 P1 O3,de-protonated,1,2236,C27 H27 O3 P1 S2 13C1,27,27,3,-9999,1,2,1,N/A,-9999
2249,506.109957,506.11002265205786,506.11013880450906,2024988.4,-9999,352414.9,16.6,-1,-0.2295003444762529,0.9904885464032522,0,0.5942931278419513,16,0.925925925925926,0.18518518518518515,N1 S2 O5,de-protonated,0,-9999,C27 H25 O5 N1 S2,27,25,5,1,-9999,2,-9999,N/A,-9999
2249,506.109957,506.11002265205786,506.1102717462391,2024988.4,-9999,352414.9,16.6,-1,-0.4921737319874446,0.9569987254523676,0,0.5741992352714206,3,1.875,0.8125,N1 S1 P1 O13,de-protonated,0,-9999,C16 H30 O13 N1 P1 S1,16,30,13,1,1,1,-9999,N/A,-9999
2249,506.109957,506.11002265205786,506.1097586819891,2024988.4,-9999,352414.9,16.6,-1,0.5215668423444566,0.9518385548831928,0,0.5711031329299155,21,0.7586206896551724,0.06896551724137931,N3 S1 P1 O2,de-protonated,0,-9999,C29 H22 O2 N3 P1 S1,29,22,2,3,1,1,-9999,N/A,-9999
2249,506.109957,506.11002265205786,506.11047048953907,2024988.4,-9999,352414.9,16.6,-1,-0.8848611268022798,0.8675600481911933,0.977259996272888,0.9114400274238712,22,0.7037037037037037,0.14814814814814814,13C1 N4 P1 O4,de-protonated,1,2236,C27 H19 O4 N4 P1 13C1,27,19,4,4,1,-9999,1,N/A,-9999
2249,506.109957,506.11002265205786,506.1101991633791,2024988.4,-9999,352414.9,16.6,-1,-0.3487606485252993,0.9781714400952852,0.9532516807772798,0.9682035363680832,8,1.5294117647058822,0.5294117647058824,13C1 N4 S2 O9,de-protonated,1,2236,C17 H26 O9 N4 S2 13C1,17,26,9,4,-9999,2,1,N/A,-9999
2250,506.13835,506.138415653294,506.13828210536906,2813484.8,-9999,338531.2,23.71,-1,0.26385659748784174,0.49372347127763216,0.7675537279851021,0.6032555739606202,15,1.0714285714285714,0.07142857142857142,N1 S2 P1 O2,de-protonated,0,-9999,C28 H30 O2 N1 P1 S2,28,30,2,1,1,2,-9999,N/A,-9999
2251,506.146444,506.1465096536464,506.14638796823914,2491441.5,-9999,355538.9,20.81,-1,0.24041544132172715,0.6597114300491541,0.9161958521719732,0.7623051988982817,15,1.1071428571428572,0.07142857142857142,13C1 S2 P1 O2,de-protonated,1,2241,C28 H31 O2 P1 S2 13C1,28,31,2,-9999,1,2,1,N/A,-9999
2251,506.146444,506.1465096536464,506.1465243138591,2491441.5,-9999,355538.9,20.81,-1,-0.02896436513402894,0.9998477880319956,0,0.5999086728191974,15,1.0357142857142858,0.14285714285714285,N1 S2 O4,de-protonated,0,-9999,C28 H29 O4 N1 S2,28,29,4,1,-9999,2,-9999,N/A,-9999
2251,506.146444,506.1465096536464,506.1466572555891,2491441.5,-9999,355538.9,20.81,-1,-0.29161892232775427,0.9846877571806992,0,0.5908126543084196,2,2,0.7058823529411765,N1 S1 P1 O12,de-protonated,0,-9999,C17 H34 O12 N1 P1 S1,17,34,12,1,1,1,-9999,N/A,-9999
2251,506.146444,506.1465096536464,506.1461441913391,2491441.5,-9999,355538.9,20.81,-1,0.7220489802803346,0.909737547102348,0,0.5458425282614089,20,0.8666666666666667,0.03333333333333333,N3 S1 P1 O1,de-protonated,0,-9999,C30 H26 O1 N3 P1 S1,30,26,1,3,1,1,-9999,N/A,-9999
2251,506.146444,506.1465096536464,506.1468559988891,2491441.5,-9999,355538.9,20.81,-1,-0.684278166784766,0.918548182690586,0.964742425348581,0.937025879753784,21,0.8214285714285714,0.10714285714285714,13C1 N4 P1 O3,de-protonated,1,2241,C28 H23 O3 N4 P1 13C1,28,23,3,4,1,-9999,1,N/A,-9999
2251,506.146444,506.1465096536464,506.1465846727291,2491441.5,-9999,355538.9,20.81,-1,-0.1482161195719532,0.6640145771991833,0.9309001147828634,0.7707687922326554,7,1.6666666666666667,0.4444444444444444,13C1 N4 S2 O8,de-protonated,1,2241,C18 H30 O8 N4 S2 13C1,18,30,8,4,-9999,2,1,N/A,-9999
2252,506.14961,506.14967565378424,506.14951549465906,1541171.4,-9999,329238,12.24,-1,0.3164265109104011,0.9819963540549244,0,0.5891978124329545,15,1.1111111111111112,0.03703703703703703,N3 S2 P1 O1,de-protonated,0,-9999,C27 H30 O1 N3 P1 S2,27,30,1,3,1,2,-9999,N/A,-9999
2253,506.174755,506.174820654879,506.1746676147191,2126402,-9999,317077.5,17.52,-1,0.3023465409840098,0.9835499573791858,0,0.5901299744275115,14,1.1724137931034482,0.03448275862068965,N1 S2 P1 O1,de-protonated,0,-9999,C29 H34 O1 N1 P1 S2,29,34,1,1,1,2,-9999,N/A,-9999
2254,506.182831,506.18289665523065,506.18277347758914,2743878.5,-9999,312540,23.08,-1,0.2433461744780963,0.6595417387166277,0.9145356743862676,0.7615393129844836,14,1.206896551724138,0.03448275862068965,13C1 S2 P1 O1,de-protonated,1,2244,C29 H35 O1 P1 S2 13C1,29,35,1,-9999,1,2,1,N/A,-9999
2254,506.182831,506.18289665523065,506.18290982320906,2743878.5,-9999,312540,23.08,-1,-0.02601426905859024,0.49993860677834057,0.7612342259156646,0.6044568544332702,14,1.137931034482759,0.10344827586206896,N1 S2 O3,de-protonated,0,-9999,C29 H33 O3 N1 S2,29,33,3,1,-9999,2,-9999,N/A,-9999
2254,506.182831,506.18289665523065,506.1830427649391,2743878.5,-9999,312540,23.08,-1,-0.28864994697346796,0.9849956191995348,0,0.590997371519721,1,2.111111111111111,0.6111111111111112,N1 S1 P1 O11,de-protonated,0,-9999,C18 H38 O11 N1 P1 S1,18,38,11,1,1,1,-9999,N/A,-9999
2254,506.182831,506.18289665523065,506.1832415082391,2743878.5,-9999,312540,23.08,-1,-0.6812809674290211,0.9192305892386924,0.962317499320842,0.9364653532715524,20,0.9310344827586208,0.06896551724137931,13C1 N4 P1 O2,de-protonated,1,2244,C29 H27 O2 N4 P1 13C1,29,27,2,4,1,-9999,1,N/A,-9999
2254,506.182831,506.18289665523065,506.18297018207915,2743878.5,-9999,312540,23.08,-1,-0.14525745200294324,0.6641192010793626,0.931472458876528,0.7710605041982288,6,1.7894736842105263,0.3684210526315789,13C1 N4 S2 O7,de-protonated,1,2244,C19 H34 O7 N4 S2 13C1,19,34,7,4,-9999,2,1,N/A,-9999
2256,506.219126,506.2191916568109,506.21929533255906,2874459.8,-9999,333263.8,24.26,-1,-0.20480402303316397,0.49620904017958545,0.7550179348240813,0.5997325980373838,13,1.2333333333333334,0.06666666666666667,N1 S2 O2,de-protonated,0,-9999,C30 H37 O2 N1 S2,30,37,2,1,-9999,2,-9999,N/A,-9999
2256,506.219126,506.2191916568109,506.2194282742891,2874459.8,-9999,333263.8,24.26,-1,-0.4674207765429349,0.9611322090998412,0,0.5766793254599047,0,2.210526315789474,0.5263157894736842,N1 S1 P1 O10,de-protonated,0,-9999,C19 H42 O10 N1 P1 S1,19,42,10,1,1,1,-9999,N/A,-9999
2256,506.219126,506.2191916568109,506.2196270175891,2874459.8,-9999,333263.8,24.26,-1,-0.8600235057027615,0.8744092316910109,0.970918778732508,0.9130130505076096,19,1.0333333333333334,0.03333333333333333,13C1 N4 P1 O1,de-protonated,1,2245,C30 H31 O1 N4 P1 13C1,30,31,1,4,1,-9999,1,N/A,-9999
2256,506.219126,506.2191916568109,506.21935569142914,2874459.8,-9999,333263.8,24.26,-1,-0.32403861382187027,0.6540853667543699,0.932035399574757,0.7652653798825249,5,1.9,0.3,13C1 N4 S2 O6,de-protonated,1,2245,C20 H38 O6 N4 S2 13C1,20,38,6,4,-9999,2,1,N/A,-9999
2257,506.255682,506.2557476584024,506.2556808419091,1650801,-9999,343106.9,13.23,-1,0.1319817155114148,0.9968443036108596,0,0.5981065821665157,12,1.3225806451612905,0.03225806451612903,N1 S2 O1,de-protonated,0,-9999,C31 H41 O1 N1 S2,31,41,1,1,-9999,2,-9999,N/A,-9999
2257,506.255682,506.2557476584024,506.25574120077914,1650801,-9999,343106.9,13.23,-1,0.01275565428554276,0.9999704775158792,0.9881109437988818,0.99522666402908,4,2,0.23809523809523808,13C1 N4 S2 O5,de-protonated,1,2246,C21 H42 O5 N4 S2 13C1,21,42,5,4,-9999,2,1,N/A,-9999
2259,507.049661,507.0497266929704,507.0495266695791,2310718.3,-9999,392425.8,19.17,-1,0.3944849186916217,0.9721581856072188,0,0.5832949113643312,17,0.8076923076923077,0.19230769230769232,S2 P1 O5,de-protonated,0,-9999,C26 H21 O5 P1 S2,26,21,5,-9999,1,2,-9999,N/A,-9999
