Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S
215,401.072563,401.0725621496895,401.0725495626591,1733287.6,-9999,486784,22.36,-1,0.03138342522526093,0.999821303640678,0,0.5998927821844069,8,1.125,0.75,O12,de-protonated,0,N/A,C16 H18 O12,16,18,12,-9999,-9999,-9999
215,401.072563,401.0725621496895,401.07238737132906,1733287.6,-9999,486784,22.36,-1,0.435777595069222,0.9661294101183542,0,0.5796776460710125,3,2.090909090909091,0.5454545454545454,N4 S2 P1 O6,de-protonated,0,N/A,C11 H23 O6 N4 P1 S2,11,23,6,4,1,2
216,401.108929,401.10892814964063,401.10893507200905,1479344.3,-9999,510043.1,18.81,-1,-0.01725807582011352,0.9999459585692664,0,0.5999675751415599,7,1.2941176470588236,0.6470588235294118,O11,de-protonated,0,N/A,C17 H22 O11,17,22,11,-9999,-9999,-9999
216,401.108929,401.10892814964063,401.10877288067906,1479344.3,-9999,510043.1,18.81,-1,0.3870993906782303,0.9731769543380075,0,0.5839061726028045,2,2.25,0.4166666666666667,N4 S2 P1 O5,de-protonated,0,N/A,C12 H27 O5 N4 P1 S2,12,27,5,4,1,2
217,401.145274,401.14527314959184,401.14532058135904,1307320.8,-9999,464079.2,16.4,-1,-0.11824085877751991,0.9974663989360288,0,0.5984798393616173,6,1.4444444444444444,0.5555555555555556,O10,de-protonated,0,N/A,C18 H26 O10,18,26,10,-9999,-9999,-9999
217,401.145274,401.14527314959184,401.14515839002905,1307320.8,-9999,464079.2,16.4,-1,0.2860798900125286,0.985259648922647,0,0.5911557893535881,1,2.3846153846153846,0.3076923076923077,N4 S2 P1 O4,de-protonated,0,N/A,C13 H31 O4 N4 P1 S2,13,31,4,4,1,2
218,403.030678,403.0306771470604,403.0306847497091,1352309.6,-9999,490197.7,17.03,-1,-0.01886369690242285,0.9999354355542482,0,0.5999612613325489,13,0.6666666666666666,0.6111111111111112,O11,de-protonated,0,N/A,C18 H12 O11,18,12,11,-9999,-9999,-9999
218,403.030678,403.0306771470604,403.03052255837906,1352309.6,-9999,490197.7,17.03,-1,0.38356569221468345,0.9736579577086034,0,0.584194774625162,8,1.3076923076923077,0.38461538461538464,N4 S2 P1 O5,de-protonated,0,N/A,C13 H17 O5 N4 P1 S2,13,17,5,4,1,2
219,403.067065,403.0670641470116,403.0670702590591,1002494.3,-9999,353908.9,12.14,-1,-0.01516384732518142,0.9999582781483416,0,0.599974966889005,12,0.8421052631578947,0.5263157894736842,O10,de-protonated,0,N/A,C19 H16 O10,19,16,10,-9999,-9999,-9999
219,403.067065,403.0670641470116,403.06690806772906,1002494.3,-9999,353908.9,12.14,-1,0.3872292153212476,0.9731592032848692,0,0.5838955219709215,7,1.5,0.2857142857142857,N4 S2 P1 O4,de-protonated,0,N/A,C14 H21 O4 N4 P1 S2,14,21,4,4,1,2
220,403.103566,403.1035651469625,403.1034557684091,1040518.9,-9999,460653.9,12.67,-1,0.27134114543766796,0.9867294958820938,0,0.5920376975292563,11,1,0.45,O9,de-protonated,0,N/A,C20 H20 O9,20,20,9,-9999,-9999,-9999
220,403.103566,403.1035651469625,403.1039450257591,1040518.9,-9999,460653.9,12.67,-1,-0.9423842194576576,0.8511708523178756,0,0.5107025113907253,15,0.9130434782608696,0.04347826086956521,N2 S1 P1 O1,de-protonated,0,N/A,C23 H21 O1 N2 P1 S1,23,21,1,2,1,1
220,403.103566,403.1035651469625,403.1032935770791,1040518.9,-9999,460653.9,12.67,-1,0.6736980018188705,0.920945947492816,0,0.5525675684956896,6,1.6666666666666667,0.2,N4 S2 P1 O3,de-protonated,0,N/A,C15 H25 O3 N4 P1 S2,15,25,3,4,1,2
221,403.139859,403.1398581469138,403.1398412777591,1175439.5,-9999,449338.9,14.55,-1,0.04184442463571351,0.9996823418210842,0,0.5998094050926505,10,1.1428571428571428,0.380952380952381,O8,de-protonated,0,N/A,C21 H24 O8,21,24,8,-9999,-9999,-9999
221,403.139859,403.1398581469138,403.13967908642906,1175439.5,-9999,449338.9,14.55,-1,0.44416487397127846,0.964836483923696,0,0.5789018903542176,5,1.8125,0.125,N4 S2 P1 O2,de-protonated,0,N/A,C16 H29 O2 N4 P1 S2,16,29,2,4,1,2
222,405.046325,405.0463241443541,405.0463348141691,1776725.3,-9999,413659.5,22.38,-1,-0.02634220841481788,0.9998740985155716,0,0.599924459109343,12,0.7777777777777778,0.6111111111111112,O11,de-protonated,0,N/A,C18 H14 O11,18,14,11,-9999,-9999,-9999
222,405.046325,405.0463241443541,405.0461726228391,1776725.3,-9999,413659.5,22.38,-1,0.3740845495240821,0.974927867169994,0,0.5849567203019964,7,1.4615384615384617,0.38461538461538464,N4 S2 P1 O5,de-protonated,0,N/A,C13 H19 O5 N4 P1 S2,13,19,5,4,1,2
223,405.082661,405.0826601443053,405.0827203235191,1810269.9,-9999,404388.2,22.83,-1,-0.14856030823017374,0.996003405248834,0,0.5976020431493004,11,0.9473684210526316,0.5263157894736842,O10,de-protonated,0,N/A,C19 H18 O10,19,18,10,-9999,-9999,-9999
223,405.082661,405.0826601443053,405.08255813218904,1810269.9,-9999,404388.2,22.83,-1,0.25183043360009644,0.9885587390571132,0,0.5931352434342678,6,1.6428571428571428,0.2857142857142857,N4 S2 P1 O4,de-protonated,0,N/A,C14 H23 O4 N4 P1 S2,14,23,4,4,1,2
224,405.11913500000003,405.1191341442563,405.11910583286914,1567078.6,-9999,391202.1,19.52,-1,0.06988410767071541,0.9991142355127248,0,0.5994685413076349,10,1.1,0.45,O9,de-protonated,0,N/A,C20 H22 O9,20,22,9,-9999,-9999,-9999
224,405.11913500000003,405.1191341442563,405.11894364153915,1567078.6,-9999,391202.1,19.52,-1,0.4702389759671464,0.9606714755448416,0,0.576402885326905,5,1.8,0.2,N4 S2 P1 O3,de-protonated,0,N/A,C15 H27 O3 N4 P1 S2,15,27,3,4,1,2
225,405.155522,405.1555211442075,405.155491342219,1425519.3,-9999,391372.4,17.59,-1,0.07355691611317776,0.9990187318842874,0,0.5994112391305724,9,1.238095238095238,0.380952380952381,O8,de-protonated,0,N/A,C21 H26 O8,21,26,8,-9999,-9999,-9999
225,405.155522,405.1555211442075,405.1553291508891,1425519.3,-9999,391372.4,17.59,-1,0.4738758313419792,0.9600731407167,0,0.5760438844300201,4,1.9375,0.125,N4 S2 P1 O2,de-protonated,0,N/A,C16 H31 O2 N4 P1 S2,16,31,2,4,1,2
226,407.025658,407.02565714169657,407.02559936927906,1360432.3,-9999,423749.8,16.7,-1,0.1419380441806449,0.9963511340143724,0,0.5978106804086234,12,0.7058823529411765,0.7058823529411765,O12,de-protonated,0,N/A,C17 H12 O12,17,12,12,-9999,-9999,-9999
226,407.025658,407.02565714169657,407.0254371779491,1360432.3,-9999,423749.8,16.7,-1,0.5404176923742597,0.9483872946495686,0,0.5690323767897412,7,1.4166666666666667,0.5,N4 S2 P1 O6,de-protonated,0,N/A,C12 H17 O6 N4 P1 S2,12,17,6,4,1,2
227,407.06197,407.06196914164775,407.06198487862906,2328633,-9999,401779.3,29.89,-1,-0.03865991395796278,0.999728845567958,0,0.5998373073407748,11,0.8888888888888888,0.6111111111111112,O11,de-protonated,0,N/A,C18 H16 O11,18,16,11,-9999,-9999,-9999
227,407.06197,407.06196914164775,407.061822687299,2328633,-9999,401779.3,29.89,-1,0.3597840438918801,0.9767861404227756,0,0.5860716842536654,6,1.6153846153846154,0.38461538461538464,N4 S2 P1 O5,de-protonated,0,N/A,C13 H21 O5 N4 P1 S2,13,21,5,4,1,2
228,407.098371,407.0983701415989,407.09837038797906,2244161.8,-9999,392236.5,28.74,-1,-6.0521043550048e-4,0.999999933539037,0,0.5999999601234222,10,1.0526315789473684,0.5263157894736842,O10,de-protonated,0,N/A,C19 H20 O10,19,20,10,-9999,-9999,-9999
228,407.098371,407.0983701415989,407.09820819664907,2244161.8,-9999,392236.5,28.74,-1,0.3978031505634621,0.9716945497346472,0,0.5830167298407882,5,1.7857142857142858,0.2857142857142857,N4 S2 P1 O4,de-protonated,0,N/A,C14 H25 O4 N4 P1 S2,14,25,4,4,1,2
229,407.134785,407.13478414155003,407.13475589732906,2814026.5,-9999,488604.6,36.51,-1,0.06937315117857794,0.999127135032498,0,0.5994762810194988,9,1.2,0.45,O9,de-protonated,0,N/A,C20 H24 O9,20,24,9,-9999,-9999,-9999
229,407.134785,407.13478414155003,407.13459370599907,2814026.5,-9999,488604.6,36.51,-1,0.4677459344067379,0.9610791807296608,0,0.5766475084377964,4,1.9333333333333331,0.2,N4 S2 P1 O3,de-protonated,0,N/A,C15 H29 O3 N4 P1 S2,15,29,3,4,1,2
230,407.171091,407.1710901415012,407.17114140667906,2204755.3,-9999,487854.6,28.2,-1,-0.12590572517914514,0.9971277625555672,0,0.5982766575333404,8,1.3333333333333333,0.380952380952381,O8,de-protonated,0,N/A,C21 H28 O8,21,28,8,-9999,-9999,-9999
230,407.171091,407.1710901415012,407.1709792153491,2204755.3,-9999,487854.6,28.2,-1,0.2724313808353759,0.9866233590501176,0,0.5919740154300706,3,2.0625,0.125,N4 S2 P1 O2,de-protonated,0,N/A,C16 H33 O2 N4 P1 S2,16,33,2,4,1,2
231,409.041276,409.0412751389902,409.0412494337391,2034712.4,-9999,502062.8,25.88,-1,0.06284268678125927,0.9992836789330444,0,0.5995702073598266,11,0.8235294117647058,0.7058823529411765,O12,de-protonated,0,N/A,C17 H14 O12,17,14,12,-9999,-9999,-9999
231,409.041276,409.0412751389902,409.0410872424091,2034712.4,-9999,502062.8,25.88,-1,0.4593586976235176,0.962436140790573,0,0.5774616844743438,6,1.5833333333333333,0.5,N4 S2 P1 O6,de-protonated,0,N/A,C12 H19 O6 N4 P1 S2,12,19,6,4,1,2
232,409.07764,409.0776391389414,409.0776349430891,2660897.3,-9999,438776.1,34.41,-1,0.01025686061978686,0.9999809112016133,0,0.5999885467209679,10,1,0.6111111111111112,O11,de-protonated,0,N/A,C18 H18 O11,18,18,11,-9999,-9999,-9999
232,409.07764,409.0776391389414,409.07747275175905,2660897.3,-9999,438776.1,34.41,-1,0.4067375825251002,0.970428020003458,0,0.5822568120020748,5,1.7692307692307692,0.38461538461538464,N4 S2 P1 O5,de-protonated,0,N/A,C13 H23 O5 N4 P1 S2,13,23,5,4,1,2
233,409.114003,409.1140021388926,409.1140204524391,3111978.3,-9999,407120.6,40.56,-1,-0.04476391806516837,0.9996364776956091,0,0.5997818866173655,9,1.1578947368421053,0.5263157894736842,O10,de-protonated,0,N/A,C19 H22 O10,19,22,10,-9999,-9999,-9999
233,409.114003,409.1140021388926,409.11385826110904,3111978.3,-9999,407120.6,40.56,-1,0.3516815200759415,0.9778083846615124,0,0.5866850307969075,4,1.9285714285714288,0.2857142857142857,N4 S2 P1 O4,de-protonated,0,N/A,C14 H27 O4 N4 P1 S2,14,27,4,4,1,2
234,409.150373,409.15037213884375,409.1504059617891,3081779,-9999,401133.5,40.15,-1,-0.08266628811226939,0.998760799799571,0,0.5992564798797426,8,1.3,0.45,O9,de-protonated,0,N/A,C20 H26 O9,20,26,9,-9999,-9999,-9999
234,409.150373,409.15037213884375,409.1502437704591,3081779,-9999,401133.5,40.15,-1,0.3137438791871504,0.9822976195285902,0,0.5893785717171541,3,2.066666666666667,0.2,N4 S2 P1 O3,de-protonated,0,N/A,C15 H31 O3 N4 P1 S2,15,31,3,4,1,2
235,409.186797,409.1867961387949,409.1867914711391,1628475.9,-9999,449349,20.34,-1,0.01140715165911039,0.9999763896115476,0,0.5999858337669285,7,1.4285714285714286,0.380952380952381,O8,de-protonated,0,N/A,C21 H30 O8,21,30,8,-9999,-9999,-9999
235,409.186797,409.1867961387949,409.1866292798091,1628475.9,-9999,449349,20.34,-1,0.40778210670142095,0.97027822279573706,0,0.5821669336774422,2,2.1875,0.125,N4 S2 P1 O2,de-protonated,0,N/A,C16 H35 O2 N4 P1 S2,16,35,2,4,1,2
236,411.056907,411.056906136284,411.05689949819913,2336261.3,-9999,410719.4,29.98,-1,0.01614882240741009,0.9999526821209148,0,0.5999716092725489,10,0.9411764705882352,0.7058823529411765,O12,de-protonated,0,N/A,C17 H16 O12,17,16,12,-9999,-9999,-9999
236,411.056907,411.056906136284,411.0567373068691,2336261.3,-9999,410719.4,29.98,-1,0.4107204665314714,0.9698548914947326,0,0.5819129348968395,5,1.75,0.5,N4 S2 P1 O6,de-protonated,0,N/A,C12 H21 O6 N4 P1 S2,12,21,6,4,1,2
237,411.093234,411.09323313623514,411.093285007549,2838542.3,-9999,413803.2,36.83,-1,-0.1261789375314995,0.9971153016766302,0,0.5982691810059781,9,1.1111111111111112,0.6111111111111112,O11,de-protonated,0,N/A,C18 H20 O11,18,20,11,-9999,-9999,-9999
237,411.093234,411.09323313623514,411.0931228162191,2838542.3,-9999,413803.2,36.83,-1,0.2683577270937073,0.9870178200507316,0,0.5922106920304389,4,1.9230769230769231,0.38461538461538464,N4 S2 P1 O5,de-protonated,0,N/A,C13 H25 O5 N4 P1 S2,13,25,5,4,1,2
238,411.129678,411.1296771361863,411.12967051689907,3509271,-9999,473465.2,45.97,-1,0.01610024204077734,0.999952966377967,0,0.5999717798267802,8,1.263157894736842,0.5263157894736842,O10,de-protonated,0,N/A,C19 H24 O10,19,24,10,-9999,-9999,-9999
238,411.129678,411.1296771361863,411.129508325569,3509271,-9999,473465.2,45.97,-1,0.41060204591306665,0.9698720076206456,0,0.5819232045723874,3,2.0714285714285716,0.2857142857142857,N4 S2 P1 O4,de-protonated,0,N/A,C14 H29 O4 N4 P1 S2,14,29,4,4,1,2
239,411.166058,411.1660571361374,411.1660560262491,2423328,-9999,433519.7,31.17,-1,0.00269936746349662,0.999998677859652,0,0.5999992067157912,7,1.4,0.45,O9,de-protonated,0,N/A,C20 H28 O9,20,28,9,-9999,-9999,-9999
239,411.166058,411.1660571361374,411.16589383491913,2423328,-9999,433519.7,31.17,-1,0.3971662550656435,0.971783823147636,0,0.5830702938885816,2,2.2,0.2,N4 S2 P1 O3,de-protonated,0,N/A,C15 H33 O3 N4 P1 S2,15,33,3,4,1,2
240,413.072497,413.0724961335777,413.0725495626591,2404342.8,-9999,424352.7,30.9,-1,-0.12934551435781733,0.99696891895307,0,0.5981813513718419,9,1.0588235294117647,0.7058823529411765,O12,de-protonated,0,N/A,C17 H18 O12,17,18,12,-9999,-9999,-9999
240,413.072497,413.0724961335777,413.07238737132906,2404342.8,-9999,424352.7,30.9,-1,0.2633006997879923,0.9874994491971943,0,0.5924996695183166,4,1.9166666666666667,0.5,N4 S2 P1 O6,de-protonated,0,N/A,C12 H23 O6 N4 P1 S2,12,23,6,4,1,2
241,413.108918,413.1089171335289,413.10893507200905,2527231.8,-9999,390100.4,32.58,-1,-0.04342312323752397,0.9996579247513604,0,0.5997947548508161,8,1.2222222222222223,0.6111111111111112,O11,de-protonated,0,N/A,C18 H22 O11,18,22,11,-9999,-9999,-9999
241,413.108918,413.1089171335289,413.10877288067906,2527231.8,-9999,390100.4,32.58,-1,0.34918854128259497,0.978118435224188,0,0.5868710611345128,3,2.076923076923077,0.38461538461538464,N4 S2 P1 O5,de-protonated,0,N/A,C13 H27 O5 N4 P1 S2,13,27,5,4,1,2
242,413.145312,413.14531113347994,413.14532058135904,2241032.8,-9999,389423.9,28.68,-1,-0.02286817407274112,0.9999051152970514,0,0.5999430691782308,7,1.368421052631579,0.5263157894736842,O10,de-protonated,0,N/A,C19 H26 O10,19,26,10,-9999,-9999,-9999
242,413.145312,413.14531113347994,413.14515839002905,2241032.8,-9999,389423.9,28.68,-1,0.3697089213830532,0.9755037674912226,0,0.5853022604947336,2,2.2142857142857144,0.2857142857142857,N4 S2 P1 O4,de-protonated,0,N/A,C14 H31 O4 N4 P1 S2,14,31,4,4,1,2
243,413.181604,413.1816031334312,413.18170609070904,1258257.9,-9999,483086.1,15.28,-1,-0.24918159807236703,0.988796812935185,0,0.5932780877611109,6,1.5,0.45,O9,de-protonated,0,N/A,C20 H30 O9,20,30,9,-9999,-9999,-9999
243,413.181604,413.1816031334312,413.1815438993792,1258257.9,-9999,483086.1,15.28,-1,0.14336083722604415,0.996277751589836,0,0.5977666509539016,1,2.3333333333333335,0.2,N4 S2 P1 O3,de-protonated,0,N/A,C15 H35 O3 N4 P1 S2,15,35,3,4,1,2
244,415.030734,415.0307331309485,415.0306847497091,1070303,-9999,432237.6,12.39,-1,0.11657268039342072,0.9975372968016168,0,0.5985223780809701,14,0.631578947368421,0.5789473684210527,O11,de-protonated,0,N/A,C19 H12 O11,19,12,11,-9999,-9999,-9999
244,415.030734,415.0307331309485,415.03052255837906,1070303,-9999,432237.6,12.39,-1,0.507366465764974,0.9543654082126216,0,0.572619244927573,9,1.2142857142857142,0.35714285714285715,N4 S2 P1 O5,de-protonated,0,N/A,C14 H17 O5 N4 P1 S2,14,17,5,4,1,2
245,415.051861,415.0518601309201,415.0518141177691,1333732.3,-9999,504147.3,15.89,-1,0.11086122127793548,0.9977724421689724,0,0.5986634653013835,9,1,0.8125,O13,de-protonated,0,N/A,C16 H16 O13,16,16,13,-9999,-9999,-9999
245,415.051861,415.0518601309201,415.0516519264391,1333732.3,-9999,504147.3,15.89,-1,0.5016351098272958,0.9553673572147112,0,0.5732204143288268,4,1.9090909090909092,0.6363636363636364,N4 S2 P1 O7,de-protonated,0,N/A,C11 H21 O7 N4 P1 S2,11,21,7,4,1,2
246,415.067045,415.0670441308997,415.06707025905905,1230056,-9999,489428.1,14.51,-1,-0.06294924653402639,0.9992812484752128,0,0.5995687490851276,13,0.8,0.5,O10,de-protonated,0,N/A,C20 H16 O10,20,16,10,-9999,-9999,-9999
246,415.067045,415.0670441308997,415.0669080677291,1230056,-9999,489428.1,14.51,-1,0.32781021072983735,0.9806904728017076,0,0.5884142836810247,8,1.4,0.26666666666666666,N4 S2 P1 O4,de-protonated,0,N/A,C15 H21 O4 N4 P1 S2,15,21,4,4,1,2
247,415.088168,415.08816713087134,415.0881996271191,1909741.4,-9999,420254.6,23.54,-1,-0.07828757302641161,0.9988885292879716,0,0.599333117572783,8,1.1764705882352942,0.7058823529411765,O12,de-protonated,0,N/A,C17 H20 O12,17,20,12,-9999,-9999,-9999
247,415.088168,415.08816713087134,415.0880374357891,1909741.4,-9999,420254.6,23.54,-1,0.3124519874190648,0.982441819482756,0,0.5894650916896536,3,2.0833333333333335,0.5,N4 S2 P1 O6,de-protonated,0,N/A,C12 H25 O6 N4 P1 S2,12,25,6,4,1,2
248,415.124518,415.1245171308226,415.1245851364691,1627126.5,-9999,420896.4,19.78,-1,-0.16381984810815176,0.9951423089445972,0,0.5970853853667583,7,1.3333333333333333,0.6111111111111112,O11,de-protonated,0,N/A,C18 H24 O11,18,24,11,-9999,-9999,-9999
248,415.124518,415.1245171308226,415.12442294513903,1627126.5,-9999,420896.4,19.78,-1,0.2268854308715919,0.9907030525556808,0,0.5944218315334086,2,2.230769230769231,0.38461538461538464,N4 S2 P1 O5,de-protonated,0,N/A,C13 H29 O5 N4 P1 S2,13,29,5,4,1,2
249,415.161011,415.16101013077355,415.1609706458191,1311743.6,-9999,412027.5,15.6,-1,0.09510757817397644,0.9983600608937336,0,0.5990160365362402,6,1.4736842105263157,0.5263157894736842,O10,de-protonated,0,N/A,C19 H28 O10,19,28,10,-9999,-9999,-9999
249,415.161011,415.16101013077355,415.1608084544891,1311743.6,-9999,412027.5,15.6,-1,0.4857787159935899,0.9580853287013829,0,0.5748511972208297,1,2.357142857142857,0.2857142857142857,N4 S2 P1 O4,de-protonated,0,N/A,C14 H33 O4 N4 P1 S2,14,33,4,4,1,2
250,417.046294,417.0462931282422,417.0463348141691,1415642.5,-9999,436846.3,16.97,-1,-0.09995514487774076,0.9981887827895718,0,0.598913269673743,13,0.7368421052631579,0.5789473684210527,O11,de-protonated,0,N/A,C19 H14 O11,19,14,11,-9999,-9999,-9999
250,417.046294,417.0462931282422,417.0461726228391,1415642.5,-9999,436846.3,16.97,-1,0.28894978802095567,0.9849646664399028,0,0.5909787998639416,8,1.3571428571428572,0.35714285714285715,N4 S2 P1 O5,de-protonated,0,N/A,C14 H19 O5 N4 P1 S2,14,19,5,4,1,2
251,417.082792,417.08279112819326,417.0827203235191,1365219.8,-9999,405508,16.3,-1,0.16976170608486124,0.9947844719648564,0,0.5968706831789139,12,0.9,0.5,O10,de-protonated,0,N/A,C20 H18 O10,20,18,10,-9999,-9999,-9999
251,417.082792,417.08279112819326,417.08255813218904,1365219.8,-9999,405508,16.3,-1,0.5586328166593704,0.9449485430841258,0,0.5669691258504754,7,1.5333333333333334,0.26666666666666666,N4 S2 P1 O4,de-protonated,0,N/A,C15 H23 O4 N4 P1 S2,15,23,4,4,1,2
252,417.119078,417.11907712814457,417.11910583286914,1225196.9,-9999,560245.2,14.44,-1,-0.06881661417378857,0.9991410777535386,0,0.5994846466521231,11,1.0476190476190477,0.42857142857142855,O9,de-protonated,0,N/A,C21 H22 O9,21,22,9,-9999,-9999,-9999
252,417.119078,417.11907712814457,417.11894364153915,1225196.9,-9999,560245.2,14.44,-1,0.3200204820606275,0.98158887019886,0,0.588953322119316,6,1.6875,0.1875,N4 S2 P1 O3,de-protonated,0,N/A,C16 H27 O3 N4 P1 S2,16,27,3,4,1,2
253,417.210532,417.2105311280217,417.21050429617907,1902596.1,-9999,481232.8,23.44,-1,0.06431248107206064,0.9992497925020394,0,0.5995498755012236,8,1.4166666666666667,0.16666666666666666,S1 O4,de-protonated,0,N/A,C24 H34 O4 S1,24,34,4,-9999,-9999,1
253,417.210532,417.2105311280217,417.2101241736591,1902596.1,-9999,481232.8,23.44,-1,0.9754182342471276,0.8414424387243068,0,0.504865463234584,13,1.1923076923076923,0.03846153846153846,N2 P1 O1,de-protonated,0,N/A,C26 H31 O1 N2 P1,26,31,1,2,1,-9999
254,419.025694,419.0256931255846,419.02559936927906,1251794.1,-9999,482094,14.79,-1,0.2237483955323722,0.9909572061346256,0,0.5945743236807753,13,0.6666666666666666,0.6666666666666666,O12,de-protonated,0,N/A,C18 H12 O12,18,12,12,-9999,-9999,-9999
254,419.025694,419.0256931255846,419.0260886266291,1251794.1,-9999,482094,14.79,-1,-0.9438578055172772,0.8507416777484823,0,0.5104450066490893,17,0.6190476190476191,0.1904761904761905,N2 S1 P1 O4,de-protonated,0,N/A,C21 H13 O4 N2 P1 S1,21,13,4,2,1,1
254,419.025694,419.0256931255846,419.0254371779491,1251794.1,-9999,482094,14.79,-1,0.6108164632224317,0.9345427418446656,0,0.5607256451067993,8,1.3076923076923077,0.4615384615384616,N4 S2 P1 O6,de-protonated,0,N/A,C13 H17 O6 N4 P1 S2,13,17,6,4,1,2
255,419.061996,419.0619951255359,419.06198487862906,2105307.3,-9999,413024.4,26.12,-1,0.02445200753303829,0.9998915175930908,0,0.5999349105558546,12,0.8421052631578947,0.5789473684210527,O11,de-protonated,0,N/A,C19 H16 O11,19,16,11,-9999,-9999,-9999
255,419.061996,419.0619951255359,419.061822687299,2105307.3,-9999,413024.4,26.12,-1,0.41148639047259544,0.9697440754830968,0,0.5818464452898582,7,1.5,0.35714285714285715,N4 S2 P1 O5,de-protonated,0,N/A,C14 H21 O5 N4 P1 S2,14,21,5,4,1,2
256,419.098429,419.098428125487,419.09837038797906,2056676.6,-9999,415157.5,25.48,-1,0.13776600434545805,0.9965621228260249,0,0.5979372736956149,11,1,0.5,O10,de-protonated,0,N/A,C20 H20 O10,20,20,10,-9999,-9999,-9999
256,419.098429,419.098428125487,419.09820819664907,2056676.6,-9999,415157.5,25.48,-1,0.5247668293638972,0.9512604540166244,0,0.5707562724099745,6,1.6666666666666667,0.26666666666666666,N4 S2 P1 O4,de-protonated,0,N/A,C15 H25 O4 N4 P1 S2,15,25,4,4,1,2
257,419.134834,419.1348331254381,419.13475589732906,1713390,-9999,362368.1,20.92,-1,0.18425603686704217,0.9938587003474286,0,0.5963152202084572,10,1.1428571428571428,0.42857142857142855,O9,de-protonated,0,N/A,C21 H24 O9,21,24,9,-9999,-9999,-9999
257,419.134834,419.1348331254381,419.1352451546791,1713390,-9999,362368.1,20.92,-1,-0.9830460353707424,0.8391646953948138,0,0.5034988172368883,14,1.0416666666666667,0.04166666666666666,N2 S1 P1 O1,de-protonated,0,N/A,C24 H25 O1 N2 P1 S1,24,25,1,2,1,1
