Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,18O
2173,705.166486,705.1664637596522,705.166724731509,4269747.5,-9999,229032.8,16.44,-1,-0.37008532548929607,0.4877272399774676,0.672627141691601,0.561687200663121,34,0.5777777777777777,0.15555555555555556,N2 O7,de-protonated,0,-9999,C45 H26 O7 N2,45,26,7,2,-9999,-9999,-9999,N/A
2173,705.166486,705.1664637596522,705.166586347079,4269747.5,-9999,229032.8,16.44,-1,-0.17384179743041311,0.4972657259219747,0.7939170211058493,0.6159262439955246,7,1.5833333333333333,0.8333333333333334,N2 S1 O20,de-protonated,0,-9999,C24 H38 O20 N2 S1,24,38,20,2,-9999,1,-9999,N/A
2173,705.166486,705.1664637596522,705.166073282829,4269747.5,-9999,229032.8,16.44,-1,0.55373739322912,0.4729413460675473,0.7141928963326545,0.5694419661735901,25,0.8108108108108109,0.24324324324324328,N4 S1 O9,de-protonated,0,-9999,C37 H30 O9 N4 S1,37,30,9,4,-9999,1,-9999,N/A
2173,705.166486,705.1664637596522,705.167075604429,4269747.5,-9999,229032.8,16.44,-1,-0.867659307957122,0.4361593239874674,0.7739790330151771,0.5712872075985513,11,1.4444444444444444,0.4444444444444444,N4 S2 P1 O12,de-protonated,0,-9999,C27 H39 O12 N4 P1 S2,27,39,12,4,1,2,-9999,N/A
2173,705.166486,705.1664637596522,705.166206224559,4269747.5,-9999,229032.8,16.44,-1,0.3652119045070481,0.4880444660664659,0.7805128205128198,0.6050318078450074,12,1.3461538461538465,0.6538461538461539,N4 P1 O17,de-protonated,0,-9999,C26 H35 O17 N4 P1,26,35,17,4,1,-9999,-9999,N/A
2174,705.167846,705.1678237592361,705.168378501789,4114613.8,-9999,240998.1,15.79,-1,-0.7866809826531981,0.4468913499108419,0.6825582999861977,0.5411581299409842,29,0.7209302325581395,0.18604651162790695,P1 O8,de-protonated,0,-9999,C43 H31 O8 P1,43,31,8,-9999,1,-9999,-9999,N/A
2174,705.167846,705.1678237592361,705.168107175629,4114613.8,-9999,240998.1,15.79,-1,-0.40191323178085575,0.48555760021460703,0.7369636471990462,0.5861200190083826,15,1.1515151515151516,0.3939393939393939,S2 O13,de-protonated,0,-9999,C33 H38 O13 S2,33,38,13,-9999,-9999,2,-9999,N/A
2174,705.167846,705.1678237592361,705.167237795759,4114613.8,-9999,240998.1,15.79,-1,0.8309567513519921,0.4411212381970725,0.7428850341668535,0.5618267565849848,16,1.0625,0.5625,O18,de-protonated,0,-9999,C32 H34 O18,32,34,18,-9999,-9999,-9999,-9999,N/A
2174,705.167846,705.1678237592361,705.168240117359,4114613.8,-9999,240998.1,15.79,-1,-0.5904379965813831,0.4693515197191706,0.8077896627745538,0.6047267769413238,2,1.9545454545454544,0.9545454545454546,S1 P1 O21,de-protonated,0,-9999,C22 H43 O21 P1 S1,22,43,21,-9999,1,1,-9999,N/A
2174,705.167846,705.1678237592361,705.1675941113791,4114613.8,-9999,240998.1,15.79,-1,0.32566422345310064,0.4904700226664907,0.6677691528855879,0.5613896747541296,33,0.6521739130434783,0.04347826086956521,N2 S2 O2,de-protonated,0,-9999,C46 H30 O2 N2 S2,46,30,2,2,-9999,2,-9999,N/A
2174,705.167846,705.1678237592361,705.1677270531089,4114613.8,-9999,240998.1,15.79,-1,0.13713918464209104,0.49829664116628186,0.725399618712417,0.5891378321847359,20,1,0.2857142857142857,N2 S1 P1 O10,de-protonated,0,-9999,C35 H35 O10 N2 P1 S1,35,35,10,2,1,1,-9999,N/A
2175,705.202377,705.2023547486699,705.202262087689,4573422,-9999,197423.5,17.73,-1,0.1313963183833766,0.4984360958055475,0.6582606959877568,0.5623659358784312,32,0.7291666666666666,0.04166666666666666,S1 P1 O2,de-protonated,0,-9999,C48 H35 O2 P1 S1,48,35,2,-9999,1,1,-9999,N/A
2175,705.202377,705.2023547486699,705.202123703259,4573422,-9999,197423.5,17.73,-1,0.32763005552037905,0.4903557424731386,0.7739790330151772,0.6038050586899542,5,1.7407407407407407,0.5555555555555556,S2 P1 O15,de-protonated,0,-9999,C27 H47 O15 P1 S2,27,47,15,-9999,1,2,-9999,N/A
2175,705.202377,705.2023547486699,705.202971856429,4573422,-9999,197423.5,17.73,-1,-0.8750782168453373,0.4351372985996925,0.7871578612348809,0.5759455236537678,6,1.68,0.76,N2 S1 O19,de-protonated,0,-9999,C25 H42 O19 N2 S1,25,42,19,2,-9999,1,-9999,N/A
2175,705.202377,705.2023547486699,705.202458792179,4573422,-9999,197423.5,17.73,-1,-0.1475370764200989,0.4980290808437147,0.7087183895694522,0.5823048043340098,24,0.8947368421052632,0.21052631578947367,N4 S1 O8,de-protonated,0,-9999,C38 H34 O8 N4 S1,38,34,8,4,-9999,1,-9999,N/A
2175,705.202377,705.2023547486699,705.2025917339091,4573422,-9999,197423.5,17.73,-1,-0.33605270597408415,0.4898586305535427,0.7739790330151771,0.6035067915381964,11,1.4444444444444444,0.5925925925925926,N4 P1 O16,de-protonated,0,-9999,C27 H39 O16 N4 P1,27,39,16,4,1,-9999,-9999,N/A
2176,705.203498,705.2034757483269,705.2036233051091,4626159.5,-9999,184044.8,17.95,-1,-0.2092399660052746,0.4960436999357321,0.7369636471990461,0.5924116788410576,15,1.1515151515151516,0.5151515151515151,O17,de-protonated,0,-9999,C33 H38 O17,33,38,17,-9999,-9999,-9999,-9999,N/A
2176,705.203498,705.2034757483269,705.203979620729,4626159.5,-9999,184044.8,17.95,-1,-0.714505897072253,0.45576401069643946,0.6629808336683964,0.5386507398852223,32,0.723404255319149,0.02127659574468085,N2 S2 O1,de-protonated,0,-9999,C47 H34 O1 N2 S2,47,34,1,2,-9999,2,-9999,N/A
2176,705.203498,705.2034757483269,705.203110240859,4626159.5,-9999,184044.8,17.95,-1,0.5183009867606768,0.4762126341735044,0.667769152885588,0.5528352416583379,33,0.6521739130434783,0.13043478260869565,N2 O6,de-protonated,0,-9999,C46 H30 O6 N2,46,30,6,2,-9999,-9999,-9999,N/A
2176,705.203498,705.2034757483269,705.204112562459,4626159.5,-9999,184044.8,17.95,-1,-0.9030210130338644,0.4312320397800461,0.719752637322661,0.5466402787970921,19,1.0833333333333333,0.25,N2 S1 P1 O9,de-protonated,0,-9999,C36 H39 O9 N2 P1 S1,36,39,9,2,1,1,-9999,N/A
2176,705.203498,705.2034757483269,705.202971856429,4626159.5,-9999,184044.8,17.95,-1,0.7145345638094653,0.45576062291774105,0.7871578612348809,0.588319518244597,6,1.68,0.76,N2 S1 O19,de-protonated,0,-9999,C25 H42 O19 N2 S1,25,42,19,2,-9999,1,-9999,N/A
2176,705.203498,705.2034757483269,705.2034611137791,4626159.5,-9999,184044.8,17.95,-1,0.02075223482472757,0.49996093061179375,0.7675537279851021,0.6069980495611171,10,1.5357142857142858,0.3928571428571429,N4 S2 P1 O11,de-protonated,0,-9999,C28 H43 O11 N4 P1 S2,28,43,11,4,1,2,-9999,N/A
2177,705.239204,705.2391817374014,705.2386475970388,4705066,-9999,153257.9,18.29,-1,0.7573895225122694,0.4505738874196433,0.6536072938689251,0.531787249999356,31,0.7959183673469388,0.02040816326530612,S1 P1 O1,de-protonated,0,-9999,C49 H39 O1 P1 S1,49,39,1,-9999,1,1,-9999,N/A
2177,705.239204,705.2391817374014,705.238509212609,4705066,-9999,153257.9,18.29,-1,0.9536132579968388,0.42394452540219113,0.7675537279851021,0.5613882064353555,4,1.8214285714285712,0.5,S2 P1 O14,de-protonated,0,-9999,C28 H51 O14 P1 S2,28,51,14,-9999,1,2,-9999,N/A
2177,705.239204,705.2391817374014,705.239495750209,4705066,-9999,153257.9,18.29,-1,-0.4452569793855285,0.4823332238149301,0.6629808336683964,0.5545922677563166,32,0.723404255319149,0.10638297872340426,N2 O5,de-protonated,0,-9999,C47 H34 O5 N2,47,34,5,2,-9999,-9999,-9999,N/A
2177,705.239204,705.2391817374014,705.239357365779,4705066,-9999,153257.9,18.29,-1,-0.2490337157147391,0.4944050159466627,0.7805128205128199,0.6088481377731256,5,1.7692307692307692,0.6923076923076923,N2 S1 O18,de-protonated,0,-9999,C26 H46 O18 N2 S1,26,46,18,2,-9999,1,-9999,N/A
2177,705.239204,705.2391817374014,705.238844301529,4705066,-9999,153257.9,18.29,-1,0.4784703440049677,0.47965560099102855,0.7033271719038787,0.5691242293561687,23,0.97435897435897445,0.1794871794871795,N4 S1 O7,de-protonated,0,-9999,C39 H38 O7 N4 S1,39,38,7,4,-9999,1,-9999,N/A
2177,705.239204,705.2391817374014,705.239846623129,4705066,-9999,153257.9,18.29,-1,-0.9427795816860906,0.4255278748139911,0.7612342259156646,0.5598104152546606,9,1.6206896551724137,0.3448275862068966,N4 S2 P1 O10,de-protonated,0,-9999,C29 H47 O10 N4 P1 S2,29,47,10,4,1,2,-9999,N/A
2177,705.239204,705.2391817374014,705.238977243259,4705066,-9999,153257.9,18.29,-1,0.2899643227236357,0.4924298521857088,0.7675537279851021,0.602479402505466,10,1.5357142857142858,0.5357142857142857,N4 P1 O15,de-protonated,0,-9999,C28 H43 O15 N4 P1,28,43,15,4,1,-9999,-9999,N/A
2178,705.274947,705.2749247264645,705.2748947219591,3421028.8,-9999,201661.5,12.85,-1,0.04254299376295212,0.4998358243976274,0.7612342259156646,0.6043951850048424,3,1.896551724137931,0.4482758620689655,S2 P1 O13,de-protonated,0,-9999,C29 H55 O13 P1 S2,29,55,13,-9999,1,2,-9999,N/A
2178,705.274947,705.2749247264645,705.274381657709,3421028.8,-9999,201661.5,12.85,-1,0.77001060813036,0.4490005928174234,0.6876346701883607,0.5444542237657983,21,1.119047619047619,0.04761904761904761,N2 S2 P1 O2,de-protonated,0,-9999,C42 H47 O2 N2 P1 S2,42,47,2,2,1,2,-9999,N/A
2178,705.274947,705.2749247264645,705.2752298108791,3421028.8,-9999,201661.5,12.85,-1,-0.4325749744974558,0.48330852560392334,0.6980173569463055,0.5691920581408763,22,1.05,0.15,N4 S1 O6,de-protonated,0,-9999,C40 H42 O6 N4 S1,40,42,6,4,-9999,1,-9999,N/A
2178,705.274947,705.2749247264645,705.275362752609,3421028.8,-9999,201661.5,12.85,-1,-0.621071098768916,0.46620153627087896,0.7612342259156645,0.5842146121287932,9,1.6206896551724137,0.4827586206896552,N4 P1 O14,de-protonated,0,-9999,C29 H47 O14 N4 P1,29,47,14,4,1,-9999,-9999,N/A
2179,707.110356,707.1103331648526,707.110986221389,4372772,-9999,162893.5,16.87,-1,-0.9235559185653538,0.4283070895134056,0.748902346707035,0.5565451923908573,16,1.032258064516129,0.4838709677419355,S2 O15,de-protonated,0,-9999,C31 H32 O15 S2,31,32,15,-9999,-9999,2,-9999,N/A
2179,707.110356,707.1103331648526,707.110116841519,4372772,-9999,162893.5,16.87,-1,0.30592594904635295,0.49158073636787664,0.7550179348240813,0.5969556157503586,17,0.9333333333333332,0.6666666666666666,O20,de-protonated,0,-9999,C30 H28 O20,30,28,20,-9999,-9999,-9999,-9999,N/A
2179,707.110356,707.1103331648526,707.1104731571392,4372772,-9999,162893.5,16.87,-1,-0.1979779565956431,0.4964566497222069,0.6775563317580969,0.568896522536563,34,0.5454545454545454,0.09090909090909093,N2 S2 O4,de-protonated,0,-9999,C44 H24 O4 N2 S2,44,24,4,2,-9999,2,-9999,N/A
2179,707.110356,707.1103331648526,707.1106060988691,4372772,-9999,162893.5,16.87,-1,-0.3859848998717284,0.4866645540913877,0.7369636471990461,0.586784191334451,21,0.8787878787878788,0.3636363636363637,N2 S1 P1 O12,de-protonated,0,-9999,C33 H29 O12 N2 P1 S1,33,29,12,2,1,1,-9999,N/A
2179,707.110356,707.1103331648526,707.1100930346189,4372772,-9999,162893.5,16.87,-1,0.3395938426808941,0.4896460161990643,0.667769152885588,0.5608952708736739,39,0.4565217391304347,0.0217391304347826,N4 S1 P1 O1,de-protonated,0,-9999,C46 H21 O1 N4 P1 S1,46,21,1,4,1,1,-9999,N/A
2179,707.110356,707.1103331648526,707.109954650189,4372772,-9999,162893.5,16.87,-1,0.5352981683784577,0.47466772960243914,0.7871578612348809,0.5996637822554158,12,1.32,0.56,N4 S2 P1 O14,de-protonated,0,-9999,C25 H33 O14 N4 P1 S2,25,33,14,4,1,2,-9999,N/A
2180,707.146702,707.1466791537312,707.1473717307391,4566367,-9999,222938.6,17.68,-1,-0.9793955767073758,0.4201281024276672,0.7428850341668535,0.5492308751233417,15,1.125,0.4375,S2 O14,de-protonated,0,-9999,C32 H36 O14 S2,32,36,14,-9999,-9999,2,-9999,N/A
2180,707.146702,707.1466791537312,707.146502350869,4566367,-9999,222938.6,17.68,-1,0.25002296066649665,0.4943607294876177,0.7489023467070351,0.5961773763753847,16,1.032258064516129,0.6129032258064516,O19,de-protonated,0,-9999,C31 H32 O19,31,32,19,-9999,-9999,-9999,-9999,N/A
2180,707.146702,707.1466791537312,707.146858666489,4566367,-9999,222938.6,17.68,-1,-0.2538549887927912,0.4941875582512148,0.672627141691601,0.5655633916273692,33,0.6222222222222222,0.06666666666666667,N2 S2 O3,de-protonated,0,-9999,C45 H28 O3 N2 S2,45,28,3,2,-9999,2,-9999,N/A
2180,707.146702,707.1466791537312,707.145989286619,4566367,-9999,222938.6,17.68,-1,0.9755653324099004,0.4206993116111082,0.6775563317580969,0.5234421196699037,34,0.5454545454545454,0.18181818181818185,N2 O8,de-protonated,0,-9999,C44 H24 O8 N2,44,24,8,2,-9999,-9999,-9999,N/A
2180,707.146702,707.1466791537312,707.1469916082191,4566367,-9999,222938.6,17.68,-1,-0.44185224802415,0.4825976350866783,0.7311359101322861,0.5820129451049214,20,0.9705882352941176,0.3235294117647059,N2 S1 P1 O11,de-protonated,0,-9999,C34 H33 O11 N2 P1 S1,34,33,11,2,1,1,-9999,N/A
2180,707.146702,707.1466791537312,707.146340159539,4566367,-9999,222938.6,17.68,-1,0.479383365057992,0.47957949324361426,0.7805128205128198,0.5999528241512965,11,1.4230769230769231,0.5,N4 S2 P1 O13,de-protonated,0,-9999,C26 H37 O13 N4 P1 S2,26,37,13,4,1,2,-9999,N/A
2181,707.182176,707.1821531428766,707.1815266427989,4617625.5,-9999,145879.4,17.9,-1,0.8859112605627456,0.43363368597519986,0.6629808336683964,0.5253725450524784,32,0.7021276595744681,0.06382978723404255,S1 P1 O3,de-protonated,0,-9999,C47 H33 O3 P1 S1,47,33,3,-9999,1,1,-9999,N/A
2181,707.182176,707.1821531428766,707.182374795969,4617625.5,-9999,145879.4,17.9,-1,-0.31343130197634245,0.4911662808874025,0.672627141691601,0.5637506252090819,33,0.6222222222222222,0.15555555555555556,N2 O7,de-protonated,0,-9999,C45 H28 O7 N2,45,28,7,2,-9999,-9999,-9999,N/A
2181,707.182176,707.1821531428766,707.1822364115391,4617625.5,-9999,145879.4,17.9,-1,-0.11774710702790936,0.49874374394886983,0.7939170211058493,0.6168130548116617,6,1.6666666666666667,0.8333333333333334,N2 S1 O20,de-protonated,0,-9999,C24 H40 O20 N2 S1,24,40,20,2,-9999,1,-9999,N/A
2181,707.182176,707.1821531428766,707.181723347289,4617625.5,-9999,145879.4,17.9,-1,0.6077583362284371,0.46758743675398,0.7141928963326544,0.5662296205854498,24,0.8648648648648649,0.24324324324324328,N4 S1 O9,de-protonated,0,-9999,C37 H32 O9 N4 S1,37,32,9,4,-9999,1,-9999,N/A
2181,707.182176,707.1821531428766,707.182725668889,4617625.5,-9999,145879.4,17.9,-1,-0.8095871005504318,0.4439362428339553,0.7739790330151772,0.5759533589064441,10,1.5185185185185186,0.4444444444444444,N4 S2 P1 O12,de-protonated,0,-9999,C27 H41 O12 N4 P1 S2,27,41,12,4,1,2,-9999,N/A
2181,707.182176,707.1821531428766,707.181856289019,4617625.5,-9999,145879.4,17.9,-1,0.4197701834525269,0.4842665936971398,0.7805128205128199,0.6027650844234118,11,1.4230769230769231,0.6538461538461539,N4 P1 O17,de-protonated,0,-9999,C26 H37 O17 N4 P1,26,37,17,4,1,-9999,-9999,N/A
2182,707.219728,707.2197051313861,707.220142749439,5108183.5,-9999,217877.6,19.98,-1,-0.6187861832401524,0.46644124342824145,0.7311359101322861,0.5723191101098593,13,1.2941176470588236,0.35294117647058826,S2 O12,de-protonated,0,-9999,C34 H44 O12 S2,34,44,12,-9999,-9999,2,-9999,N/A
2182,707.219728,707.2197051313861,707.219273369569,5108183.5,-9999,217877.6,19.98,-1,0.6105062933066617,0.4673034903685416,0.7369636471990461,0.5751675531007434,14,1.2121212121212122,0.5151515151515151,O17,de-protonated,0,-9999,C33 H40 O17,33,40,17,-9999,-9999,-9999,-9999,N/A
2182,707.219728,707.2197051313861,707.220275691169,5108183.5,-9999,217877.6,19.98,-1,-0.80676389308668806,0.44430397592269727,0.8007932653391622,0.5868996916892832,0,2.130434782608696,0.8695652173913043,S1 P1 O20,de-protonated,0,-9999,C23 H49 O20 P1 S1,23,49,20,-9999,1,1,-9999,N/A
2182,707.219728,707.2197051313861,707.219629685189,5108183.5,-9999,217877.6,19.98,-1,0.10668000992719784,0.498968565638071,0.6629808336683964,0.5645734728502012,31,0.7659574468085106,0.02127659574468085,N2 S2 O1,de-protonated,0,-9999,C47 H36 O1 N2 S2,47,36,1,2,-9999,2,-9999,N/A
2182,707.219728,707.2197051313861,707.219762626919,5108183.5,-9999,217877.6,19.98,-1,-0.08129797250177524,0.49940072953741427,0.719752637322661,0.587541492651513,18,1.1388888888888888,0.25,N2 S1 P1 O9,de-protonated,0,-9999,C36 H41 O9 N2 P1 S1,36,41,9,2,1,1,-9999,N/A
2182,707.219728,707.2197051313861,707.2191111782389,5108183.5,-9999,217877.6,19.98,-1,0.8398431799381644,0.4399344352232232,0.7675537279851021,0.5709821523279748,9,1.6071428571428572,0.3928571428571429,N4 S2 P1 O11,de-protonated,0,-9999,C28 H45 O11 N4 P1 S2,28,45,11,4,1,2,-9999,N/A
2183,707.255865,707.2558421203287,707.256528258789,4804114.5,-9999,224116.6,18.69,-1,-0.970140865294052,0.42150575872978463,0.725399618712417,0.5430633027228375,12,1.3714285714285714,0.3142857142857143,S2 O11,de-protonated,0,-9999,C35 H48 O11 S2,35,48,11,-9999,-9999,2,-9999,N/A
2183,707.255865,707.2558421203287,707.255658878919,4804114.5,-9999,224116.6,18.69,-1,0.25908793711594663,0.493946925148937,0.731135910132286,0.5888225191422767,13,1.2941176470588236,0.4705882352941176,O16,de-protonated,0,-9999,C34 H44 O16,34,44,16,-9999,-9999,-9999,-9999,N/A
2183,707.255865,707.2558421203287,707.255145814669,4804114.5,-9999,224116.6,18.69,-1,0.9845183364886916,0.41936186094803973,0.6629808336683964,0.5168094500361824,31,0.7659574468085106,0.10638297872340426,N2 O5,de-protonated,0,-9999,C47 H36 O5 N2,47,36,5,2,-9999,-9999,-9999,N/A
2183,707.255865,707.2558421203287,707.2561481362688,4804114.5,-9999,224116.6,18.69,-1,-0.43268049486008153,0.4833005188714966,0.7141928963326545,0.5756574698559598,17,1.2162162162162162,0.21621621621621623,N2 S1 P1 O8,de-protonated,0,-9999,C37 H45 O8 N2 P1 S1,37,45,8,2,1,1,-9999,N/A
2183,707.255865,707.2558421203287,707.255496687589,4804114.5,-9999,224116.6,18.69,-1,0.4884129445182745,0.47881965412909094,0.7612342259156646,0.5917854828437203,8,1.6896551724137931,0.3448275862068966,N4 S2 P1 O10,de-protonated,0,-9999,C29 H49 O10 N4 P1 S2,29,49,10,4,1,2,-9999,N/A
2184,709.089614,709.0895905592247,709.0902507764989,3562977,-9999,218926.9,13.42,-1,-0.9310765075496528,0.4272244862131771,0.7550179348240812,0.5583418656575387,16,1,0.5333333333333333,S2 O16,de-protonated,0,-9999,C30 H30 O16 S2,30,30,16,-9999,-9999,2,-9999,N/A
2184,709.089614,709.0895905592247,709.0893813966289,3562977,-9999,218926.9,13.42,-1,0.2949735269479126,0.4921681175358845,0.7612342259156645,0.5997945608877966,17,0.896551724137931,0.7241379310344828,O21,de-protonated,0,-9999,C29 H26 O21,29,26,21,-9999,-9999,-9999,-9999,N/A
2184,709.089614,709.0895905592247,709.0897377122491,3562977,-9999,218926.9,13.42,-1,-0.20752383874703023,0.4961080785213151,0.6825582999861977,0.5706881671072681,34,0.5116279069767442,0.11627906976744186,N2 S2 O5,de-protonated,0,-9999,C43 H22 O5 N2 S2,43,22,5,2,-9999,2,-9999,N/A
2184,709.089614,709.0895905592247,709.089870653979,3562977,-9999,218926.9,13.42,-1,-0.3950060012253814,0.486042810219017,0.7428850341668535,0.5887796997981516,21,0.84375,0.40625,N2 S1 P1 O13,de-protonated,0,-9999,C32 H27 O13 N2 P1 S1,32,27,13,2,1,1,-9999,N/A
2184,709.089614,709.0895905592247,709.0893575897289,3562977,-9999,218926.9,13.42,-1,0.3285474436495992,0.4903021855244343,0.672627141691601,0.563232167991301,39,0.4222222222222222,0.04444444444444444,N4 S1 P1 O2,de-protonated,0,-9999,C45 H19 O2 N4 P1 S1,45,19,2,4,1,1,-9999,N/A
2184,709.089614,709.0895905592247,709.089219205299,3562977,-9999,218926.9,13.42,-1,0.5237055023336384,0.4757262716895986,0.7939170211058493,0.6030025714560989,12,1.2916666666666667,0.625,N4 S2 P1 O15,de-protonated,0,-9999,C24 H31 O15 N4 P1 S2,24,31,15,4,1,2,-9999,N/A
2185,709.124899,709.1248755484279,709.1244056885589,4199451.5,-9999,151268.6,16.12,-1,0.6625915921331029,0.4617146750791277,0.672627141691601,0.546079661724117,33,0.6,0.1111111111111111,S1 P1 O5,de-protonated,0,-9999,C45 H27 O5 P1 S1,45,27,5,-9999,1,1,-9999,N/A
2185,709.124899,709.1248755484279,709.124267304129,4199451.5,-9999,151268.6,16.12,-1,0.8577400702592353,0.43751589156827536,0.7939170211058494,0.5800763433833049,6,1.625,0.75,S2 P1 O18,de-protonated,0,-9999,C24 H39 O18 P1 S2,24,39,18,-9999,1,2,-9999,N/A
2185,709.124899,709.1248755484279,709.1252538417291,4199451.5,-9999,151268.6,16.12,-1,-0.5334647146562356,0.4748365294540379,0.6825582999861977,0.5579252376669018,34,0.5116279069767442,0.20930232558139536,N2 O9,de-protonated,0,-9999,C43 H22 O9 N2,43,22,9,2,-9999,-9999,-9999,N/A
2185,709.124899,709.1248755484279,709.124602393049,4199451.5,-9999,151268.6,16.12,-1,0.38520082076086,0.48671795224399655,0.7253996187124169,0.5821906188313647,25,0.7428571428571429,0.3142857142857143,N4 S1 O11,de-protonated,0,-9999,C35 H26 O11 N4 S1,35,26,11,4,-9999,1,-9999,N/A
2185,709.124899,709.1248755484279,709.1247353347791,4199451.5,-9999,151268.6,16.12,-1,0.1977277647117452,0.4964655680741756,0.7939170211058493,0.615446149286845,12,1.2916666666666667,0.7916666666666666,N4 P1 O19,de-protonated,0,-9999,C24 H31 O19 N4 P1,24,31,19,4,1,-9999,-9999,N/A
2186,709.161254,709.1612305373037,709.160791197909,4216407.5,-9999,206689,16.19,-1,0.6195201428808591,0.4663643276862728,0.667769152885588,0.5469262577659989,32,0.6739130434782609,0.08695652173913043,S1 P1 O4,de-protonated,0,-9999,C46 H31 O4 P1 S1,46,31,4,-9999,1,1,-9999,N/A
2186,709.161254,709.1612305373037,709.160652813479,4216407.5,-9999,206689,16.19,-1,0.8146586001133077,0.4432732054312458,0.787157861234881,0.5808270677526999,5,1.72,0.68,S2 P1 O17,de-protonated,0,-9999,C25 H43 O17 P1 S2,25,43,17,-9999,1,2,-9999,N/A
2186,709.161254,709.1612305373037,709.161639351079,4216407.5,-9999,206689,16.19,-1,-0.576474745080843,0.4707412136293425,0.6775563317580969,0.5534672608808443,33,0.5909090909090909,0.18181818181818185,N2 O8,de-protonated,0,-9999,C44 H26 O8 N2,44,26,8,2,-9999,-9999,-9999,N/A
2186,709.161254,709.1612305373037,709.161500966649,4216407.5,-9999,206689,16.19,-1,-0.3813367546170661,0.4869796053553413,0.8007932653391621,0.6125050693488696,6,1.6521739130434785,0.9130434782608696,N2 S1 O21,de-protonated,0,-9999,C23 H38 O21 N2 S1,23,38,21,2,-9999,1,-9999,N/A
2186,709.161254,709.1612305373037,709.1609879023989,4216407.5,-9999,206689,16.19,-1,0.34214361609397687,0.4894916023277679,0.719752637322661,0.5815960163257252,24,0.8333333333333334,0.2777777777777778,N4 S1 O10,de-protonated,0,-9999,C36 H30 O10 N4 S1,36,30,10,4,-9999,1,-9999,N/A
2186,709.161254,709.1612305373037,709.1611208441291,4216407.5,-9999,206689,16.19,-1,0.15468018678954032,0.4978340379620453,0.787157861234881,0.6135635672711796,11,1.4,0.72,N4 P1 O18,de-protonated,0,-9999,C25 H35 O18 N4 P1,25,35,18,4,1,-9999,-9999,N/A
2187,709.197513,709.1974895262089,709.1971767072589,4614804,-9999,203272.4,17.88,-1,0.44108882584278297,0.4826566636306957,0.6629808336683964,0.554786331645776,31,0.7446808510638298,0.06382978723404255,S1 P1 O3,de-protonated,0,-9999,C47 H35 O3 P1 S1,47,35,3,-9999,1,1,-9999,N/A
2187,709.197513,709.1974895262089,709.197038322829,4614804,-9999,203272.4,17.88,-1,0.6362172364766445,0.464593431965148,0.7805128205128199,0.5909611873842168,4,1.8076923076923077,0.6153846153846154,S2 P1 O16,de-protonated,0,-9999,C26 H47 O16 P1 S2,26,47,16,-9999,1,2,-9999,N/A
2187,709.197513,709.1974895262089,709.1980248604291,4614804,-9999,203272.4,17.88,-1,-0.7548444883533961,0.4508886507382842,0.672627141691601,0.5395840471196109,32,0.6666666666666666,0.15555555555555556,N2 O7,de-protonated,0,-9999,C45 H30 O7 N2,45,30,7,2,-9999,-9999,-9999,N/A
2187,709.197513,709.1974895262089,709.1978864759991,4614804,-9999,203272.4,17.88,-1,-0.5597165442799256,0.4723703795973364,0.7939170211058493,0.6009890362007415,5,1.75,0.8333333333333334,N2 S1 O20,de-protonated,0,-9999,C24 H42 O20 N2 S1,24,42,20,2,-9999,1,-9999,N/A
2187,709.197513,709.1974895262089,709.197373411749,4614804,-9999,203272.4,17.88,-1,0.1637265790821051,0.497573912639155,0.7141928963326545,0.5842215061165548,23,0.918918918918919,0.24324324324324328,N4 S1 O9,de-protonated,0,-9999,C37 H34 O9 N4 S1,37,34,9,4,-9999,1,-9999,N/A
2187,709.197513,709.1974895262089,709.1975063534791,4614804,-9999,203272.4,17.88,-1,-0.02372719877114209,0.4999489266214484,0.7805128205128199,0.612174484177997,10,1.5,0.6538461538461539,N4 P1 O17,de-protonated,0,-9999,C26 H39 O17 N4 P1,26,39,17,4,1,-9999,-9999,N/A
2188,709.234758,709.2347345148125,709.234923434029,5129937,-9999,174845.8,20.06,-1,-0.2663704370103252,0.4936040767278414,0.7369636471990461,0.5909479049163233,13,1.2727272727272727,0.5151515151515151,O17,de-protonated,0,-9999,C33 H42 O17,33,42,17,-9999,-9999,-9999,-9999,N/A
2188,709.234758,709.2347345148125,709.235279749649,5129937,-9999,174845.8,20.06,-1,-0.7687644029795614,0.4491568503522493,0.6629808336683964,0.5346864436787082,30,0.8085106382978723,0.02127659574468085,N2 S2 O1,de-protonated,0,-9999,C47 H38 O1 N2 S2,47,38,1,2,-9999,2,-9999,N/A
2188,709.234758,709.2347345148125,709.2344103697791,5129937,-9999,174845.8,20.06,-1,0.457035119447881,0.4814040302056031,0.667769152885588,0.5559500792775971,31,0.7391304347826086,0.13043478260869565,N2 O6,de-protonated,0,-9999,C46 H34 O6 N2,46,34,6,2,-9999,-9999,-9999,N/A
