Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,17O,18O,34S
1398,483.173102,483.1731534408147,483.1730699590491,2278508,-9999,257116.3,22.29,-1,0.1727781840598017,0.994597982875842,0,0.5967587897255052,17,0.9666666666666668,0.13333333333333333,P1 O4,de-protonated,0,-9999,C30 H29 O4 P1,30,29,4,-9999,1,-9999,-9999,-9999,N/A,-9999,-9999
1398,483.173102,483.1731534408147,483.1727986328892,2278508,-9999,257116.3,22.29,-1,0.7343292638500148,0.9067900862989172,0,0.5440740517793502,3,1.8,0.45,S2 O9,de-protonated,0,-9999,C20 H36 O9 S2,20,36,9,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999
1398,483.173102,483.1731534408147,483.1732666635391,2278508,-9999,257116.3,22.29,-1,-0.23433151667543337,0.990085896042836,0,0.5940515376257015,9,1.4,0.5,N4 O10,de-protonated,0,-9999,C20 H28 O10 N4,20,28,10,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1399,483.175429,483.1754804412253,483.1754389407691,1529965,-9999,447568.9,14.4,-1,0.08589107162642139,0.9986622984490856,0,0.5991973790694514,26,0.6486486486486487,0.02702702702702703,O1,de-protonated,0,-9999,C37 H24 O1,37,24,1,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1399,483.175429,483.1754804412253,483.17578981368905,1529965,-9999,447568.9,14.4,-1,-0.6402896632128625,0.928310814671247,0,0.5569864888027481,3,1.9473684210526316,0.3157894736842105,N2 S2 P1 O6,de-protonated,0,-9999,C19 H37 O6 N2 P1 S2,19,37,6,2,1,2,-9999,-9999,N/A,-9999,-9999
1400,483.177023,483.1770744415066,483.17728941553906,2390125.5,-9999,474237.3,23.46,-1,-0.4449175016772493,0.9647193444189224,0,0.5788316066513534,13,1.12,0.32,N2 O8,de-protonated,0,-9999,C25 H28 O8 N2,25,28,8,2,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1400,483.177023,483.1770744415066,483.17711773365914,2390125.5,-9999,474237.3,23.46,-1,-0.0895989295963514,0.7584886479094198,0.8020291186481694,0.7759048362049197,14,1.0833333333333333,0.25,N4 O6 18O1,de-protonated,1,1377,C24 H26 O6 N4 18O1,24,26,6,4,-9999,-9999,-9999,-9999,N/A,1,-9999
1400,483.177023,483.1770744415066,483.1766379668591,2390125.5,-9999,474237.3,23.46,-1,0.9033438564180614,0.8623728219193842,0,0.5174236931516305,4,1.8823529411764703,0.5882352941176471,N4 S1 O10,de-protonated,0,-9999,C17 H32 O10 N4 S1,17,32,10,4,-9999,1,-9999,-9999,N/A,-9999,-9999
1401,483.178275,483.17832644172745,483.1787342573391,1343598.1,-9999,468046.3,12.44,-1,-0.8440264083204444,0.689317161307619,0.9467644085699056,0.7922960602125336,13,1.2916666666666667,0.125,13C2 N2 S1 P1 O3,de-protonated,1,1376,C24 H31 O3 N2 P1 S1 13C2,24,31,3,2,1,1,2,-9999,N/A,-9999,-9999
1401,483.178275,483.17832644172745,483.17815879540905,1343598.1,-9999,468046.3,12.44,-1,0.3469658455186701,0.9783930929545456,0,0.5870358557727274,12,1.2307692307692308,0.1153846153846154,N2 S2 O3,de-protonated,0,-9999,C26 H32 O3 N2 S2,26,32,3,2,-9999,2,-9999,-9999,N/A,-9999,-9999
1402,483.179895,483.1799464420133,483.179812565689,2699886.8,-9999,298273.9,26.72,-1,0.2770735051771187,0.9861668041103592,0,0.5917000824662155,7,1.5416666666666667,0.16666666666666666,S2 P1 O4,de-protonated,0,-9999,C24 H37 O4 P1 S2,24,37,4,-9999,1,2,-9999,-9999,N/A,-9999,-9999
1402,483.179895,483.1799464420133,483.1802805963391,2699886.8,-9999,298273.9,26.72,-1,-0.6915727715262954,0.9168769630195128,0,0.5501261778117077,13,1.2083333333333333,0.20833333333333337,N4 P1 O5,de-protonated,0,-9999,C24 H29 O5 N4 P1,24,29,5,4,1,-9999,-9999,-9999,N/A,-9999,-9999
1402,483.179895,483.1799464420133,483.1795824105091,2699886.8,-9999,298273.9,26.72,-1,0.7534082926036193,0.7392061306112451,0.8020291186481694,0.7643353258260148,14,1.181818181818182,0.3181818181818182,13C2 N4 O7,de-protonated,1,1377,C22 H26 O7 N4 13C2,22,26,7,4,-9999,-9999,2,-9999,N/A,-9999,-9999
1403,483.197039,483.1970904450382,483.1975706304291,1425525.6,-9999,391393.3,13.3,-1,-0.9937661528117876,0.8359441362514526,0,0.5015664817508715,7,1.5416666666666667,0.25,S1 P1 O6,de-protonated,0,-9999,C24 H37 O6 P1 S1,24,37,6,-9999,1,1,-9999,-9999,N/A,-9999,-9999
1404,483.204706,483.20475744639106,483.2047812677191,1400824.8,-9999,339132.7,13.04,-1,-0.04929861826757299,0.999559112721787,0,0.5997354676330722,3,2.0555555555555554,0.3888888888888889,N4 S1 P1 O7,de-protonated,0,-9999,C18 H37 O7 N4 P1 S1,18,37,7,4,1,1,-9999,-9999,N/A,-9999,-9999
1406,483.2699,483.2699514578941,483.2703416491291,1364627,-9999,444821.9,12.66,-1,-0.8073974365307321,0.8884430797828936,0,0.5330658478697361,5,1.7307692307692308,0.15384615384615383,S1 P1 O4,de-protonated,0,-9999,C26 H45 O4 P1 S1,26,45,4,-9999,1,1,-9999,-9999,N/A,-9999,-9999
1407,483.306346,483.30639746432473,483.3067271584791,1556641.8,-9999,431958.4,14.68,-1,-0.6821633878008337,0.919029937079982,0,0.5514179622479892,4,1.8148148148148149,0.1111111111111111,S1 P1 O3,de-protonated,0,-9999,C27 H49 O3 P1 S1,27,49,3,-9999,1,1,-9999,-9999,N/A,-9999,-9999
1408,484.172554,484.1726056171611,484.1727821646391,2115071.8,-9999,365907,20.56,-1,-0.36463734543415594,0.976163204555941,0.9928961530420848,0.9828563839503984,8,1.4545454545454546,0.4090909090909091,13C1 S1 O9,de-protonated,1,1396,C22 H32 O9 S1 13C1,22,32,9,-9999,-9999,1,1,-9999,N/A,-9999,-9999
1408,484.172554,484.1726056171611,484.1729653677691,2115071.8,-9999,365907,20.56,-1,-0.743020849488329,0.45233991014594166,0.7896169255471455,0.5872507163064231,8,1.4782608695652173,0.2608695652173913,N1 34S1 P1 O6,de-protonated,1,1391,C23 H34 O6 N1 P1 34S1,23,34,6,1,1,-9999,-9999,-9999,N/A,-9999,1
1408,484.172554,484.1726056171611,484.17240204211913,2115071.8,-9999,365907,20.56,-1,0.42045982194001463,0.9684313598708756,0.993468442853634,0.978446193063979,13,1.2083333333333333,0.25,13C1 N2 P1 O6,de-protonated,1,1396,C24 H29 O6 N2 P1 13C1,24,29,6,2,1,-9999,1,-9999,N/A,-9999,-9999
1408,484.172554,484.1726056171611,484.17253838773905,2115071.8,-9999,365907,20.56,-1,0.13885426516192495,0.9965076896924469,0,0.5979046138154681,13,1.125,0.3333333333333333,N3 O8,de-protonated,0,-9999,C24 H27 O8 N3,24,27,8,3,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1408,484.172554,484.1726056171611,484.1728927849091,2115071.8,-9999,365907,20.56,-1,-0.5931099247651077,0.6704212662359429,0.95414454057469,0.7839105759714418,13,1.25,0.08333333333333333,13C1 N4 S1 34S1 O2,de-protonated,1,1377,C24 H30 O2 N4 S1 13C1 34S1,24,30,2,4,-9999,1,1,-9999,N/A,-9999,1
1409,484.173922,484.1739736174025,484.1740592162891,8528384,-9999,434154.3,88.08,-1,-0.17679362401954837,0.497172347140628,0.7369636471990461,0.5930888671639952,21,0.8181818181818182,0.0303030303030303,N1 S1 O1,de-protonated,0,-9999,C33 H27 O1 N1 S1,33,27,1,1,-9999,1,-9999,-9999,N/A,-9999,-9999
1409,484.173922,484.1739736174025,484.17419215801914,8528384,-9999,434154.3,88.08,-1,-0.4513677518725444,0.48185394087458905,0.8077896627745539,0.612228229634575,8,1.4545454545454546,0.4090909090909091,N1 P1 O9,de-protonated,0,-9999,C22 H32 O9 N1 P1,22,32,9,1,1,-9999,-9999,-9999,N/A,-9999,-9999
1409,484.173922,484.1739736174025,484.1741195751591,8528384,-9999,434154.3,88.08,-1,-0.3014571632685791,0.49182289942032265,0.9423704110672226,0.6720419040790826,13,1.2173913043478262,0.21739130434782608,13C1 N4 S1 O5,de-protonated,1,1397,C23 H28 O5 N4 S1 13C1,23,28,5,4,-9999,1,1,-9999,N/A,-9999,-9999
1410,484.209683,484.2097346237123,484.20979327695915,1636878.9,-9999,448047.9,15.53,-1,-0.12113188886667337,0.9973411563134824,0,0.5984046937880894,11,1.3461538461538465,0.07692307692307693,N3 S2 O2,de-protonated,0,-9999,C26 H35 O2 N3 S2,26,35,2,3,-9999,2,-9999,-9999,N/A,-9999,-9999
1411,485.103849,485.1039007814817,485.10393122510914,1396602.4,-9999,431650.8,12.99,-1,-0.06275691762582769,0.9992856322038188,0,0.5995713793222913,22,0.6875,0.03125,S2 O1,de-protonated,0,-9999,C32 H22 O1 S2,32,22,1,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999
1411,485.103849,485.1039007814817,485.1040641668391,1396602.4,-9999,431650.8,12.99,-1,-0.33680475903576634,0.979627310062952,0,0.5877763860377713,9,1.2857142857142858,0.42857142857142855,S1 P1 O9,de-protonated,0,-9999,C21 H27 O9 P1 S1,21,27,9,-9999,1,1,-9999,-9999,N/A,-9999,-9999
1412,485.140244,485.1402957879033,485.1404496761891,1847177.1,-9999,456262.8,17.74,-1,-0.3172035766369273,0.98190862613153,0,0.589145175678918,8,1.4090909090909092,0.3636363636363637,S1 P1 O8,de-protonated,0,-9999,C22 H31 O8 P1 S1,22,31,8,-9999,1,1,-9999,-9999,N/A,-9999,-9999
1413,485.161389,485.16144079163416,485.16144610251905,1325969.8,-9999,433001.4,12.25,-1,-0.01094663421853901,0.9999782574579006,0,0.5999869544747404,16,1,0.06666666666666667,S2 O2,de-protonated,0,-9999,C30 H30 O2 S2,30,30,2,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999
1413,485.161389,485.16144079163416,485.1615790442491,1325969.8,-9999,433001.4,12.25,-1,-0.2849620021514104,0.9853737778898716,0,0.5912242667339229,3,1.8421052631578947,0.5263157894736842,S1 P1 O10,de-protonated,0,-9999,C19 H35 O10 P1 S1,19,35,10,-9999,1,1,-9999,-9999,N/A,-9999,-9999
1413,485.161389,485.16144079163416,485.1619141331691,1325969.8,-9999,433001.4,12.25,-1,-0.9756362178048372,0.8413775073477529,0,0.5048265044086517,22,0.7333333333333333,0.1,N4 O3,de-protonated,0,-9999,C30 H22 O3 N4,30,22,3,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1414,485.202954,485.203005798968,485.2028354587691,1551778.8,-9999,383798.6,14.62,-1,0.3510700814473677,0.9778846240197868,0,0.586730774411872,7,1.4782608695652173,0.4782608695652174,O11,de-protonated,0,-9999,C23 H34 O11,23,34,11,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1414,485.202954,485.203005798968,485.2033247161191,1551778.8,-9999,383798.6,14.62,-1,-0.6572855848320331,0.9246035305690364,0,0.5547621183414218,11,1.3461538461538465,0.1153846153846154,N2 S1 P1 O3,de-protonated,0,-9999,C26 H35 O3 N2 P1 S1,26,35,3,2,1,1,-9999,-9999,N/A,-9999,-9999
1414,485.202954,485.203005798968,485.2026732674391,1551778.8,-9999,383798.6,14.62,-1,0.6853456241596527,0.9183045418999564,0,0.5509827251399738,2,2.1666666666666665,0.2777777777777778,N4 S2 P1 O5,de-protonated,0,-9999,C18 H39 O5 N4 P1 S2,18,39,5,4,1,2,-9999,-9999,N/A,-9999,-9999
1415,485.20433,485.20438179921086,485.2039761647991,6253475.5,-9999,442453.3,64.13,-1,0.8360080125133333,0.4404477867145442,0.7311359101322861,0.5567230360816409,20,0.9117647058823528,0.02941176470588235,P1 O1,de-protonated,0,-9999,C34 H31 O1 P1,34,31,1,-9999,1,-9999,-9999,-9999,N/A,-9999,-9999
1415,485.20433,485.20438179921086,485.2041728692891,6253475.5,-9999,442453.3,64.13,-1,0.4306020711511278,0.920628258938422,0.987268568456744,0.9472843827457508,12,1.25,0.2916666666666667,N4 O7,de-protonated,0,-9999,C24 H30 O7 N4,24,30,7,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1416,485.249349,485.24940080715413,485.2496062042391,1552309.8,-9999,479732.6,14.63,-1,-0.42328130173990297,0.9680131300073688,0,0.5808078780044214,5,1.72,0.2,S1 P1 O5,de-protonated,0,-9999,C25 H43 O5 P1 S1,25,43,5,-9999,1,1,-9999,-9999,N/A,-9999,-9999
1417,485.285682,485.2857338135648,485.28599171358906,1715652.5,-9999,467538.3,16.35,-1,-0.5314392515491262,0.9500448061161968,0,0.5700268836697181,4,1.8076923076923077,0.15384615384615383,S1 P1 O4,de-protonated,0,-9999,C26 H47 O4 P1 S1,26,47,4,-9999,1,1,-9999,-9999,N/A,-9999,-9999
1418,485.289312,485.2893638142054,485.2898310475591,1336262,-9999,444858,12.36,-1,-0.9627923848717492,0.8451870296072221,0,0.5071122177643332,5,1.8695652173913044,0.21739130434782608,N4 P1 O5,de-protonated,0,-9999,C23 H43 O5 N4 P1,23,43,5,4,1,-9999,-9999,-9999,N/A,-9999,-9999
1419,485.322087,485.32213881998825,485.3223772229391,1603539.4,-9999,456188.5,15.17,-1,-0.4912259604025728,0.957160584009106,0,0.5742963504054635,3,1.8888888888888888,0.1111111111111111,S1 P1 O3,de-protonated,0,-9999,C27 H51 O3 P1 S1,27,51,3,-9999,1,1,-9999,-9999,N/A,-9999,-9999
1420,486.207894,486.2079459762827,486.2074673454891,1498941.9,-9999,381742.4,14.06,-1,0.984416788768914,0.8387541505131808,0,0.5032524903079084,20,0.8787878787878788,0.09090909090909093,N1 O3,de-protonated,0,-9999,C33 H29 O3 N1,33,29,3,1,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1420,486.207894,486.2079459762827,486.2075277043591,1498941.9,-9999,381742.4,14.06,-1,0.8602744709126741,0.8743407351324995,0.987268568456744,0.9195118684621972,12,1.3043478260869563,0.30434782608695654,13C1 N4 O7,de-protonated,1,1415,C23 H30 O7 N4 13C1,23,30,7,4,-9999,-9999,1,-9999,N/A,-9999,-9999
1421,486.267164,486.2672159867405,486.267702077539,2493782.3,-9999,476776.1,24.54,-1,-0.9996362014125966,0.8341711442236437,0,0.5005026865341862,0,2.25,0.3,N3 S2 O6,de-protonated,0,-9999,C20 H45 O6 N3 S2,20,45,6,3,-9999,2,-9999,-9999,N/A,-9999,-9999
1421,486.267164,486.2672159867405,486.2668326976691,2493782.3,-9999,476776.1,24.54,-1,0.7882278733294764,0.8933876927838875,0,0.5360326156703324,1,2.1578947368421053,0.5789473684210527,N3 O11,de-protonated,0,-9999,C19 H41 O11 N3,19,41,11,3,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1422,487.134895,487.1349471398456,487.1349703725891,1371835.5,-9999,460248.9,12.72,-1,-0.04769262096641719,0.9995873644986792,0,0.5997524186992075,12,1.16,0.24,S1 P1 O6,de-protonated,0,-9999,C25 H29 O6 P1 S1,25,29,6,-9999,1,1,-9999,-9999,N/A,-9999,-9999
1422,487.134895,487.1349471398456,487.13516707707913,1371835.5,-9999,460248.9,12.72,-1,-0.45149118432478297,0.96368839478861,0,0.5782130368731659,4,1.8666666666666667,0.8,N4 S1 O12,de-protonated,0,-9999,C15 H28 O12 N4 S1,15,28,12,4,-9999,1,-9999,-9999,N/A,-9999,-9999
1423,487.251236,487.2512881603733,487.25171766044906,2604779.5,-9999,413370,25.7,-1,-0.8814747290928342,0.8685021553821358,0,0.5211012932292814,0,2.2,0.35,N2 S2 O7,de-protonated,0,-9999,C20 H44 O7 N2 S2,20,44,7,2,-9999,2,-9999,-9999,N/A,-9999,-9999
1423,487.251236,487.2512881603733,487.2508482805791,2604779.5,-9999,413370,25.7,-1,0.9027789191334644,0.8625324967999644,0,0.5175194980799785,1,2.1052631578947367,0.631578947368421,N2 O12,de-protonated,0,-9999,C19 H40 O12 N2,19,40,12,2,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1423,487.251236,487.2512881603733,487.2513375379291,2604779.5,-9999,413370,25.7,-1,-0.10133898472887484,0.9981383314757204,0,0.5988829988854322,5,1.8636363636363635,0.18181818181818185,N4 S1 P1 O4,de-protonated,0,-9999,C22 H41 O4 N4 P1 S1,22,41,4,4,1,1,-9999,-9999,N/A,-9999,-9999
1424,487.265158,487.2652101628297,487.2652562686991,1546993.3,-9999,458009,14.57,-1,-0.09462170522305004,0.9983767603275828,0,0.5990260561965497,4,1.8,0.2,S1 P1 O5,de-protonated,0,-9999,C25 H45 O5 P1 S1,25,45,5,-9999,1,1,-9999,-9999,N/A,-9999,-9999
1427,489.150685,489.15073749551783,489.1506204370491,4921856.5,-9999,432929.9,50.09,-1,0.2393096601348818,0.9906536372809068,0.9848576854344118,0.9883352565423088,11,1.24,0.24,S1 P1 O6,de-protonated,0,-9999,C25 H31 O6 P1 S1,25,31,6,-9999,1,1,-9999,-9999,N/A,-9999,-9999
1427,489.150685,489.15073749551783,489.1508171415391,4921856.5,-9999,432929.9,50.09,-1,-0.16282508070269014,0.994462353011082,0.911605040494306,0.9613194280043716,3,2,0.8,N4 S1 O12,de-protonated,0,-9999,C15 H30 O12 N4 S1,15,30,12,4,-9999,1,-9999,-9999,N/A,-9999,-9999
1428,489.236539,489.2365915106662,489.2363423780791,4958756.5,-9999,424957.9,50.48,-1,0.5092274745772001,0.940604946240541,0.9276622079600436,0.935427850928342,9,1.52,0.08,N4 S2 O2,de-protonated,0,-9999,C25 H38 O2 N4 S2,25,38,2,4,-9999,2,-9999,-9999,N/A,-9999,-9999
1430,490.154028,490.1540806725507,490.1539752721191,1453476.9,-9999,486353.4,13.57,-1,0.21503534996106985,0.9916448758356308,0.9848576854344118,0.9889299996751432,11,1.2916666666666667,0.25,13C1 S1 P1 O6,de-protonated,1,1427,C24 H31 O6 P1 S1 13C1,24,31,6,-9999,1,1,1,-9999,N/A,-9999,-9999
1430,490.154028,490.1540806725507,490.15411161773915,1453476.9,-9999,486353.4,13.57,-1,-0.06313358940433783,0.9992770341993134,0,0.599566220519588,11,1.2083333333333333,0.3333333333333333,N1 S1 O8,de-protonated,0,-9999,C24 H29 O8 N1 S1,24,29,8,1,-9999,1,-9999,-9999,N/A,-9999,-9999
1430,490.154028,490.1540806725507,490.15373149521906,1453476.9,-9999,486353.4,13.57,-1,0.7123832977700238,0.912029094920059,0,0.5472174569520354,16,1,0.19230769230769232,N3 P1 O5,de-protonated,0,-9999,C26 H26 O5 N3 P1,26,26,5,3,1,-9999,-9999,-9999,N/A,-9999,-9999
1430,490.154028,490.1540806725507,490.15417197660906,1453476.9,-9999,486353.4,13.57,-1,-0.18627620361962105,0.9937237225922309,0.911605040494306,0.9608762497530609,3,2.142857142857143,0.8571428571428571,13C1 N4 S1 O12,de-protonated,1,1427,C14 H30 O12 N4 S1 13C1,14,30,12,4,-9999,1,1,-9999,N/A,-9999,-9999
1431,490.239961,490.24001368771303,490.2397697960091,1978313,-9999,416032.2,19.09,-1,0.497494734094354,0.9560847366388484,0,0.5736508419833091,4,1.826086956521739,0.2608695652173913,N1 S1 P1 O6,de-protonated,0,-9999,C23 H42 O6 N1 P1 S1,23,42,6,1,1,1,-9999,-9999,N/A,-9999,-9999
1431,490.239961,490.24001368771303,490.2396972131491,1978313,-9999,416032.2,19.09,-1,0.6455506677105792,0.9271720435604268,0.9276622079600436,0.9273681093202736,9,1.5833333333333333,0.08333333333333333,13C1 N4 S2 O2,de-protonated,1,1428,C24 H38 O2 N4 S2 13C1,24,38,2,4,-9999,2,1,-9999,N/A,-9999,-9999
1433,491.130103,491.1301558447725,491.12988499215913,1862464.1,-9999,474625,17.87,-1,0.5514887641509925,0.946309328636452,0,0.5677855971818712,11,1.2083333333333333,0.2916666666666667,S1 P1 O7,de-protonated,0,-9999,C24 H29 O7 P1 S1,24,29,7,-9999,1,1,-9999,-9999,N/A,-9999,-9999
1433,491.130103,491.1301558447725,491.13008169664903,1862464.1,-9999,474625,17.87,-1,0.1509745099731343,0.9958727258791654,0,0.5975236355274992,3,2,0.9285714285714286,N4 S1 O13,de-protonated,0,-9999,C14 H28 O13 N4 S1,14,28,13,4,-9999,1,-9999,-9999,N/A,-9999,-9999
1434,491.166535,491.1665878512006,491.1662705015091,3050831.5,-9999,440024.3,30.38,-1,0.6461145859540096,0.46352475549006333,0.7871578612348809,0.5929779977879903,10,1.32,0.24,S1 P1 O6,de-protonated,0,-9999,C25 H33 O6 P1 S1,25,33,6,-9999,1,1,-9999,-9999,N/A,-9999,-9999
1434,491.166535,491.1665878512006,491.16646720599914,3050831.5,-9999,440024.3,30.38,-1,0.24562996354512923,0.9891121668589956,0,0.5934673001153973,2,2.1333333333333333,0.8,N4 S1 O12,de-protonated,0,-9999,C15 H32 O12 N4 S1,15,32,12,4,-9999,1,-9999,-9999,N/A,-9999,-9999
1435,491.233782,491.23383486306585,491.23401644660913,1347436,-9999,502495.5,12.45,-1,-0.36964773855503186,0.9755117744593202,0,0.5853070646755921,18,1,0.09375,N2 O3,de-protonated,0,-9999,C32 H32 O3 N2,32,32,3,2,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1435,491.233782,491.23383486306585,491.23336499792913,1347436,-9999,502495.5,12.45,-1,0.956500861304632,0.8470409013320006,0,0.5082245407992003,9,1.5,0.20833333333333337,N4 S1 O5,de-protonated,0,-9999,C24 H36 O5 N4 S1,24,36,5,4,-9999,1,-9999,-9999,N/A,-9999,-9999
1436,491.252318,491.2523708663364,491.2527768329491,1455987.9,-9999,422112.2,13.59,-1,-0.8263904690620221,0.8834547936041895,0,0.5300728761625138,4,1.8636363636363635,0.3636363636363637,N2 P1 O8,de-protonated,0,-9999,C22 H41 O8 N2 P1,22,41,8,2,1,-9999,-9999,-9999,N/A,-9999,-9999
1436,491.252318,491.2523708663364,491.2519924425391,1455987.9,-9999,422112.2,13.59,-1,0.7703252162570556,0.897922227478788,0,0.5387533364872727,8,1.6,0.08,N4 S2 O2,de-protonated,0,-9999,C25 H40 O2 N4 S2,25,40,2,4,-9999,2,-9999,-9999,N/A,-9999,-9999
1437,492.194056,492.1941090324995,492.1945336797391,1521923.1,-9999,466329.4,14.28,-1,-0.8627630144705623,0.873660740353608,0,0.5241964442121647,14,1.1428571428571428,0.17857142857142858,N1 P1 O5,de-protonated,0,-9999,C28 H32 O5 N1 P1,28,32,5,1,1,-9999,-9999,-9999,N/A,-9999,-9999
1437,492.194056,492.1941090324995,492.19426235357906,1521923.1,-9999,466329.4,14.28,-1,-0.31150521507160284,0.9825471330472604,0,0.5895282798283563,0,2.1666666666666665,0.5555555555555556,N1 S2 O10,de-protonated,0,-9999,C18 H39 O10 N1 S2,18,39,10,1,-9999,2,-9999,-9999,N/A,-9999,-9999
1437,492.194056,492.1941090324995,492.1938822310591,1521923.1,-9999,466329.4,14.28,-1,0.46079695126341913,0.9622050565191046,0,0.5773230339114628,5,1.8,0.35,N3 S1 P1 O7,de-protonated,0,-9999,C20 H36 O7 N3 P1 S1,20,36,7,3,1,1,-9999,-9999,N/A,-9999,-9999
1438,493.109622,493.1096751940448,493.1099977004391,1777289.4,-9999,465601.7,16.96,-1,-0.6540252596818807,0.9253210677416775,0,0.5551926406450065,12,1.0476190476190477,0.5714285714285714,N2 O12,de-protonated,0,-9999,C21 H22 O12 N2,21,22,12,2,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1438,493.109622,493.1096751940448,493.1094846361891,1777289.4,-9999,465601.7,16.96,-1,0.38644127045676263,0.9732668531774548,0,0.5839601119064728,30,0.4117647058823529,0.02941176470588235,N4 O1,de-protonated,0,-9999,C34 H14 O1 N4,34,14,1,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1439,493.137965,493.13801819904575,493.13800805956913,1306261.5,-9999,334008.8,12.01,-1,0.02056113389974792,0.9999232936542242,0,0.5999539761925344,24,0.6666666666666666,0.0303030303030303,N2 S1 O1,de-protonated,0,-9999,C33 H22 O1 N2 S1,33,22,1,2,-9999,1,-9999,-9999,N/A,-9999,-9999
1439,493.137965,493.13801819904575,493.13814100129906,1306261.5,-9999,334008.8,12.01,-1,-0.24902201453362977,0.988811077514969,0,0.5932866465089813,11,1.2272727272727273,0.4090909090909091,N2 P1 O9,de-protonated,0,-9999,C22 H27 O9 N2 P1,22,27,9,2,1,-9999,-9999,-9999,N/A,-9999,-9999
1440,493.145862,493.1459152004392,493.1455350566191,2448537,-9999,402317,24.03,-1,0.7708552405507143,0.8977891484462663,0,0.5386734890677598,10,1.2916666666666667,0.2916666666666667,S1 P1 O7,de-protonated,0,-9999,C24 H31 O7 P1 S1,24,31,7,-9999,1,1,-9999,-9999,N/A,-9999,-9999
1440,493.145862,493.1459152004392,493.14638320978906,2448537,-9999,402317,24.03,-1,-0.9490272378268284,0.8492325251978069,0,0.5095395151186841,11,1.181818181818182,0.5,N2 O11,de-protonated,0,-9999,C22 H26 O11 N2,22,26,11,2,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1440,493.145862,493.1459152004392,493.14573176110906,2448537,-9999,402317,24.03,-1,0.37197793326916945,0.9752059337987716,0,0.5851235602792629,2,2.142857142857143,0.9285714285714286,N4 S1 O13,de-protonated,0,-9999,C14 H30 O13 N4 S1,14,30,13,4,-9999,1,-9999,-9999,N/A,-9999,-9999
1441,493.182379,493.1824322068823,493.18276871913906,1680552.5,-9999,429443,15.95,-1,-0.6823276847760564,0.9189925540137298,0,0.5513955324082379,10,1.3043478260869563,0.43478260869565216,N2 O10,de-protonated,0,-9999,C23 H30 O10 N2,23,30,10,2,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1441,493.182379,493.1824322068823,493.1821172704591,1680552.5,-9999,429443,15.95,-1,0.6385803786591019,0.928679091294098,0,0.5572074547764587,1,2.2666666666666666,0.8,N4 S1 O12,de-protonated,0,-9999,C15 H34 O12 N4 S1,15,34,12,4,-9999,1,-9999,-9999,N/A,-9999,-9999
1442,493.23176,493.23181321559525,493.2319084463291,1352381.6,-9999,499652.6,12.49,-1,-0.1930749657862952,0.9932587909054224,0,0.5959552745432535,17,1.0625,0.03125,N2 S1 O1,de-protonated,0,-9999,C32 H34 O1 N2 S1,32,34,1,2,-9999,1,-9999,-9999,N/A,-9999,-9999
1442,493.23176,493.23181321559525,493.23204138805914,1352381.6,-9999,499652.6,12.49,-1,-0.46260673424586496,0.9619133314690596,0,0.5771479988814358,4,1.8571428571428572,0.42857142857142855,N2 P1 O9,de-protonated,0,-9999,C21 H39 O9 N2 P1,21,39,9,2,1,-9999,-9999,-9999,N/A,-9999,-9999
1443,493.255489,493.25554221978206,493.2555397378391,1404103.8,-9999,344197.4,13.03,-1,0.00503175888108961,0.9999954059843082,0,0.5999972435905849,8,1.52,0.32,N2 O8,de-protonated,0,-9999,C25 H38 O8 N2,25,38,8,2,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1444,493.262049,493.2621022209395,493.2625536706391,1420490.5,-9999,329578.4,13.21,-1,-0.9152320528634588,0.8589964930729587,0,0.5153978958437752,12,1.3448275862068966,0.10344827586206896,N2 P1 O3,de-protonated,0,-9999,C29 H39 O3 N2 P1,29,39,3,2,1,-9999,-9999,-9999,N/A,-9999,-9999
