Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,17O,18O,34S
151,295.182475,295.1825529716595,295.1825425340791,1366983.1,-9999,462547.9,20.72,-1,0.03535974822956958,0.9990091099670494,0.9899074966507608,0.995368464640534,5,1.7333333333333334,0.26666666666666666,13C2 O4,de-protonated,1,132,C15 H26 O4 13C2,15,26,4,-9999,-9999,-9999,2,-9999,N/A,-9999,-9999
156,297.06146,297.0615341441429,297.06159095545905,863865.3,-9999,382437.9,12.28,-1,-0.1912442330877459,0.9933856030908356,0,0.5960313618545013,7,1.0769230769230769,0.6153846153846154,O8,de-protonated,0,-9999,C13 H14 O8,13,14,8,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
156,297.06146,297.0615341441429,297.06142876412906,863865.3,-9999,382437.9,12.28,-1,0.3547414899595466,0.9774249384895944,0,0.5864549630937567,2,2.375,0.25,N4 S2 P1 O2,de-protonated,0,-9999,C8 H19 O2 N4 P1 S2,8,19,2,4,1,2,-9999,-9999,N/A,-9999,-9999
157,297.097959,297.098033069794,297.0979764648091,1906428.8,-9999,481505.5,29.44,-1,0.19052632249699863,0.9934350063134172,0,0.5960610037880503,6,1.2857142857142858,0.5,O7,de-protonated,0,-9999,C14 H18 O7,14,18,7,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
159,297.134202,297.13427599596656,297.13436197415905,2007296.1,-9999,475226.5,31.1,-1,-0.28935795885776155,0.9849224806523768,0,0.5909534883914261,5,1.4666666666666666,0.4,O6,de-protonated,0,-9999,C15 H22 O6,15,22,6,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
161,297.152878,297.1529519579233,297.1529894187691,9483778,-9999,426840.2,154.21,-1,-0.1260658554727083,0.9939537441447934,0.990466079928705,0.992558678458358,4,1.625,0.1875,S1 O3,de-protonated,0,-9999,C16 H26 O3 S1,16,26,3,-9999,-9999,1,-9999,-9999,N/A,-9999,-9999
162,298.156205,298.1562769141333,298.1563442538391,1767009.8,-9999,481898.9,27.15,-1,-0.2258536741544147,0.990787025822214,0.990466079928705,0.9906586474648104,4,1.7333333333333334,0.2,13C1 S1 O3,de-protonated,1,161,C15 H26 O3 S1 13C1,15,26,3,-9999,-9999,1,1,-9999,N/A,-9999,-9999
162,298.156205,298.1562769141333,298.1561004769391,1767009.8,-9999,481898.9,27.15,-1,0.5917611408525323,0.9384366492280216,0,0.5630619895368129,9,1.2352941176470589,0.1176470588235294,N3 O2,de-protonated,0,-9999,C17 H21 O2 N3,17,21,2,3,-9999,-9999,-9999,-9999,N/A,-9999,-9999
165,299.077152,299.07722203815246,299.0772410199191,1202618.3,-9999,432094.5,17.85,-1,-0.06346777362560303,0.9992693630154929,0,0.5995616178092956,6,1.2307692307692308,0.6153846153846154,O8,de-protonated,0,-9999,C13 H16 O8,13,16,8,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
166,299.11351,299.1135799640908,299.1136265292691,1372925.8,-9999,358591,20.66,-1,-0.15567722155999486,0.9956121737575812,0,0.5973673042545486,5,1.4285714285714286,0.5,O7,de-protonated,0,-9999,C14 H20 O7,14,20,7,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
168,299.149967,299.15003688982733,299.1500120386191,940737.3,-9999,570218.6,13.54,-1,0.08307273024251784,0.9987485920350428,0,0.5992491552210257,4,1.6,0.4,O6,de-protonated,0,-9999,C15 H24 O6,15,24,6,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
170,301.093,301.0930659318442,301.0928910843791,916349.8,-9999,629173.5,13.03,-1,0.5807093765835386,0.9406456862087704,0,0.5643874117252623,5,1.3846153846153846,0.6153846153846154,O8,de-protonated,0,-9999,C13 H18 O8,13,18,8,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
171,301.129187,301.1292528581308,301.12927659372906,1263105.4,-9999,603296.8,18.7,-1,-0.07882195481632313,0.9988733125444732,0,0.5993239875266838,4,1.5714285714285714,0.5,O7,de-protonated,0,-9999,C14 H22 O7,14,22,7,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
173,303.003462,303.00352404020856,303.003245181459,987066.3,-9999,687957,14.19,-1,0.920316049327502,0.8575432154279664,0,0.5145259292567799,6,1.3,0.3,N2 S2 P1 O3,de-protonated,0,-9999,C10 H13 O3 N2 P1 S2,10,13,3,2,1,2,-9999,-9999,N/A,-9999,-9999
174,303.007508,303.0075700319668,303.0072679334591,3825210.8,-9999,354229,60.56,-1,0.9970008632104448,0.8349679487913702,0,0.500980769274822,10,0.8666666666666667,0.06666666666666667,S2 P1 O1,de-protonated,0,-9999,C15 H13 O1 P1 S2,15,13,1,-9999,1,2,-9999,-9999,N/A,-9999,-9999
174,303.007508,303.0075700319668,303.0077359641091,3825210.8,-9999,354229,60.56,-1,-0.5476168513220148,0.947040332437472,0,0.5682241994624833,16,0.3333333333333333,0.13333333333333333,N4 P1 O2,de-protonated,0,-9999,C15 H5 O2 N4 P1,15,5,2,4,1,-9999,-9999,-9999,N/A,-9999,-9999
177,305.004434,305.00449196420294,305.0042905533091,1608451.5,-9999,472926.5,24.33,-1,0.660354296936878,0.923925416200538,0,0.5543552497203228,10,0.7857142857142857,0.2857142857142857,S1 P1 O4,de-protonated,0,-9999,C14 H11 O4 P1 S1,14,11,4,-9999,1,1,-9999,-9999,N/A,-9999,-9999
178,305.051977,305.05203486735724,305.05228957446906,7867144.5,-9999,392862.5,126.59,-1,-0.8349621377266809,0.44058747677510096,0.8851212310995799,0.6184009785048925,4,1.5,0.4166666666666667,S2 O5,de-protonated,0,-9999,C12 H18 O5 S2,12,18,5,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999
178,305.051977,305.05203486735724,305.0519094519491,7867144.5,-9999,392862.5,126.59,-1,0.4111280875923195,0.4848979699335896,0.8684926696514785,0.6383358498207452,9,1.0714285714285714,0.14285714285714285,N2 S1 P1 O2,de-protonated,0,-9999,C14 H15 O2 N2 P1 S1,14,15,2,2,1,1,-9999,-9999,N/A,-9999,-9999
179,305.052552,305.05260986618595,305.0527576051191,5032200.5,-9999,513623.3,80.27,-1,-0.484306171532711,0.9583336948820398,0,0.5750002169292239,10,0.8333333333333334,0.5,N4 O6,de-protonated,0,-9999,C12 H10 O6 N4,12,10,6,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
180,305.066524,305.0665818377248,305.0666763358891,1031817.8,-9999,681341.4,14.91,-1,-0.30976232941079945,0.9827401953350672,0,0.5896441172010403,9,0.9333333333333332,0.4666666666666667,O7,de-protonated,0,-9999,C15 H14 O7,15,14,7,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
180,305.066524,305.0665818377248,305.0665141445591,1031817.8,-9999,681341.4,14.91,-1,0.22189641460258308,0.9911056173122266,0,0.594663370387336,4,1.9,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H19 O1 N4 P1 S2,10,19,1,4,1,2,-9999,-9999,N/A,-9999,-9999
181,305.103111,305.1031687631966,305.1030618452391,1218189.5,-9999,496113.6,17.96,-1,0.3504322666022786,0.9779640171321068,0,0.5867784102792641,8,1.125,0.375,O6,de-protonated,0,-9999,C16 H18 O6,16,18,6,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
182,305.10362,305.10367776215975,305.1039312251091,882701.6,-9999,609570.2,12.48,-1,-0.8307429809684869,0.8822993428122997,0,0.5293796056873799,7,1.2941176470588236,0.0588235294117647,S2 O1,de-protonated,0,-9999,C17 H22 O1 S2,17,22,1,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999
183,305.139376,305.13943368932433,305.1394473545891,863377.2,-9999,586039.5,12.16,-1,-0.0447836714598421,0.9996361568534023,0,0.5997816941120414,7,1.2941176470588236,0.29411764705882354,O5,de-protonated,0,-9999,C17 H22 O5,17,22,5,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
187,307.045878,307.0459318057553,307.0459408909991,904277.5,-9999,519303.3,12.72,-1,-0.02958920011423168,0.9998411505255568,0,0.599904690315334,9,0.8571428571428571,0.5714285714285714,O8,de-protonated,0,-9999,C14 H12 O8,14,12,8,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
187,307.045878,307.0459318057553,307.0457786996691,904277.5,-9999,519303.3,12.72,-1,0.498642537443489,0.9558864050725728,0,0.5735318430435437,4,1.8888888888888888,0.2222222222222222,N4 S2 P1 O2,de-protonated,0,-9999,C9 H17 O2 N4 P1 S2,9,17,2,4,1,2,-9999,-9999,N/A,-9999,-9999
188,307.082199,307.08225273176896,307.0823264003491,1243737.3,-9999,538407.4,18.23,-1,-0.23989846950139695,0.9896117313204846,0,0.5937670387922908,8,1.0666666666666669,0.4666666666666667,O7,de-protonated,0,-9999,C15 H16 O7,15,16,7,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
188,307.082199,307.08225273176896,307.0821642090191,1243737.3,-9999,538407.4,18.23,-1,0.28827056792779104,0.985034738049005,0,0.5910208428294029,3,2.1,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H21 O1 N4 P1 S2,10,21,1,4,1,2,-9999,-9999,N/A,-9999,-9999
190,307.118758,307.1188116572978,307.1187119096991,1618653.1,-9999,306056,24.3,-1,0.3247851558451863,0.981041823494762,0,0.5886250940968573,7,1.25,0.375,O6,de-protonated,0,-9999,C16 H20 O6,16,20,6,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
191,307.155081,307.15513458330736,307.15509741904907,1167968.9,-9999,475731,17,-1,0.1209950888003662,0.9973471504739244,0,0.5984082902843546,6,1.411764705882353,0.29411764705882354,O5,de-protonated,0,-9999,C17 H24 O5,17,24,5,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
192,308.199706,308.19975745539284,308.1996190601691,1133646.6,-9999,436287.4,16.44,-1,0.44904411037072633,0.964073806689437,0,0.5784442840136622,0,2.2857142857142856,0.2857142857142857,N1 P1 O4,de-protonated,0,-9999,C14 H32 O4 N1 P1,14,32,4,1,1,-9999,-9999,-9999,N/A,-9999,-9999
195,309.061472,309.06152169996443,309.06159095545905,1269930.3,-9999,505410.5,18.65,-1,-0.2240831492796118,0.9909302509102976,0,0.5945581505461784,8,1,0.5714285714285714,O8,de-protonated,0,-9999,C14 H14 O8,14,14,8,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
195,309.061472,309.06152169996443,309.06142876412906,1269930.3,-9999,505410.5,18.65,-1,0.3007034418379721,0.9837268079123658,0,0.5902360847474194,3,2.111111111111111,0.2222222222222222,N4 S2 P1 O2,de-protonated,0,-9999,C9 H19 O2 N4 P1 S2,9,19,2,4,1,2,-9999,-9999,N/A,-9999,-9999
196,309.097943,309.09799262567253,309.0979764648091,2571438.3,-9999,437426.9,39.74,-1,0.05228395089870398,0.9995041127732563,0,0.5997024676639539,7,1.2,0.4666666666666667,O7,de-protonated,0,-9999,C15 H18 O7,15,18,7,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
196,309.097943,309.09799262567253,309.09781427347906,2571438.3,-9999,437426.9,39.74,-1,0.5770089118612133,0.9413771753230964,0,0.5648263051938578,2,2.3,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H23 O1 N4 P1 S2,10,23,1,4,1,2,-9999,-9999,N/A,-9999,-9999
197,309.134309,309.1343585515945,309.13436197415905,1628722,-9999,408369,24.46,-1,-0.01107144644281097,0.9999777588250828,0,0.5999866552950497,6,1.375,0.375,O6,de-protonated,0,-9999,C16 H22 O6,16,22,6,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
198,309.134892,309.13494155040695,309.1352313540291,1219250.1,-9999,478338.5,17.83,-1,-0.9374655255850204,0.8526001012371814,0,0.5115600607423089,5,1.5294117647058822,0.0588235294117647,S2 O1,de-protonated,0,-9999,C17 H26 O1 S2,17,26,1,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999
199,309.170667,309.1707164775328,309.17074748350905,3599030,-9999,351797.2,56.4,-1,-0.10028754829049644,0.998176727266945,0,0.5989060363601669,5,1.5294117647058822,0.29411764705882354,O5,de-protonated,0,-9999,C17 H26 O5,17,26,5,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
201,309.174066,309.17411547060897,309.17411878682907,6009014.5,-9999,414848,95.46,-1,-0.01072605984967695,0.9959975434770652,0.9961069839489104,0.9960413196658032,0,2.142857142857143,0.35714285714285715,S1 O5,de-protonated,0,-9999,C14 H30 O5 S1,14,30,5,-9999,-9999,1,-9999,-9999,N/A,-9999,-9999
203,310.177361,310.17740842688426,310.1774736218991,879010.6,-9999,548070.1,12.31,-1,-0.2101861687937561,0.992015962110007,0.9961069839489104,0.9936523708455683,0,2.3076923076923075,0.38461538461538464,13C1 S1 O5,de-protonated,1,201,C13 H30 O5 S1 13C1,13,30,5,-9999,-9999,1,1,-9999,N/A,-9999,-9999
203,310.177361,310.17740842688426,310.1772298449991,879010.6,-9999,548070.1,12.31,-1,0.5757414406437279,0.9416267775359868,0,0.5649760665215919,5,1.6666666666666667,0.26666666666666666,N3 O4,de-protonated,0,-9999,C15 H25 O4 N3,15,25,4,3,-9999,-9999,-9999,-9999,N/A,-9999,-9999
205,311.077162,311.077207593978,311.0772410199191,1395845.1,-9999,449866,20.69,-1,-0.10745222299021724,0.9979071900428598,0,0.5987443140257158,7,1.1428571428571428,0.5714285714285714,O8,de-protonated,0,-9999,C14 H16 O8,14,16,8,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
205,311.077162,311.077207593978,311.0770788285891,1395845.1,-9999,449866,20.69,-1,0.4139340301350206,0.9693886455060932,0,0.5816331873036559,2,2.3333333333333335,0.2222222222222222,N4 S2 P1 O2,de-protonated,0,-9999,C9 H21 O2 N4 P1 S2,9,21,2,4,1,2,-9999,-9999,N/A,-9999,-9999
206,311.077773,311.0778185927334,311.07811039978907,1262981.1,-9999,469116.4,18.53,-1,-0.9380507528193134,0.8524303154516074,0,0.5114581892709644,6,1.3333333333333333,0.2,S2 O3,de-protonated,0,-9999,C15 H20 O3 S2,15,20,3,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999
207,311.113544,311.11358951986745,311.1136265292691,3216777,-9999,458648.7,50.2,-1,-0.11895782917130283,0.9974356196240788,0,0.5984613717744472,6,1.3333333333333333,0.4666666666666667,O7,de-protonated,0,-9999,C15 H20 O7,15,20,7,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
207,311.113544,311.11358951986745,311.1134643379391,3216777,-9999,458648.7,50.2,-1,0.4023674405100395,0.9710508319430532,0,0.582630499165832,1,2.5,0.1,N4 S2 P1 O1,de-protonated,0,-9999,C10 H25 O1 N4 P1 S2,10,25,1,4,1,2,-9999,-9999,N/A,-9999,-9999
208,311.150027,311.15007244555113,311.1500120386191,1765261.1,-9999,458432.9,26.67,-1,0.19414086361253324,0.9931844087664092,0,0.5959106452598455,5,1.5,0.375,O6,de-protonated,0,-9999,C16 H24 O6,16,24,6,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
212,311.168617,311.16866240768303,311.16863948322913,34943888,-9999,393389.4,564.46,-1,0.07367212177765664,0.9986249821400902,0.9896691459808816,0.9950426476764068,4,1.6470588235294117,0.17647058823529413,S1 O3,de-protonated,0,-9999,C17 H28 O3 S1,17,28,3,-9999,-9999,1,-9999,-9999,N/A,-9999,-9999
216,312.171914,312.17195736395416,312.17199431829914,6925310.5,-9999,364005.1,109.41,-1,-0.11837815579375092,0.9981066027747292,0.9896691459808816,0.9947316200571902,4,1.75,0.1875,13C1 S1 O3,de-protonated,1,212,C16 H28 O3 S1 13C1,16,28,3,-9999,-9999,1,1,-9999,N/A,-9999,-9999
216,312.171914,312.17195736395416,312.1717505413991,6925310.5,-9999,364005.1,109.41,-1,0.6625280945916713,0.4617217243279127,0.8370420509349343,0.6118498549707214,9,1.2777777777777777,0.1111111111111111,N3 O2,de-protonated,0,-9999,C18 H23 O2 N3,18,23,2,3,-9999,-9999,-9999,-9999,N/A,-9999,-9999
220,313.092901,313.0929424878918,313.0928910843791,1841766.6,-9999,416548.7,27.68,-1,0.1641797502302137,0.9951209936132984,0,0.5970725961679791,6,1.2857142857142858,0.5714285714285714,O8,de-protonated,0,-9999,C14 H18 O8,14,18,8,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
222,313.129177,313.12921841399714,313.12927659372906,2419306.8,-9999,386668.5,36.97,-1,-0.18580099745281,0.9937556043002428,0,0.5962533625801456,5,1.4666666666666666,0.4666666666666667,O7,de-protonated,0,-9999,C15 H22 O7,15,22,7,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
225,313.164412,313.164453342223,313.1644353128291,1417838.8,-9999,381384.3,20.87,-1,0.05757165208051445,0.9987526864000208,0.9896691459808816,0.9951192702323652,4,1.6470588235294117,0.17647058823529413,34S1 O3,de-protonated,1,212,C17 H28 O3 34S1,17,28,3,-9999,-9999,-9999,-9999,-9999,N/A,-9999,1
227,313.238642,313.2386831910155,313.23843312177905,879223.3,-9999,514211,12.21,-1,0.79833510204909,0.8907920105203677,0,0.5344752063122206,2,1.8888888888888888,0.2222222222222222,O4,de-protonated,0,-9999,C18 H34 O4,18,34,4,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
228,315.087586,315.0876234246928,315.08741178077906,1024589.2,-9999,680507.2,14.54,-1,0.6716990455502656,0.9213954661295084,0,0.5528372796777051,10,0.9411764705882352,0.35294117647058826,O6,de-protonated,0,-9999,C17 H16 O6,17,16,6,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
229,315.108522,315.10855938204594,315.10854114883904,1161167.6,-9999,390432.5,16.74,-1,0.05786325827654664,0.9993926658748488,0,0.5996355995249092,5,1.4285714285714286,0.5714285714285714,O8,de-protonated,0,-9999,C14 H20 O8,14,20,8,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
230,315.144811,315.14484830812484,315.1449266581891,1059667.9,-9999,625514.8,15.1,-1,-0.24861597833024152,0.9888473313038016,0,0.5933083987822809,4,1.6,0.4666666666666667,O7,de-protonated,0,-9999,C15 H24 O7,15,24,7,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
231,315.145082,315.14511930757277,315.1449266581891,1038803.9,-9999,584375.9,14.77,-1,0.6113040933914202,0.9344416923530972,0,0.5606650154118583,4,1.6,0.4666666666666667,O7,de-protonated,0,-9999,C15 H24 O7,15,24,7,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
232,315.253886,315.25392308593763,315.2540831862391,961504.8,-9999,604656.9,13.53,-1,-0.5078452905001621,0.9542812333182232,0,0.5725687399909339,1,2,0.2222222222222222,O4,de-protonated,0,-9999,C18 H36 O4,18,36,4,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
233,317.103231,317.1032643187981,317.1030618452391,902206.2,-9999,468540,12.57,-1,0.6385102616847126,0.9286941805531256,0,0.5572165083318753,9,1.0588235294117647,0.35294117647058826,O6,de-protonated,0,-9999,C17 H18 O6,17,18,6,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
234,317.13938,317.1394132451622,317.1394473545891,7923778.5,-9999,340354,124.4,-1,-0.10755340337064148,0.9940657024575436,0.9775793932450516,0.9874711787725468,8,1.2222222222222223,0.2777777777777778,O5,de-protonated,0,-9999,C18 H22 O5,18,22,5,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
235,317.140745,317.1407782423816,317.1407847651091,1123394.8,-9999,653718.4,15.99,-1,-0.02056729323556731,0.9999232476924812,0,0.5999539486154888,13,0.9473684210526316,0.05263157894736842,N4 O1,de-protonated,0,-9999,C19 H18 O1 N4,19,18,1,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
236,318.142845,318.1428762010911,318.1428021896591,1295677.9,-9999,428189.6,18.73,-1,0.2326358838912768,0.9902281539019308,0.9775793932450516,0.9851686496391792,8,1.2941176470588236,0.29411764705882354,13C1 O5,de-protonated,1,234,C17 H22 O5 13C1,17,22,5,-9999,-9999,-9999,1,-9999,N/A,-9999,-9999
237,318.979702,318.97973149640256,318.9795323564191,1117990.5,-9999,484211.2,15.9,-1,0.6243033275332172,0.9317223016697328,0,0.5590333810018397,7,1,0.7777777777777778,N2 S1 P1 O7,de-protonated,0,-9999,C9 H9 O7 N2 P1 S1,9,9,7,2,1,1,-9999,-9999,N/A,-9999,-9999
238,319.082206,319.0822352876006,319.0823264003491,1440435.4,-9999,422013.9,21.04,-1,-0.285546208378416,0.9853141883848668,0,0.5911885130309201,9,1,0.4375,O7,de-protonated,0,-9999,C16 H16 O7,16,16,7,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
238,319.082206,319.0822352876006,319.0821642090191,1440435.4,-9999,422013.9,21.04,-1,0.22275949426197472,0.9910366038851428,0,0.5946219623310858,4,1.9090909090909092,0.09090909090909093,N4 S2 P1 O1,de-protonated,0,-9999,C11 H21 O1 N4 P1 S2,11,21,1,4,1,2,-9999,-9999,N/A,-9999,-9999
239,319.118704,319.11873321325373,319.1187119096991,1573688,-9999,408457.5,23.16,-1,0.06675746004771439,0.9991916901783122,0,0.5995150141069873,8,1.1764705882352942,0.35294117647058826,O6,de-protonated,0,-9999,C17 H20 O6,17,20,6,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
240,319.131742,319.1317711866952,319.1315990692691,937081.6,-9999,413516.6,13.02,-1,0.5393305663780034,0.9485893117808046,0,0.5691535870684827,3,1.7857142857142858,0.42857142857142855,P1 O6,de-protonated,0,-9999,C14 H25 O6 P1,14,25,6,-9999,1,-9999,-9999,-9999,N/A,-9999,-9999
241,319.154982,319.155011139355,319.15509741904907,970684.6,-9999,484832.7,13.55,-1,-0.2703378224926955,0.98682680556788,0,0.592096083340728,7,1.3333333333333333,0.2777777777777778,O5,de-protonated,0,-9999,C18 H24 O5,18,24,5,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
242,319.240724,319.24075296469744,319.24075559731904,1262919.4,-9999,624411.3,18.21,-1,-0.00824650849068483,0.9999876606759474,0,0.5999925964055683,0,2.176470588235294,0.17647058823529413,P1 O3,de-protonated,0,-9999,C17 H37 O3 P1,17,37,3,-9999,1,-9999,-9999,-9999,N/A,-9999,-9999
245,321.061545,321.0615702556617,321.06159095545905,1223985.8,-9999,601213,17.59,-1,-0.06447297942062372,0.9992460448049286,0,0.5995476268829572,9,0.9333333333333332,0.5333333333333333,O8,de-protonated,0,-9999,C15 H14 O8,15,14,8,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
245,321.061545,321.0615702556617,321.0614287641291,1223985.8,-9999,601213,17.59,-1,0.440699255381692,0.9653734980785068,0,0.579224098847104,4,1.9,0.2,N4 S2 P1 O2,de-protonated,0,-9999,C10 H19 O2 N4 P1 S2,10,19,2,4,1,2,-9999,-9999,N/A,-9999,-9999
246,321.097898,321.09792318161016,321.0979764648091,2361142.5,-9999,463372.6,35.71,-1,-0.16594062515851177,0.9950160375208884,0,0.597009622512533,8,1.125,0.4375,O7,de-protonated,0,-9999,C16 H18 O7,16,18,7,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
246,321.097898,321.09792318161016,321.09781427347906,2361142.5,-9999,463372.6,35.71,-1,0.3391743146647025,0.9793426334678516,0,0.587605580080711,3,2.090909090909091,0.09090909090909093,N4 S2 P1 O1,de-protonated,0,-9999,C11 H23 O1 N4 P1 S2,11,23,1,4,1,2,-9999,-9999,N/A,-9999,-9999
247,321.098558,321.09858318026573,321.0988458446791,1556726.6,-9999,445636,22.89,-1,-0.8180173076134514,0.8856647299731976,0,0.5313988379839185,7,1.2941176470588236,0.1176470588235294,S2 O2,de-protonated,0,-9999,C17 H22 O2 S2,17,22,2,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999
248,321.134336,321.13436110738553,321.13436197415905,2033979.4,-9999,391325.3,30.5,-1,-0.00269909925991372,0.999998678122369,0,0.5999992068734213,7,1.2941176470588236,0.35294117647058826,O6,de-protonated,0,-9999,C17 H22 O6,17,22,6,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
249,321.134948,321.13497310613883,321.1352313540291,1427643.4,-9999,464740.5,20.83,-1,-0.804171778877446,0.889281487969459,0,0.5335688927816754,6,1.4444444444444444,0.05555555555555555,S2 O1,de-protonated,0,-9999,C18 H26 O1 S2,18,26,1,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999
250,321.17079,321.17081503312824,321.17074748350905,1879616.1,-9999,515469.1,28.04,-1,0.21032307493177085,0.9920055995111464,0,0.5952033597066879,6,1.4444444444444444,0.2777777777777778,O5,de-protonated,0,-9999,C18 H26 O5,18,26,5,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
252,321.210463,321.2104879523138,321.21050429617907,1789253.4,-9999,400531,26.6,-1,-0.05088210074746481,0.9995303418204498,0,0.5997182050922698,0,2.125,0.25,S1 O4,de-protonated,0,-9999,C16 H34 O4 S1,16,34,4,-9999,-9999,1,-9999,-9999,N/A,-9999,-9999
255,323.077123,323.0771441499034,323.0772410199191,2150975,-9999,459446.3,31.92,-1,-0.2998354677538038,0.9838198537140972,0,0.5902919122284583,8,1.0666666666666669,0.5333333333333333,O8,de-protonated,0,-9999,C15 H16 O8,15,16,8,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
255,323.077123,323.0771441499034,323.0770788285891,2150975,-9999,459446.3,31.92,-1,0.2021849230110259,0.9926100467475408,0,0.5955660280485245,3,2.1,0.2,N4 S2 P1 O2,de-protonated,0,-9999,C10 H21 O2 N4 P1 S2,10,21,2,4,1,2,-9999,-9999,N/A,-9999,-9999
257,323.10655,323.1065710899603,323.1067217312991,1049666.9,-9999,430959.2,14.6,-1,-0.4662278085219706,0.9613264734417518,0,0.5767958840650511,12,1,0.0588235294117647,N4 P1 O1,de-protonated,0,-9999,C17 H17 O1 N4 P1,17,17,1,4,1,-9999,-9999,-9999,N/A,-9999,-9999
