Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,34S
2002,465.226361,465.226400185899,465.2267627590691,1398938,-9999,301911.6,12.51,-1,-0.7793471896227773,0.8956472178609098,0,0.5373883307165459,2,1.9545454545454544,0.18181818181818185,S2 P1 O4,de-protonated,0,-9999,C22 H43 O4 P1 S2,22,43,4,-9999,1,2,-9999,N/A,-9999
2003,465.249102,465.2491411877481,465.2493917289791,1732900.4,-9999,236659.5,15.9,-1,-0.5385095294688389,0.948741641253902,0,0.5692449847523412,7,1.52,0.32,O8,de-protonated,0,-9999,C25 H38 O8,25,38,8,-9999,-9999,-9999,-9999,N/A,-9999
2003,465.249102,465.2491411877481,465.2492295376492,1732900.4,-9999,236659.5,15.9,-1,-0.18989800623394415,0.993478093614312,0,0.5960868561685873,2,2.15,0.1,N4 S2 P1 O2,de-protonated,0,-9999,C20 H43 O2 N4 P1 S2,20,43,2,4,1,2,-9999,N/A,-9999
2004,465.303642,465.3036811921828,465.3040245604191,5067197.5,-9999,188376.3,49.78,-1,-0.7379438349788318,0.950082991301002,0.9687772204251254,0.9575606829506514,10,1.4827586206896552,0.03448275862068965,N2 P1 O1,de-protonated,0,-9999,C29 H43 O1 N2 P1,29,43,1,2,1,-9999,-9999,N/A,-9999
2004,465.303642,465.3036811921828,465.30337311173906,5067197.5,-9999,188376.3,49.78,-1,0.66210662021258615,0.46176850036734257,0.8149093904448101,0.6030248563983296,1,2.238095238095238,0.14285714285714285,N4 S1 P1 O3,de-protonated,0,-9999,C21 H47 O3 N4 P1 S1,21,47,3,4,1,1,-9999,N/A,-9999
2005,466.171769,466.1718082627705,466.1717333368591,3488845.5,-9999,232747.2,33.74,-1,0.16072598582839565,0.995323633073018,0.9548703256035466,0.9791423100852296,9,1.4090909090909092,0.3636363636363637,13C1 P1 O8,de-protonated,1,1993,C22 H31 O8 P1 13C1,22,31,8,-9999,1,-9999,1,N/A,-9999
2005,466.171769,466.1718082627705,466.1717333368591,3488845.5,-9999,232747.2,33.74,-1,0.16072598582839565,0.995323633073018,0.9594187512650182,0.980961680349818,9,1.4090909090909092,0.3636363636363637,13C1 P1 O8,de-protonated,1,1994,C22 H31 O8 P1 13C1,22,31,8,-9999,1,-9999,1,N/A,-9999
2005,466.171769,466.1718082627705,466.1718696824791,3488845.5,-9999,232747.2,33.74,-1,-0.1317533565769732,0.4984275985803866,0.8077896627745539,0.6221724242580535,9,1.318181818181818,0.4545454545454546,N1 O10,de-protonated,0,-9999,C22 H29 O10 N1,22,29,10,1,-9999,-9999,-9999,N/A,-9999
2006,466.307257,466.3072962737871,466.30737939548914,1874060.1,-9999,341270.1,17.33,-1,-0.17825517187734427,0.9942510736795672,0.9687772204251254,0.9840615323777904,10,1.5357142857142858,0.03571428571428571,13C1 N2 P1 O1,de-protonated,1,2004,C28 H43 O1 N2 P1 13C1,28,43,1,2,1,-9999,1,N/A,-9999
2006,466.307257,466.3072962737871,466.30751574110906,1874060.1,-9999,341270.1,17.33,-1,-0.47064933455876135,0.9606041755370018,0,0.5763625053222011,10,1.4642857142857142,0.10714285714285714,N3 O3,de-protonated,0,-9999,C28 H41 O3 N3,28,41,3,3,-9999,-9999,-9999,N/A,-9999
2007,467.083097,467.08313633687095,467.08311424668904,2810356.5,-9999,263177.3,26.84,-1,0.04729389961017578,0.9995942337207326,0,0.5997565402324395,11,1,0.65,O13,de-protonated,0,-9999,C20 H20 O13,20,20,13,-9999,-9999,-9999,-9999,N/A,-9999
2007,467.083097,467.08313633687095,467.0829520553591,2810356.5,-9999,263177.3,26.84,-1,0.3945370111206881,0.9721509353597706,0,0.5832905612158623,6,1.6666666666666667,0.4666666666666667,N4 S2 P1 O7,de-protonated,0,-9999,C15 H25 O7 N4 P1 S2,15,25,7,4,1,2,-9999,N/A,-9999
2008,467.102555,467.1025943384531,467.1022309486491,3067133.5,-9999,235633,29.45,-1,0.7779663207432039,0.44799838180925017,0.7939170211058494,0.5863658375278898,14,1.0416666666666667,0.08333333333333333,N2 S2 P1 O2,de-protonated,0,-9999,C24 H25 O2 N2 P1 S2,24,25,2,2,1,2,-9999,N/A,-9999
2009,467.11961,467.1196493398399,467.1194997560391,5219845.5,-9999,313987.6,51.32,-1,0.32022598260948915,0.490782718314742,0.8149093904448103,0.6204333871667693,10,1.1428571428571428,0.5714285714285714,O12,de-protonated,0,-9999,C21 H24 O12,21,24,12,-9999,-9999,-9999,-9999,N/A,-9999
2009,467.11961,467.1196493398399,467.1199890133891,5219845.5,-9999,313987.6,51.32,-1,-0.7271655189140669,0.4542571886493272,0.7939170211058494,0.5901211216319361,14,1.0416666666666667,0.16666666666666666,N2 S1 P1 O4,de-protonated,0,-9999,C24 H25 O4 N2 P1 S1,24,25,4,2,1,1,-9999,N/A,-9999
2009,467.11961,467.1196493398399,467.11933756470904,5219845.5,-9999,313987.6,51.32,-1,0.6674421411862141,0.46117450951224936,0.8524773804394657,0.617695657883136,5,1.8125,0.375,N4 S2 P1 O6,de-protonated,0,-9999,C16 H29 O6 N4 P1 S2,16,29,6,4,1,2,-9999,N/A,-9999
2010,467.147366,467.1474053420967,467.1475101151691,1458450.5,-9999,247029.1,13.11,-1,-0.22428263048678504,0.9909141693628104,0,0.5945485016176862,22,0.7272727272727273,0.0303030303030303,S1 O1,de-protonated,0,-9999,C33 H24 O1 S1,33,24,1,-9999,-9999,1,-9999,N/A,-9999
2010,467.147366,467.1474053420967,467.1476430568991,1458450.5,-9999,247029.1,13.11,-1,-0.5088643941892951,0.9541018406367606,0,0.5724611043820563,9,1.318181818181818,0.4090909090909091,P1 O9,de-protonated,0,-9999,C22 H29 O9 P1,22,29,9,-9999,1,-9999,-9999,N/A,-9999
2010,467.147366,467.1474053420967,467.1469916082191,1458450.5,-9999,247029.1,13.11,-1,0.8856610126021432,0.8673371395410554,0,0.5204022837246333,0,2.357142857142857,0.7857142857142857,N2 S1 P1 O11,de-protonated,0,-9999,C14 H33 O11 N2 P1 S1,14,33,11,2,1,1,-9999,N/A,-9999
2011,467.155887,467.15592634278954,467.1558852653891,5035030.5,-9999,259548.6,49.44,-1,0.0879308208441467,0.49929902669281334,0.8077896627745539,0.6226952811255095,9,1.2727272727272727,0.5,O11,de-protonated,0,-9999,C22 H28 O11,22,28,11,-9999,-9999,-9999,-9999,N/A,-9999
2011,467.155887,467.15592634278954,467.1563745227391,5035030.5,-9999,259548.6,49.44,-1,-0.9593788589865636,0.42309693482498023,0.7871578612348809,0.5687213053889405,13,1.16,0.12,N2 S1 P1 O3,de-protonated,0,-9999,C25 H29 O3 N2 P1 S1,25,29,3,2,1,1,-9999,N/A,-9999
2011,467.155887,467.15592634278954,467.1557230740591,5035030.5,-9999,259548.6,49.44,-1,0.4351198549112849,0.483114916546123,0.8446892076502734,0.6277446329877832,4,1.9411764705882353,0.29411764705882354,N4 S2 P1 O5,de-protonated,0,-9999,C17 H33 O5 N4 P1 S2,17,33,5,4,1,2,-9999,N/A,-9999
2012,467.165286,467.1653253435538,467.1652681799091,3494298.8,-9999,170892.3,33.79,-1,0.12236278799589712,0.4986434595295779,0.7369636471990461,0.5939715345973652,22,0.7272727272727273,0.09090909090909093,O3,de-protonated,0,-9999,C33 H24 O3,33,24,3,-9999,-9999,-9999,-9999,N/A,-9999
2012,467.165286,467.1653253435538,467.1650437112591,3494298.8,-9999,170892.3,33.79,-1,0.6028539559284457,0.624121930064623,0.8075864921183986,0.6975077548861333,8,1.4583333333333333,0.125,S1 34S1 P1 O3,de-protonated,1,1994,C24 H35 O3 P1 S1 34S1,24,35,3,-9999,1,1,-9999,N/A,1
2013,467.191106,467.1911453456533,467.1911062618091,2447270.8,-9999,320680.7,23.15,-1,0.08365708077709473,0.9987309360125612,0,0.5992385616075366,17,1,0.03571428571428571,N4 S1 O1,de-protonated,0,-9999,C28 H28 O1 N4 S1,28,28,1,4,-9999,1,-9999,N/A,-9999
2013,467.191106,467.1911453456533,467.19123920353906,2447270.8,-9999,320680.7,23.15,-1,-0.20089821456284923,0.9927034641340902,0,0.5956220784804541,4,1.9411764705882353,0.5294117647058824,N4 P1 O9,de-protonated,0,-9999,C17 H33 O9 N4 P1,17,33,9,4,1,-9999,-9999,N/A,-9999
2014,467.192252,467.1922913457464,467.1922707747391,3942439.5,-9999,280466.1,38.34,-1,0.04403113795501214,0.4998241399203025,0.8007932653391622,0.6202117900878463,8,1.391304347826087,0.43478260869565216,O10,de-protonated,0,-9999,C23 H32 O10,23,32,10,-9999,-9999,-9999,-9999,N/A,-9999
2014,467.192252,467.1922913457464,467.19210858340904,3942439.5,-9999,280466.1,38.34,-1,0.39119311738463064,0.48630725353614096,0.8370420509349343,0.6266011724956584,3,2.0555555555555554,0.2222222222222222,N4 S2 P1 O4,de-protonated,0,-9999,C18 H37 O4 N4 P1 S2,18,37,4,4,1,2,-9999,N/A,-9999
2015,467.205315,467.2053543468085,467.2050249925791,1995565.5,-9999,297141.6,18.56,-1,0.7049458198751316,0.913775215880538,0,0.5482651295283228,16,1.032258064516129,0.06451612903225806,S1 O2,de-protonated,0,-9999,C31 H32 O2 S1,31,32,2,-9999,-9999,1,-9999,N/A,-9999
2015,467.205315,467.2053543468085,467.20515793430906,1995565.5,-9999,297141.6,18.56,-1,0.42039882507142834,0.968440372577371,0,0.5810642235464226,3,1.85,0.5,P1 O10,de-protonated,0,-9999,C20 H37 O10 P1,20,37,10,-9999,1,-9999,-9999,N/A,-9999
2016,467.228353,467.22839234868184,467.22865628408914,2901816.3,-9999,242928.4,27.77,-1,-0.5648955896735078,0.4718714267565031,0.7939170211058493,0.6006896644962416,7,1.5,0.375,O9,de-protonated,0,-9999,C24 H36 O9,24,36,9,-9999,-9999,-9999,-9999,N/A,-9999
2016,467.228353,467.22839234868184,467.2284940927591,2901816.3,-9999,242928.4,27.77,-1,-0.21776085705158357,0.9914326519380512,0,0.5948595911628306,2,2.1578947368421053,0.15789473684210523,N4 S2 P1 O3,de-protonated,0,-9999,C19 H41 O3 N4 P1 S2,19,41,3,4,1,2,-9999,N/A,-9999
2017,467.263796,467.26383535156367,467.2640102222391,1618248.8,-9999,508128.8,14.73,-1,-0.3742438356290401,0.974906781290142,0,0.5849440687740851,2,2.1578947368421053,0.3684210526315789,N4 P1 O7,de-protonated,0,-9999,C19 H41 O7 N4 P1,19,41,7,4,1,-9999,-9999,N/A,-9999
2018,467.26486,467.2648993516502,467.265041793439,2272841.3,-9999,267112,21.38,-1,-0.30484152699762407,0.9832796350581304,0,0.5899677810348781,6,1.6,0.32,O8,de-protonated,0,-9999,C25 H40 O8,25,40,8,-9999,-9999,-9999,-9999,N/A,-9999
2018,467.26486,467.2648993516502,467.2648796021091,2272841.3,-9999,267112,21.38,-1,0.04226626469007183,0.999675905859285,0,0.599805543515571,1,2.25,0.1,N4 S2 P1 O2,de-protonated,0,-9999,C20 H45 O2 N4 P1 S2,20,45,2,4,1,2,-9999,N/A,-9999
2020,468.978437,468.9784764909818,468.9788636511591,3841390.8,-9999,350642,35.68,-1,-0.8255386485500562,0.4418401952465322,0.8149093904448103,0.5910678733258434,17,0.5238095238095238,0.42857142857142855,S1 P1 O9,de-protonated,0,-9999,C21 H11 O9 P1 S1,21,11,9,-9999,1,1,-9999,N/A,-9999
2020,468.978437,468.9784764909818,468.9782122024791,3841390.8,-9999,350642,35.68,-1,0.5635411109283304,0.9440046218565084,0,0.566402773113905,8,1.1538461538461535,0.8461538461538461,N2 S2 P1 O11,de-protonated,0,-9999,C13 H15 O11 N2 P1 S2,13,15,11,2,1,2,-9999,N/A,-9999
2021,469.097813,469.0978525006883,469.0982512468991,2696871.5,-9999,335267.7,24.56,-1,-0.8500270673485002,0.4385628246010468,0.7369636471990462,0.5579231536402465,28,0.42424242424242425,0.06060606060606061,N2 O2,de-protonated,0,-9999,C33 H14 O2 N2,33,14,2,2,-9999,-9999,-9999,N/A,-9999
2021,469.097813,469.0978525006883,469.0975997982191,2696871.5,-9999,335267.7,24.56,-1,0.538699130641201,0.9487064824090172,0,0.5692238894454104,19,0.72,0.16,N4 S1 O4,de-protonated,0,-9999,C25 H18 O4 N4 S1,25,18,4,4,-9999,1,-9999,N/A,-9999
2021,469.097813,469.0978525006883,469.0977327399491,2696871.5,-9999,335267.7,24.56,-1,0.2553001876827272,0.9882431619366576,0,0.5929458971619945,6,1.6428571428571428,0.8571428571428571,N4 P1 O12,de-protonated,0,-9999,C14 H23 O12 N4 P1,14,23,12,4,1,-9999,-9999,N/A,-9999
2022,469.098608,469.098647500753,469.09876431114907,2685735.8,-9999,265465,24.45,-1,-0.24901024044499565,0.9888121296031792,0,0.5932872777619075,10,1.1,0.65,O13,de-protonated,0,-9999,C20 H22 O13,20,22,13,-9999,-9999,-9999,-9999,N/A,-9999
2022,469.098608,469.098647500753,469.0982512468991,2685735.8,-9999,265465,24.45,-1,0.8447139864861222,0.43927994197852543,0.7369636471990462,0.5583534240667337,28,0.42424242424242425,0.06060606060606061,N2 O2,de-protonated,0,-9999,C33 H14 O2 N2,33,14,2,2,-9999,-9999,-9999,N/A,-9999
2022,469.098608,469.098647500753,469.09860211981913,2685735.8,-9999,265465,24.45,-1,0.096740714288884,0.9983033052566228,0,0.5989819831539737,5,1.8,0.4666666666666667,N4 S2 P1 O7,de-protonated,0,-9999,C15 H27 O7 N4 P1 S2,15,27,7,4,1,2,-9999,N/A,-9999
2023,469.13479,469.13482950369496,469.13514982049907,3911353,-9999,189514.7,36.36,-1,-0.6827815059890178,0.45944462780691,0.8149093904448103,0.6016305328620701,9,1.238095238095238,0.5714285714285714,O12,de-protonated,0,-9999,C21 H26 O12,21,26,12,-9999,-9999,-9999,-9999,N/A,-9999
2023,469.13479,469.13482950369496,469.1346367562491,3911353,-9999,189514.7,36.36,-1,0.4108574186376464,0.484917545555392,0.731135910132286,0.5834048913861496,27,0.5294117647058824,0.02941176470588235,N2 O1,de-protonated,0,-9999,C34 H18 O1 N2,34,18,1,2,-9999,-9999,-9999,N/A,-9999
2023,469.13479,469.13482950369496,469.1349876291691,3911353,-9999,189514.7,36.36,-1,-0.33705751710084325,0.9795970350618342,0,0.5877582210371005,4,1.9375,0.375,N4 S2 P1 O6,de-protonated,0,-9999,C16 H31 O6 N4 P1 S2,16,31,6,4,1,2,-9999,N/A,-9999
2024,469.170861,469.1709005066279,469.1705037586491,3118794,-9999,224201.8,28.66,-1,0.8456370885065554,0.8783111756253971,0,0.5269867053752382,4,1.9375,0.625,N4 P1 O10,de-protonated,0,-9999,C16 H31 O10 N4 P1,16,31,10,4,1,-9999,-9999,N/A,-9999
2025,469.171704,469.1717435066964,469.17153532984906,3549642.5,-9999,289962.7,32.85,-1,0.4437115888104564,0.4824534723519765,0.8077896627745539,0.6125879485210075,8,1.3636363636363635,0.5,O11,de-protonated,0,-9999,C22 H30 O11,22,30,11,-9999,-9999,-9999,-9999,N/A,-9999
2025,469.171704,469.1717435066964,469.17202458719913,3549642.5,-9999,289962.7,32.85,-1,-0.5990990254582814,0.4684749355251072,0.7871578612348809,0.5959481058090166,12,1.24,0.12,N2 S1 P1 O3,de-protonated,0,-9999,C25 H31 O3 N2 P1 S1,25,31,3,2,1,1,-9999,N/A,-9999
2025,469.171704,469.1717435066964,469.17137313851913,3549642.5,-9999,289962.7,32.85,-1,0.7894091551725133,0.8930856412912838,0,0.5358513847747702,3,2.0588235294117645,0.29411764705882354,N4 S2 P1 O5,de-protonated,0,-9999,C17 H35 O5 N4 P1 S2,17,35,5,4,1,2,-9999,N/A,-9999
2026,469.207928,469.20796750964183,469.20792083919906,3430875.8,-9999,292815.7,31.69,-1,0.09946644269639413,0.49910321725011864,0.8007932653391621,0.619779236485736,7,1.4782608695652173,0.43478260869565216,O10,de-protonated,0,-9999,C23 H34 O10,23,34,10,-9999,-9999,-9999,-9999,N/A,-9999
2026,469.207928,469.20796750964183,469.20841009654913,3430875.8,-9999,292815.7,31.69,-1,-0.9432629462170354,0.4254574910993962,0.7805128205128198,0.5674796228647656,11,1.3461538461538465,0.07692307692307693,N2 S1 P1 O2,de-protonated,0,-9999,C26 H35 O2 N2 P1 S1,26,35,2,2,1,1,-9999,N/A,-9999
2026,469.207928,469.20796750964183,469.207758647869,3430875.8,-9999,292815.7,31.69,-1,0.44513708248160966,0.9646851340208418,0,0.5788110804125051,2,2.1666666666666665,0.2222222222222222,N4 S2 P1 O4,de-protonated,0,-9999,C18 H39 O4 N4 P1 S2,18,39,4,4,1,2,-9999,N/A,-9999
2027,469.244317,469.2443565126007,469.24430634854906,3450861,-9999,247821,31.89,-1,0.1069039111404632,0.49896423601456585,0.7939170211058493,0.6169453500510793,6,1.5833333333333333,0.375,O9,de-protonated,0,-9999,C24 H38 O9,24,38,9,-9999,-9999,-9999,-9999,N/A,-9999
2027,469.244317,469.2443565126007,469.2447956058991,3450861,-9999,247821,31.89,-1,-0.9357446316955056,0.42654947380803576,0.7739790330151772,0.5655212974908923,10,1.4444444444444444,0.03703703703703703,N2 S1 P1 O1,de-protonated,0,-9999,C27 H39 O1 N2 P1 S1,27,39,1,2,1,1,-9999,N/A,-9999
2027,469.244317,469.2443565126007,469.2441441572192,3450861,-9999,247821,31.89,-1,0.45254774971814854,0.9635213871485632,0,0.5781128322891379,1,2.263157894736842,0.15789473684210523,N4 S2 P1 O3,de-protonated,0,-9999,C19 H43 O3 N4 P1 S2,19,43,3,4,1,2,-9999,N/A,-9999
2028,469.280434,469.2804735155373,469.28069185789906,2711550,-9999,210136.8,24.7,-1,-0.46527028604027554,0.9614820667175842,0,0.5768892400305505,5,1.68,0.32,O8,de-protonated,0,-9999,C25 H42 O8,25,42,8,-9999,-9999,-9999,-9999,N/A,-9999
2028,469.280434,469.2804735155373,469.2805296665691,2711550,-9999,210136.8,24.7,-1,-0.11965344447433474,0.9974055801553032,0,0.5984433480931819,0,2.35,0.1,N4 S2 P1 O2,de-protonated,0,-9999,C20 H47 O2 N4 P1 S2,20,47,2,4,1,2,-9999,N/A,-9999
2031,470.015488,470.0155275753049,470.01536903787905,1480028,-9999,341772.6,12.73,-1,0.33730264213044914,0.9795676535363316,0,0.5877405921217989,21,0.375,0.4166666666666667,N1 O10,de-protonated,0,-9999,C24 H9 O10 N1,24,9,10,1,-9999,-9999,-9999,N/A,-9999
2031,470.015488,470.0155275753049,470.0158582952291,1480028,-9999,341772.6,12.73,-1,-0.7036356718887556,0.9140812488730096,0,0.5484487493238058,25,0.3703703703703703,0.07407407407407407,N3 S1 P1 O2,de-protonated,0,-9999,C27 H10 O2 N3 P1 S1,27,10,2,3,1,1,-9999,N/A,-9999
2032,470.224241,470.22428059227866,470.2242991794591,1675327.9,-9999,421505.9,14.63,-1,-0.03952832818936904,0.9997165286582608,0,0.5998299171949564,2,1.9473684210526316,0.631578947368421,N1 O12,de-protonated,0,-9999,C19 H37 O12 N1,19,37,12,1,-9999,-9999,-9999,N/A,-9999
2033,470.225417,470.22545659237426,470.2254398854891,2662592.5,-9999,206338,24.22,-1,0.03552952210856418,0.49988548751803025,0.7550179348240812,0.6019384664404506,15,1.1333333333333333,0.06666666666666667,N1 P1 O2,de-protonated,0,-9999,C30 H34 O2 N1 P1,30,34,2,1,1,-9999,-9999,N/A,-9999
2033,470.225417,470.22545659237426,470.2251685593291,2662592.5,-9999,206338,24.22,-1,0.6125428079914433,0.9341846855295628,0,0.5605108113177377,1,2.05,0.35,N1 S2 O7,de-protonated,0,-9999,C20 H41 O7 N1 S2,20,41,7,1,-9999,2,-9999,N/A,-9999
2034,471.092668,471.0927076628908,471.09263355886907,1633120.8,-9999,208218.4,14.21,-1,0.1573024421441111,0.9955202871075092,0,0.5973121722645055,5,1.6,0.8666666666666667,N2 S1 O13,de-protonated,0,-9999,C15 H24 O13 N2 S1,15,24,13,2,-9999,1,-9999,N/A,-9999
2034,471.092668,471.0927076628908,471.0931228162191,1633120.8,-9999,208218.4,14.21,-1,-0.8812553360888945,0.8685631018516486,0,0.5211378611109891,9,1.3888888888888888,0.2777777777777778,N4 S2 P1 O5,de-protonated,0,-9999,C18 H25 O5 N4 P1 S2,18,25,5,4,1,2,-9999,N/A,-9999
2034,471.092668,471.0927076628908,471.0922534363491,1633120.8,-9999,208218.4,14.21,-1,0.9641987071374448,0.8447715359098292,0,0.5068629215458975,10,1.2352941176470589,0.5882352941176471,N4 P1 O10,de-protonated,0,-9999,C17 H21 O10 N4 P1,17,21,10,4,1,-9999,-9999,N/A,-9999
2035,471.114137,471.1141766646365,471.1144143756091,2871403,-9999,210324.4,26.25,-1,-0.5045716398375405,0.9548552870403751,0,0.5729131722242251,9,1.2,0.65,O13,de-protonated,0,-9999,C20 H24 O13,20,24,13,-9999,-9999,-9999,-9999,N/A,-9999
2035,471.114137,471.1141766646365,471.1139013113591,2871403,-9999,210324.4,26.25,-1,0.5844728347768815,0.4699487686288894,0.7369636471990462,0.576754720056952,27,0.48484848484848486,0.06060606060606061,N2 O2,de-protonated,0,-9999,C33 H16 O2 N2,33,16,2,2,-9999,-9999,-9999,N/A,-9999
2035,471.114137,471.1141766646365,471.11425218427905,2871403,-9999,210324.4,26.25,-1,-0.16030005930455063,0.995348327473454,0,0.5972089964840724,4,1.9333333333333331,0.4666666666666667,N4 S2 P1 O7,de-protonated,0,-9999,C15 H29 O7 N4 P1 S2,15,29,7,4,1,2,-9999,N/A,-9999
2036,471.129693,471.1297326659013,471.12967051689907,1750642.6,-9999,286630.4,15.36,-1,0.13191485515778067,0.9968474950331264,0,0.5981084970198759,13,1,0.4166666666666667,O10,de-protonated,0,-9999,C24 H24 O10,24,24,10,-9999,-9999,-9999,-9999,N/A,-9999
2036,471.129693,471.1297326659013,471.13015977424914,1750642.6,-9999,286630.4,15.36,-1,-0.9065612526827314,0.8614621124986316,0,0.516877267499179,17,0.925925925925926,0.07407407407407407,N2 S1 P1 O2,de-protonated,0,-9999,C27 H25 O2 N2 P1 S1,27,25,2,2,1,1,-9999,N/A,-9999
2036,471.129693,471.1297326659013,471.12950832556913,1750642.6,-9999,286630.4,15.36,-1,0.47617550634569783,0.9596926136041924,0,0.5758155681625154,8,1.5263157894736843,0.21052631578947367,N4 S2 P1 O4,de-protonated,0,-9999,C19 H29 O4 N4 P1 S2,19,29,4,4,1,2,-9999,N/A,-9999
2037,471.150293,471.1503326675763,471.1507998849591,2807676.5,-9999,372513,25.63,-1,-0.9916514688952835,0.8365812160815286,0,0.5019487296489171,8,1.3333333333333333,0.5714285714285714,O12,de-protonated,0,-9999,C21 H28 O12,21,28,12,-9999,-9999,-9999,-9999,N/A,-9999
2037,471.150293,471.1503326675763,471.1502868207091,2807676.5,-9999,372513,25.63,-1,0.09730837170261264,0.4991416760890243,0.731135910132286,0.591939369706329,26,0.5882352941176471,0.02941176470588235,N2 O1,de-protonated,0,-9999,C34 H20 O1 N2,34,20,1,2,-9999,-9999,-9999,N/A,-9999
2037,471.150293,471.1503326675763,471.1506376936291,2807676.5,-9999,372513,25.63,-1,-0.6474066431892486,0.926768420445859,0,0.5560610522675155,3,2.0625,0.375,N4 S2 P1 O6,de-protonated,0,-9999,C16 H33 O6 N4 P1 S2,16,33,6,4,1,2,-9999,N/A,-9999
2038,471.150844,471.15088366762114,471.1507998849591,2808956.8,-9999,281565.4,25.64,-1,0.1778255753060547,0.9942786708924192,0,0.5965672025354515,8,1.3333333333333333,0.5714285714285714,O12,de-protonated,0,-9999,C21 H28 O12,21,28,12,-9999,-9999,-9999,-9999,N/A,-9999
2038,471.150844,471.15088366762114,471.1512891423091,2808956.8,-9999,281565.4,25.64,-1,-0.8606040083306712,0.874250771468509,0,0.5245504628811054,12,1.2083333333333333,0.16666666666666666,N2 S1 P1 O4,de-protonated,0,-9999,C24 H29 O4 N2 P1 S1,24,29,4,2,1,1,-9999,N/A,-9999
2038,471.150844,471.15088366762114,471.1506376936291,2808956.8,-9999,281565.4,25.64,-1,0.5220708035989103,0.951747721961792,0,0.5710486331770752,3,2.0625,0.375,N4 S2 P1 O6,de-protonated,0,-9999,C16 H33 O6 N4 P1 S2,16,33,6,4,1,2,-9999,N/A,-9999
2039,471.18694,471.18697967055607,471.1871853943091,3081102.3,-9999,258044.3,28.28,-1,-0.4366072749930026,0.9660025341648556,0,0.5796015204989134,7,1.4545454545454546,0.5,O11,de-protonated,0,-9999,C22 H32 O11,22,32,11,-9999,-9999,-9999,-9999,N/A,-9999
2039,471.18694,471.18697967055607,471.18702320297905,3081102.3,-9999,258044.3,28.28,-1,-0.09238884102212282,0.998452407579156,0,0.5990714445474936,2,2.176470588235294,0.29411764705882354,N4 S2 P1 O5,de-protonated,0,-9999,C17 H37 O5 N4 P1 S2,17,37,5,4,1,2,-9999,N/A,-9999
2040,471.199252,471.1992916715572,471.19928816346913,1605012.1,-9999,362181.2,13.94,-1,0.00744501988612038,0.9999899426545266,0,0.5999939655927159,6,1.6363636363636365,0.2272727272727273,N2 S2 O5,de-protonated,0,-9999,C22 H36 O5 N2 S2,22,36,5,2,-9999,2,-9999,N/A,-9999
2040,471.199252,471.1992916715572,471.1989080409491,1605012.1,-9999,362181.2,13.94,-1,0.81415852531027,0.8866774480905122,0,0.5320064688543072,11,1.375,0.08333333333333333,N4 S1 P1 O2,de-protonated,0,-9999,C24 H33 O2 N4 P1 S1,24,33,2,4,1,1,-9999,N/A,-9999
2041,471.209772,471.20981167241257,471.2094554683991,2095513.1,-9999,203342.5,18.71,-1,0.7559356234292031,0.9015076095448218,0,0.540904565726893,15,1.1,0.1,P1 O3,de-protonated,0,-9999,C30 H33 O3 P1,30,33,3,-9999,1,-9999,-9999,N/A,-9999
2041,471.209772,471.20981167241257,471.2096521728891,2095513.1,-9999,203342.5,18.71,-1,0.33848950831402685,0.979425102112066,0,0.5876550612672395,7,1.6,0.45,N4 O9,de-protonated,0,-9999,C20 H32 O9 N4,20,32,9,4,-9999,-9999,-9999,N/A,-9999
2042,471.223494,471.2235336735283,471.2235709036591,4191135.8,-9999,213951.8,39.07,-1,-0.079007360987192,0.49943400444670216,0.8007932653391622,0.6199777088036862,6,1.565217391304348,0.43478260869565216,O10,de-protonated,0,-9999,C23 H36 O10,23,36,10,-9999,-9999,-9999,-9999,N/A,-9999
2042,471.223494,471.2235336735283,471.2234087123291,4191135.8,-9999,213951.8,39.07,-1,0.265184617124206,0.4936605345840205,0.8370420509349343,0.631013141124386,1,2.2777777777777777,0.2222222222222222,N4 S2 P1 O4,de-protonated,0,-9999,C18 H41 O4 N4 P1 S2,18,41,4,4,1,2,-9999,N/A,-9999
2043,471.24471,471.2447496752534,471.244700271719,1994154,-9999,264069.5,17.72,-1,0.10483626508901842,0.9980077495313788,0,0.5988046497188273,1,2,0.6,O12,de-protonated,0,-9999,C20 H40 O12,20,40,12,-9999,-9999,-9999,-9999,N/A,-9999
2043,471.24471,471.2447496752534,471.2451895290691,1994154,-9999,264069.5,17.72,-1,-0.9333863251348294,0.8537815486078535,0,0.5122689291647121,5,1.7826086956521738,0.17391304347826086,N2 S1 P1 O4,de-protonated,0,-9999,C23 H41 O4 N2 P1 S1,23,41,4,2,1,1,-9999,N/A,-9999
2044,471.26007,471.26010967650234,471.2599564130091,3992497.5,-9999,175782.5,37.14,-1,0.3252207007200917,0.49049571465792674,0.7939170211058493,0.6118642372370957,5,1.6666666666666667,0.375,O9,de-protonated,0,-9999,C24 H40 O9,24,40,9,-9999,-9999,-9999,-9999,N/A,-9999
